MAE_pos,MAE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers
0.03996630331826276,2.778958852975967,0.07922855188820645,9.07743276198047,0.1,32,200,64,0,1,lstm1,20,0.0001,True,1e-12,50,7,0.005,0.3
0.052504419387106496,4.447715948325045,0.07603027227449287,9.80407634785543,0.1,32,200,64,0,1,lstm1,20,0.0001,True,1e-12,30,7,0.005,0.2
0.05143512498710587,3.470622797974001,0.10431871006315051,9.32567497690823,0.1,32,200,128,0,1,lstm1,20,0.0002,True,1e-12,50,7,0.005,0.3
0.03417930532492959,2.7712599729397924,0.052227104221705165,9.29039049719922,0.1,32,200,64,0,1,lstm1,20,0.0003,True,1e-12,70,7,0.005,0.3
0.03468017152351222,2.742521361825597,0.0575353674784906,9.111085219666712,0.1,32,200,64,0,1,lstm1,20,0.0002,True,1e-12,50,7,0.005,0.5
0.0441712888573744,3.506845971405738,0.07825006171703931,9.388020002898038,0.1,32,200,128,0,1,lstm1,20,0.0001,True,1e-12,70,7,0.005,0.3
0.03778389265859737,3.0533570405553263,0.06106793720130686,9.141377945851767,0.1,32,200,128,0,1,lstm1,20,0.0006,True,1e-12,30,7,0.005,0.3
0.05324426009750459,2.596256905223963,0.0649261612997398,9.112506847442372,0.1,32,200,128,0,1,lstm1,20,0.0003,True,1e-12,70,7,0.005,0.5
0.04698152175387889,3.4875343068225844,0.08959269321308899,9.39864334175082,0.1,32,200,64,0,1,lstm1,20,0.0003,True,1e-12,30,7,0.005,0.2
0.03587673909251091,2.8881392238547905,0.0693521744912599,11.137547544314739,0.1,32,200,64,0,1,lstm1,20,0.0006,True,1e-12,70,7,0.005,0.2
0.042522600651129096,3.0133880140229654,0.07274700715680586,9.135385670242039,0.1,32,200,128,0,1,lstm1,20,0.0001,True,1e-12,70,7,0.005,0.4
0.030850913352537552,3.058377622317837,0.04507738666128156,9.208983287947587,0.1,32,200,64,0,1,lstm1,20,0.0005,True,1e-12,30,7,0.005,0.2
