MSE_pos,MSE_rot,RMSE_pos,RMSE_rot,LAT,hidden_size,epochs,batch_size,dropout
1.310983642578125,19.650141164859587,1.6865705251693726,25.43998822689838,0.1,8,3,16,0.2
1.2851980794270834,31.129795237236205,1.6429660320281982,43.50511760913185,0.1,4,1,32,0.2
1.31007763671875,26.56742715840173,1.6062767505645752,36.322369483924476,0.1,4,1,16,0.2
0.9495958658854167,22.889535128675497,1.238617181777954,30.671606721666077,0.1,8,2,32,0.2
1.3394615885416667,28.01038244277719,1.5817201137542725,33.365940429527164,0.1,8,2,16,0.2
1.1888623046875,26.85945572539294,1.3045423030853271,43.29829034240867,0.1,4,3,32,0.2
1.3395511067708334,27.203597411470366,1.596652865409851,37.97828628971348,0.1,4,2,16,0.2
1.4567044270833334,24.13823061866448,1.6300885677337646,34.44302809052899,0.1,4,3,16,0.2
1.1471866861979167,30.00639526461289,1.3212426900863647,39.076352307657764,0.1,8,1,32,0.2
1.3227996419270833,30.657502026038504,1.5820425748825073,40.715242435007134,0.1,8,1,16,0.2
0.7908059895833334,20.02132167081346,1.0889307260513306,27.592851178558956,0.1,8,3,32,0.2
0.9977970377604166,28.46049527539304,1.20936918258667,45.16028269815799,0.1,4,2,32,0.2
0.2577476806640625,5.918060603353551,0.3096553385257721,10.412384791256535,0.1,40,800,128,0.2
0.3365096435546875,11.088011795786134,0.46164414286613464,14.437482072312784,0.1,8,600,8192,0.6
0.41842215983072917,7.213970885482307,0.575911283493042,11.1792132754275,0.1,12,600,32,0.2
0.633182373046875,7.521650043847983,0.7326397895812988,11.609383116642656,0.1,4,1000,16,0.2
0.18143766276041667,6.729108177340547,0.26490524411201477,11.210301800960147,0.1,40,600,256,0.2
0.28734197998046873,7.87106014352512,0.45950615406036377,12.129875074188808,0.1,12,800,16,0.6
0.4230289306640625,8.056821799822275,0.5703086256980896,12.825753716070912,0.1,12,400,32,0.6
0.8731427408854167,11.697486856875972,1.0269168615341187,16.168632748780514,0.1,4,800,16,0.4
0.3910784912109375,7.839999291819195,0.4805337190628052,12.479360307351985,0.1,12,800,64,0.4
1.0207867838541667,14.392091007027792,1.2253161668777466,19.540889478029165,0.1,4,600,16,0.4
0.2999157511393229,6.882488208646926,0.36722689867019653,11.54031394358285,0.1,12,1000,64,0.4
0.4141248372395833,9.117014614428077,0.6018249988555908,13.761784432845198,0.1,4,400,32,0.4
0.36711865234375,7.433170522657666,0.45554298162460327,11.350203925996208,0.1,12,600,128,0.2
0.28244537353515625,5.847611452389671,0.3730560541152954,10.445996142969845,0.1,12,600,128,0.4
0.7876088053385417,8.080435684044017,0.9114410281181335,12.084680425125928,0.1,4,1000,16,0.6
0.32250410970052085,8.500525971047766,0.4004012942314148,12.569410459322425,0.1,12,800,32,0.2
0.48503483072916664,11.392642833295998,0.6249425411224365,14.87469687422942,0.1,4,600,256,0.4
0.15189774576822918,6.314762741637252,0.19661271572113037,10.565135711481416,0.1,12,600,512,0.6
0.6453385416666667,10.403492752511543,0.8103690147399902,14.821295382323875,0.1,4,400,16,0.4
0.494743896484375,9.101812296052463,0.6091058254241943,13.51982211797477,0.1,4,800,256,0.6
0.3957110188802083,7.682168316275617,0.5311902761459351,11.94704916122696,0.1,12,400,128,0.2
0.5763184407552083,10.935335749942759,0.6647460460662842,14.496851512154644,0.1,4,400,256,0.2
0.555186279296875,9.204625721213583,0.6564816236495972,13.452938644423966,0.1,4,600,256,0.6
0.35149776204427086,9.480342939248114,0.457890123128891,17.265837333653764,0.1,12,1000,16,0.2
0.3717529296875,9.615157674570316,0.4648658037185669,14.389537284993608,0.1,4,1000,512,0.2
0.5467596842447917,9.40633149496794,0.7164938449859619,13.430914313152003,0.1,4,600,128,0.2
0.6728108317057292,9.408810686645717,0.8233090043067932,13.041971695076338,0.1,4,800,256,0.2
0.38979134114583336,10.654791111310969,0.5052829384803772,14.356805195979431,0.1,4,400,1024,0.2
0.6504413655598958,8.313756025625299,0.8102747797966003,12.279905832604221,0.1,4,600,64,0.2
0.31044368489583335,8.974240069667495,0.4697883129119873,14.718685049833796,0.1,12,800,128,0.4
0.6663459879557292,9.44970526749672,0.7994451522827148,13.234808213441447,0.1,4,600,64,0.6
0.3634427490234375,8.091900202393054,0.4549000859260559,11.744382408255051,0.1,12,400,128,0.6
0.35989192708333334,8.9909524086093,0.4445801079273224,12.909763039077994,0.1,4,800,512,0.6
0.484066650390625,9.682672207007403,0.597460925579071,13.478230291237573,0.1,4,400,512,0.6
0.515387451171875,9.442369447728337,0.6222836971282959,14.043006156181221,0.1,4,600,256,0.2
0.95641845703125,11.181542911520019,1.1779788732528687,15.160517521214983,0.1,4,1000,64,0.2
0.6254845377604167,8.979803397356296,0.806848406791687,13.25089716599443,0.1,4,800,128,0.6
0.83939208984375,8.365596278094037,1.046151041984558,13.600447712722323,0.1,4,600,32,0.6
0.1131849365234375,4.517460075670159,0.16996988654136658,9.618607790683326,0.1,8,1000,4096,0.4
0.424675537109375,8.449581643447043,0.5329521298408508,12.391201497544415,0.1,4,1000,512,0.6
0.4934418131510417,8.880938369259274,0.7538635730743408,13.058065064391593,0.1,8,1000,16,0.2
0.4257849934895833,9.52553980828599,0.6451596021652222,13.17738000505648,0.1,8,1000,16,0.6
0.25159366861979165,6.501075338961017,0.34861549735069275,10.920360962392632,0.1,12,800,256,0.6
0.3555941569010417,6.962059947118419,0.4535960257053375,11.413159468901515,0.1,8,600,32,0.6
0.3805940348307292,10.12785759940227,0.4843510687351227,13.932647297762767,0.1,8,800,32,0.6
0.7876051432291666,25.453351422808403,0.9682583808898926,33.69059430072109,0.1,4,400,4096,0.2
0.13890066528320313,5.011136115016315,0.1886666715145111,10.143973057435655,0.1,8,1000,4096,0.2
0.4116792399088542,11.036443010389934,0.5097997188568115,15.165688020694594,0.1,12,600,16,0.2
0.12410165405273438,4.587350989111466,0.18881161510944366,10.011939819527038,0.1,8,800,4096,0.6
0.553662109375,14.405244763925996,0.6489619016647339,18.947521301776792,0.1,4,1000,8192,0.4
0.19986446126302082,7.1780823378049785,0.28703567385673523,11.740460221875285,0.1,40,400,256,0.2
0.21879195149739583,5.495337676037594,0.30764737725257874,10.352628908385428,0.1,12,600,256,0.4
0.34605330403645834,11.93371963772272,0.45841702818870544,18.587768862156903,0.1,8,1000,16,0.4
0.3384584757486979,9.061294163192589,0.46850717067718506,12.936892727165239,0.1,8,800,8192,0.6
0.29980415852864584,9.252994513798471,0.4239150881767273,13.355821944439036,0.1,8,800,128,0.6
0.14267518107096355,5.686813721406921,0.1819346845149994,10.499905093790677,0.1,8,600,2048,0.4
0.28258642578125,7.149213884352639,0.358935683965683,11.665460189312013,0.1,8,600,512,0.2
0.20328934733072918,6.381377873246703,0.24430061876773834,11.187589839462904,0.1,12,1000,512,0.6
