MAE_pos,MAE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers
0.07582602945963542,6.143376522905212,0.08295903354883194,10.649782381197495,0.1,20,250,16,0.2,1
0.11085935465494792,5.988558329261603,0.12598252296447754,9.7233762292697,0.1,20,250,32,0.2,2
0.1364288330078125,7.312074063500173,0.15652050077915192,11.355027671918496,0.1,20,250,16,0.1,2
0.09106593831380208,6.263543522000484,0.10781217366456985,12.690560095956025,0.1,20,250,32,0.1,2
0.061814676920572915,4.583624867690683,0.07138285040855408,11.824390716402231,0.1,20,500,64,0.1,2
0.06383908081054687,3.9530654715374385,0.07087797671556473,10.279421774037058,0.1,20,500,64,0.2,1
0.08708868408203126,5.483959928765205,0.1021222472190857,11.491708421623837,0.1,20,250,64,0.1,3
0.17311551920572918,8.112267714257543,0.19864848256111145,12.116613065291318,0.1,20,500,16,0.2,2
0.14124019368489582,6.907377158310773,0.15802770853042603,10.875304393519492,0.1,20,250,16,0.2,2
0.08376114908854167,4.345882963354331,0.10153431445360184,9.707415879778898,0.1,20,250,64,0.2,3
0.07297481282552083,4.964704434534446,0.08141273260116577,9.824277770406608,0.1,20,250,64,0.1,2
0.0629075927734375,5.112825770632046,0.06970546394586563,10.385532061628686,0.1,20,500,32,0.2,1
0.05801814270019531,3.2470865943608587,0.06400252133607864,10.538595931135749,0.1,20,250,64,0.1,1
0.11593886311848958,7.049270264763532,0.13320110738277435,11.854715621175362,0.1,20,250,32,0.1,3
0.042498560587565105,3.622391556145241,0.04874854162335396,10.573497550557345,0.1,20,250,64,0.2,1
0.046058944702148434,3.2318978721943,0.051679372787475586,9.903834580600195,0.1,20,500,128,0.1,1
0.08223649088541667,6.161467417218477,0.09370138496160507,10.479981668658578,0.1,20,250,128,0.1,3
0.05942616271972656,3.0052356989708886,0.06572264432907104,9.982765027654134,0.1,20,250,128,0.2,1
0.13753611246744793,7.426501678401609,0.15438935160636902,11.687719569743944,0.1,20,500,32,0.2,3
0.08654901123046875,5.733557983478352,0.10452210158109665,11.319313440041356,0.1,20,500,16,0.2,1
0.0706688741048177,6.018412458575578,0.08106204122304916,10.70123314831331,0.1,20,250,16,0.1,1
0.06393967692057291,5.210261473596241,0.0743020623922348,10.071444033474856,0.1,20,500,16,0.1,1
0.08976699829101563,5.210813818240002,0.1030813679099083,9.608027508834752,0.1,20,500,64,0.2,3
0.06803145853678386,3.349958911006613,0.07528653740882874,9.049776897567854,0.1,20,250,128,0.1,2
0.09252987670898437,5.818642773414066,0.10776109993457794,10.261648725439795,0.1,20,500,32,0.1,2
0.13910679117838542,8.828730591487643,0.15886417031288147,12.904355979680266,0.1,20,500,16,0.1,2
0.08091954549153646,4.69284932387257,0.09526541829109192,9.380851940499173,0.1,20,500,128,0.2,3
0.05208477783203125,4.656279477205265,0.060539767146110535,12.185913814374612,0.1,20,500,32,0.1,1
0.09976727294921875,5.5205025066174045,0.11572616547346115,11.04802663959167,0.1,20,250,128,0.2,3
0.1403297627766927,6.663538461976861,0.15555377304553986,10.894182052556864,0.1,20,250,32,0.2,3
0.05458250427246094,4.46540051117902,0.06776901334524155,11.439711207115797,0.1,20,500,128,0.2,2
0.11420635986328125,5.664707632382698,0.13155893981456757,12.649678256458875,0.1,20,500,32,0.2,2
0.05054093933105469,4.022199513331492,0.05656803771853447,10.054514729168728,0.1,20,250,128,0.1,1
0.20936226399739583,6.463919434413278,0.23076558113098145,10.163466140564754,0.1,20,250,16,0.2,3
0.0655859120686849,5.590186260534666,0.07219564914703369,10.718507160012377,0.1,20,250,32,0.2,1
0.06004820251464844,5.125881334628978,0.06981910020112991,11.030713143484428,0.1,20,250,128,0.2,2
0.0818759053548177,4.456356266278241,0.09709201753139496,13.866308548056706,0.1,20,500,128,0.1,3
0.08339683532714844,5.22961284612203,0.09665700048208237,13.017633460878285,0.1,20,500,64,0.2,2
0.07658282470703125,4.262185892299487,0.09030279517173767,10.780710726627722,0.1,20,250,64,0.2,2
0.053866861979166666,4.431685917298131,0.05987162888050079,10.440352714698722,0.1,20,250,32,0.1,1
0.10990371704101562,5.815373472067618,0.1259564757347107,10.48092468595897,0.1,20,500,32,0.1,3
0.18664217122395832,7.5293882312590465,0.2108049839735031,11.030736832047898,0.1,20,250,16,0.1,3
0.19053759765625,9.418218360521946,0.21836039423942566,14.394316701475276,0.1,20,500,16,0.2,3
0.0562593994140625,4.252912478491327,0.06621289253234863,11.634365761013601,0.1,20,500,128,0.1,2
0.054046005249023435,3.512030915797966,0.05882938951253891,10.741375631173831,0.1,20,500,128,0.2,1
0.10759627278645834,5.996502639165465,0.1309778392314911,9.546496176277168,0.1,20,500,64,0.1,3
0.053525309244791666,4.132094097937338,0.05788836628198624,11.747735165157726,0.1,20,500,64,0.1,1
0.18927559407552083,7.125227456845811,0.21031928062438965,10.73821120585217,0.1,20,500,16,0.1,3
0.03835580698649089,2.9717958100140747,0.04449304938316345,9.495989447598902,0.1,20,250,512,0.1,1
0.06675982666015624,3.7369788832816804,0.07995841652154922,10.10355100806066,0.1,20,500,256,0.1,3
0.05708407592773437,3.7677041668070332,0.06410562247037888,11.947181391946895,0.1,20,500,256,0.1,2
0.04364232889811198,3.1509220329142695,0.049465905874967575,9.461031802417912,0.1,20,250,256,0.1,1
0.036013725280761716,3.352140702378083,0.0412728525698185,10.549084606317427,0.1,20,500,256,0.2,1
0.05611476135253906,4.536073972991312,0.06713411957025528,13.121611868808603,0.1,20,250,512,0.1,3
0.04919070434570313,2.720363839670113,0.05318327993154526,9.665463809572763,0.1,20,500,256,0.1,1
0.07168298848470052,4.416869139224363,0.08181583136320114,13.038967558292686,0.1,20,250,256,0.2,2
0.07879706827799479,3.5788057747927366,0.08660948276519775,11.579822542691744,0.1,20,250,256,0.1,2
0.06261666361490885,4.056779838147278,0.07395792752504349,12.015851017281586,0.1,20,500,256,0.2,2
0.08483965555826822,4.117281677349157,0.09657204151153564,9.518772972282331,0.1,20,250,256,0.2,3
0.07551275634765625,4.413580837030286,0.08520883321762085,11.374886832730633,0.1,20,500,256,0.2,3
0.05925458272298177,3.447507824517113,0.06520041823387146,10.245254087211826,0.1,20,250,512,0.1,2
0.07925737508138021,4.804058990972895,0.0901971310377121,14.621125049097229,0.1,20,250,256,0.1,3
0.04308210245768229,3.967492612278582,0.047571565955877304,10.140553093178834,0.1,20,250,256,0.2,1
0.06232427469889323,3.7395281023922577,0.07405009865760803,8.554833493556174,0.1,20,500,512,0.2,3
0.03849602762858073,3.076774048916605,0.045113418251276016,11.598568365639778,0.1,20,500,1024,0.1,2
0.058478271484375,4.140087323578865,0.06662695109844208,9.520823843726204,0.1,20,250,1024,0.2,3
0.06414249165852864,4.260316946393179,0.0743107721209526,12.13057763024697,0.1,20,500,1024,0.2,3
0.03894193776448568,2.550899915090398,0.04404674470424652,9.745714002285029,0.1,20,500,512,0.1,1
0.052107660929361976,3.3661893895969768,0.058938223868608475,9.181857767785282,0.1,20,250,4096,0.1,2
0.03235563151041667,2.2512011027763683,0.037099551409482956,9.17095718816395,0.1,20,500,2048,0.1,1
0.0468250986735026,2.8415356528440023,0.05394946411252022,9.979075823428033,0.1,20,500,512,0.1,2
0.053639617919921875,3.2580072288707305,0.060674674808979034,9.228788031675494,0.1,20,250,8192,0.1,1
0.03001603698730469,2.1513006849751792,0.035732779651880264,9.02255606723851,0.1,20,500,4096,0.1,1
0.04738019307454427,3.5190431211272637,0.05565190687775612,9.295075411198205,0.1,20,500,4096,0.1,3
0.04146315765380859,2.8946180300670914,0.047449540346860886,9.235005408372418,0.1,20,250,1024,0.1,2
0.02786902364095052,2.248295678145489,0.033819567412137985,9.145243615083478,0.1,20,500,2048,0.2,1
0.05547632853190104,3.5640826300885085,0.0625329464673996,9.264909647036205,0.1,20,250,2048,0.1,3
0.054184824625651044,4.224767121610074,0.062403637915849686,9.906706346463013,0.1,20,250,1024,0.1,3
0.05935397338867188,4.095760263247125,0.06690726429224014,10.811099870140291,0.1,20,500,512,0.1,3
0.03391828155517578,3.179480744183207,0.03890884667634964,9.517641880320484,0.1,20,500,1024,0.1,1
0.047756759643554685,3.1200766646819784,0.05465026944875717,9.237298867879431,0.1,20,250,2048,0.2,2
0.03211048634847005,2.2599714100562225,0.03796307370066643,9.030278771926744,0.1,20,250,2048,0.1,1
0.05627941385904948,3.4306114719774223,0.06329844146966934,9.563793104155385,0.1,20,250,512,0.2,2
0.03282618204752604,2.27154747462143,0.03909940645098686,9.005836151373666,0.1,20,250,4096,0.1,1
0.029624486287434897,3.1360171127385104,0.03496256470680237,9.402865380874566,0.1,20,500,1024,0.2,1
0.056713541666666666,3.718635694740764,0.068160779774189,9.32886150831867,0.1,20,500,4096,0.2,3
0.04505675252278646,2.849290615725856,0.050869543105363846,9.170225192565193,0.1,20,250,2048,0.1,2
0.04785344441731771,3.434517722108957,0.05457838997244835,9.96935089520584,0.1,20,500,1024,0.2,2
0.04484296162923177,2.758472915593463,0.04991230368614197,10.313419705399891,0.1,20,500,2048,0.1,2
0.05350730387369792,3.2896379674609113,0.062264133244752884,10.303919511789683,0.1,20,500,1024,0.1,3
0.05744141133626302,3.8429601885388913,0.06213533505797386,10.571700291247707,0.1,30,250,64,0.1,1
0.03073418172200521,3.2315638777124898,0.036044590175151825,9.345635340198601,0.1,20,250,1024,0.2,1
0.0416084238688151,2.9288500582150827,0.04778115451335907,9.029684153047041,0.1,20,500,8192,0.1,2
0.03259403991699219,2.4093140060111864,0.0376070961356163,9.058155865592626,0.1,30,250,2048,0.2,1
0.11383510335286458,6.20065436625871,0.130186527967453,10.895466870283265,0.1,30,500,32,0.2,3
0.07495932006835937,6.13840891403688,0.08119823038578033,11.667264759149367,0.1,30,500,16,0.1,1
0.06617701212565104,6.919446306307216,0.07212761789560318,10.864553656106716,0.1,30,250,16,0.2,1
0.1740064697265625,7.033568780672751,0.19611391425132751,11.36213504200191,0.1,30,500,16,0.2,3
0.14742759195963542,7.561498637317495,0.16919651627540588,11.20337080706874,0.1,30,250,16,0.2,2
0.06533818054199218,6.323700434937275,0.07300236076116562,10.838735616991988,0.1,30,250,16,0.1,1
0.07808675130208333,4.25251689265709,0.09064477682113647,9.474636487740739,0.1,20,500,8192,0.2,3
0.09141652425130209,6.670104300238672,0.10453381389379501,11.142846022777242,0.1,40,500,64,0.2,3
0.0720791524251302,4.669190023352564,0.08548431098461151,13.136195948306773,0.1,30,500,64,0.1,2
0.11709151204427083,6.327478477608394,0.13611100614070892,10.725787498504143,0.1,30,250,32,0.1,3
0.06427390543619792,3.1903542129413025,0.0733448788523674,9.395658454481211,0.1,40,500,256,0.1,3
0.06363243611653646,3.380773596136157,0.07109721004962921,9.972087520703043,0.1,50,500,128,0.1,1
0.02991498565673828,2.4351045452874223,0.03525993600487709,9.155355397856244,0.1,50,250,2048,0.1,1
0.0422168935139974,2.446418005698276,0.049190860241651535,9.763669788755912,0.1,30,500,512,0.1,1
0.0761870829264323,3.6173505693043846,0.08586498349905014,9.628368390722395,0.1,40,500,1024,0.2,3
0.09209348551432292,4.384792159245905,0.10288859158754349,9.953737803238509,0.1,40,250,256,0.2,3
0.04632823689778646,3.0241564154984317,0.05235976353287697,9.258849794515951,0.1,30,250,2048,0.2,2
0.04235496012369792,3.0608417697098536,0.04914003983139992,9.095765344545963,0.1,40,250,4096,0.2,2
0.09015943400065105,5.726025626291561,0.1019575297832489,14.440947850643186,0.1,30,250,128,0.2,3
0.029271250406901043,1.911589090974899,0.0353584922850132,8.963651195161416,0.1,50,500,8192,0.2,1
0.02950507609049479,1.944117927826354,0.03567664325237274,8.971478039561863,0.1,40,500,8192,0.1,1
0.05994664510091146,3.6069340100552134,0.06825217604637146,9.22395253999531,0.1,20,500,8192,0.1,3
0.06313819376627604,3.5133242990244304,0.07647828012704849,10.236972218685727,0.1,40,500,512,0.2,3
0.06419702657063803,4.36097181633769,0.07201622426509857,11.666394974558834,0.1,40,250,128,0.2,2
0.06924256388346355,5.631171546975577,0.07714243978261948,10.519809491969538,0.1,40,250,16,0.1,1
0.03194847615559896,2.2242752230923597,0.03794076666235924,9.093084313811508,0.1,30,500,4096,0.1,1
0.041152089436848956,3.0419135645154785,0.04593117535114288,9.686367844137978,0.1,30,250,1024,0.1,2
0.0794373779296875,5.761817474506337,0.09315145760774612,11.353096592524231,0.1,50,500,16,0.1,1
0.11468866984049479,4.865324301172754,0.12775015830993652,10.255929524288224,0.1,40,250,128,0.1,3
0.05232896931966146,3.399180169992157,0.057830795645713806,9.944981471795396,0.1,40,250,128,0.2,1
0.0342445322672526,2.433722265257948,0.04003003239631653,9.231896496817381,0.1,30,500,4096,0.1,2
0.040926859537760416,3.229683683671066,0.04449428617954254,9.386308692421236,0.1,30,250,1024,0.2,1
0.13276093546549478,7.4894141190879315,0.15020707249641418,10.945803070265585,0.1,30,500,16,0.2,2
0.14826570638020833,9.719351650836913,0.1680464893579483,13.363304631274039,0.1,30,500,16,0.1,3
0.03387872060139974,2.2739660686438214,0.03994901850819588,8.977162406346068,0.1,40,250,8192,0.1,1
0.04247520446777344,4.953489557895074,0.04946037009358406,10.313194329547487,0.1,40,250,32,0.1,1
0.07948258463541667,6.20532722824505,0.08866152167320251,12.9810074974791,0.1,30,500,64,0.1,3
0.05402379862467448,4.492819623740851,0.061959344893693924,12.757318018133114,0.1,40,250,1024,0.1,3
0.05563568623860677,5.341488304450701,0.06251725554466248,13.858323279005177,0.1,30,250,1024,0.1,3
0.04105074055989583,3.1071337290021823,0.04758118838071823,9.53930265921693,0.1,30,250,1024,0.2,2
0.043146728515625,2.3405725900330974,0.05082221329212189,9.759857703041803,0.1,60,500,512,0.2,1
0.051866409301757815,3.9706788148572554,0.06003868952393532,10.05267845296888,0.1,60,250,128,0.2,1
0.1384969685872396,7.265295845157782,0.15748360753059387,11.936592469672924,0.1,30,250,32,0.2,3
0.06784982299804687,3.9839750135768277,0.0772547498345375,9.328349153016257,0.1,30,250,8192,0.1,2
0.04194525655110677,3.0166707291529353,0.04958098381757736,9.087130414734,0.1,30,250,4096,0.1,2
0.09984757486979166,5.928379027001422,0.12077096104621887,10.168174974054429,0.1,30,250,64,0.1,3
