MSE_pos,MSE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers
0.22303464762369793,5.406937138791705,0.29279789328575134,12.589522372289807,0.1,100,800,2048,0.15,2
0.06351722208658854,4.160922974893809,0.07681791484355927,11.89553471767008,0.1,500,800,4096,0.15,2
0.2014756062825521,5.770476830963962,0.2961803674697876,12.758833380224296,0.1,100,800,2048,0.15,3
0.101427490234375,3.3324517250790175,0.14677853882312775,11.799385228406287,0.1,200,600,2048,0.0,1
0.09664217122395834,4.121197782960768,0.12250079214572906,11.835869315323826,0.1,500,800,8192,0.2,2
0.07866517639160156,4.073406451818717,0.09386956691741943,11.859601716743926,0.1,500,800,8192,0.15,2
0.11107579549153646,4.499296701167026,0.15710531175136566,13.341864906246407,0.1,600,800,1024,0.0,1
0.19878118896484376,6.158430328240126,0.2663213908672333,13.19627835571492,0.1,500,800,2048,0.15,3
0.2171327921549479,6.155086826153794,0.30282261967658997,13.023230769569611,0.1,100,800,2048,0.1,3
0.23349405924479166,6.632649226102422,0.28089529275894165,13.303220268600864,0.1,500,800,4096,0.15,3
0.16052748616536458,4.451165450777668,0.21482273936271667,12.08437646399026,0.1,500,800,2048,0.15,2
0.3198111979166667,6.695073924524795,0.37971797585487366,13.008300944184615,0.1,500,800,8192,0.1,4
0.10167850748697917,4.760547873519218,0.12312503159046173,12.080006315410643,0.1,500,800,4096,0.1,2
0.21048714192708334,6.361655633014664,0.29117339849472046,14.014553238517365,0.1,500,800,4096,0.1,4
0.10012005615234375,4.428539957788248,0.11644412577152252,11.847101335052761,0.1,500,800,8192,0.1,2
0.13645454915364583,3.919693054106148,0.1649671494960785,12.191751592084772,0.1,1000,1000,2048,0.0,1
0.1492747497558594,3.5339400979898037,0.1932816356420517,11.968204068828035,0.1,800,800,2048,0.0,1
0.1282166239420573,5.245977634361221,0.1616901457309723,12.258168341931093,0.1,500,800,4096,0.2,2
0.050243855794270834,2.9510416508167983,0.06282724440097809,11.869421438460828,0.1,800,800,8192,0.0,1
0.2625403238932292,5.110345839755229,0.36377257108688354,12.370947022883904,0.1,500,800,2048,0.25,3
0.10637611897786459,4.592555897737414,0.13497143983840942,12.015598543069197,0.1,500,800,4096,0.3,2
0.2382719523111979,6.771229152430403,0.3414327800273895,13.920890861744319,0.1,100,800,2048,0.25,3
0.2846652628580729,8.503805071503866,0.38047102093696594,15.189238170522449,0.1,500,800,4096,0.25,4
0.3155785115559896,9.363662599446135,0.4297548830509186,18.228163453813643,0.1,500,800,2048,0.3,4
0.17167789713541667,7.154920936715263,0.2604084014892578,14.757197427303323,0.1,500,800,8192,0.3,4
0.22880379231770834,5.601443928386194,0.32006773352622986,13.295505871318738,0.1,100,800,2048,0.3,2
0.2293128662109375,7.221794173765641,0.28639113903045654,14.224463357907007,0.1,500,800,4096,0.3,3
0.18421429443359374,7.099934141768021,0.2699696123600006,14.676656694921514,0.1,500,800,4096,0.2,4
0.0886639404296875,3.804607619856303,0.11976412683725357,11.780983079309069,0.1,500,800,2048,0.25,2
0.3250721842447917,9.627025110686311,0.415425568819046,18.511503486090746,0.1,100,800,2048,0.3,4
0.09625213623046874,3.926832612180326,0.12316060066223145,11.698370838487966,0.1,500,800,8192,0.3,2
0.25497953287760416,7.515158957018061,0.3309215307235718,14.950955670512766,0.1,500,800,8192,0.25,4
0.2459927978515625,7.9199243067296505,0.34324201941490173,17.88751890495071,0.1,500,800,4096,0.3,4
0.07404271443684896,4.520573475983088,0.09097941964864731,12.014023348508793,0.1,500,800,8192,0.25,2
0.1177152099609375,5.4555018491917355,0.18620336055755615,13.136903625208157,0.1,500,800,8192,0.25,3
0.22061673990885416,7.368187771032712,0.315503865480423,14.205416369101565,0.1,500,800,4096,0.25,3
0.21098274739583334,6.912119169134071,0.3096565008163452,14.316968579442346,0.1,100,800,2048,0.3,3
0.11355186971028645,4.152666862353872,0.13610701262950897,11.858252673363543,0.1,500,800,4096,0.25,2
0.29389764404296875,6.102926533065434,0.3889230787754059,13.10383479223714,0.1,500,800,2048,0.3,3
