MSE_pos,MSE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers
0.06054300944010416,3.6404702901141137,0.0905047133564949,12.0131129822858,0.1,400,1000,4096,0.0,1
0.12556284586588543,3.2305270355727185,0.15214599668979645,11.855740611024709,0.1,800,800,4096,0.0,1
0.06423731994628906,3.134288671279807,0.07684481889009476,11.860094599324796,0.1,1000,600,4096,0.0,1
0.06983583577473958,4.453268891629285,0.1151127889752388,14.106794519236203,0.1,1000,1000,1024,0.0,1
0.22879793294270834,7.140963612821632,0.3083292245864868,14.005923824884935,0.1,100,800,2048,0.15,4
0.037972625732421876,3.1821624829133732,0.06168622523546219,11.997657369457757,0.1,400,1000,8192,0.0,1
0.07431095377604166,3.214956569253567,0.09597023576498032,11.83402890397802,0.1,600,600,4096,0.0,1
0.10894899495442709,3.2733321142919616,0.14736390113830566,11.811280844253442,0.1,1000,600,2048,0.0,1
0.1441428934733073,5.077768443043833,0.19098404049873352,12.278478188941554,0.1,100,800,2048,0.1,2
0.22654010009765624,5.883036754772481,0.33857831358909607,12.990973633486403,0.1,100,800,2048,0.25,2
0.11821876017252604,4.565465043272491,0.13978464901447296,12.90181995643542,0.1,800,1000,1024,0.0,1
0.17853240966796874,5.430925685567735,0.21895813941955566,12.404238025413253,0.1,500,800,8192,0.1,3
0.27088387044270834,7.517651273491254,0.40373870730400085,14.958731918698346,0.1,500,800,2048,0.2,4
0.08168356323242187,3.2449083035346553,0.09492485970258713,11.927941053854589,0.1,1000,1000,4096,0.0,1
0.2173568318684896,6.416503976638971,0.32697901129722595,13.625958455396072,0.1,100,800,2048,0.2,3
0.052763961791992185,3.17006611081279,0.07029791921377182,11.958958665493215,0.1,400,800,8192,0.0,1
0.055056864420572914,3.257353509499157,0.06931831687688828,11.977199663360748,0.1,800,1000,8192,0.0,1
0.276265869140625,6.093827064701145,0.3342815041542053,13.405204809566218,0.1,500,800,8192,0.3,3
0.25945166015625,7.323029499967346,0.34297117590904236,15.04487104998757,0.1,500,800,4096,0.3,4
0.11265611775716146,4.413433477693293,0.13855503499507904,11.996601887964236,0.1,500,800,4096,0.2,2
0.17641048177083332,7.429838283560295,0.2829553782939911,14.065033071200135,0.1,500,800,4096,0.25,4
0.04445031229654948,3.088046382414605,0.05755414441227913,11.907834251672082,0.1,1000,800,4096,0.0,1
0.27793701171875,7.312048017838566,0.4193766117095947,14.266671147644159,0.1,500,800,2048,0.25,4
0.0870367940266927,5.032315936648482,0.13027185201644897,12.782901036625276,0.1,600,1000,1024,0.0,1
0.08378781636555989,4.788239693834556,0.10338801145553589,12.02501051667412,0.1,500,800,4096,0.25,2
0.23411592610677084,7.440458115659048,0.33154478669166565,15.569655535203289,0.1,500,800,4096,0.2,4
0.15567445882161457,5.328568474553092,0.18201635777950287,12.30304166003855,0.1,500,800,4096,0.15,2
0.16702466837565105,5.036214630554691,0.20507782697677612,12.220623419911606,0.1,500,800,2048,0.3,2
0.17969512939453125,8.083666552396467,0.24210253357887268,13.830631264558601,0.1,500,800,2048,0.1,3
0.32110406494140625,7.135682263435964,0.3813387155532837,13.168809314326845,0.1,500,800,2048,0.2,3
0.0858677978515625,2.944895067057227,0.10973125696182251,11.720725057935246,0.1,800,600,4096,0.0,1
0.03727983601888021,3.1182914822709686,0.05481116473674774,11.962109330632144,0.1,600,1000,8192,0.0,1
0.049280303955078125,2.9189496538046713,0.06229390949010849,11.918696930456926,0.1,800,800,8192,0.0,1
0.13192399088541668,3.7465258033501425,0.16165651381015778,12.178853524454608,0.1,1000,800,2048,0.0,1
0.3161254069010417,7.9471506693568434,0.4490574300289154,15.953454361412396,0.1,500,800,2048,0.3,4
0.24045768229166667,6.722310733968097,0.33137452602386475,13.893651307199134,0.1,100,800,2048,0.2,4
0.34607828776041666,10.977031964054714,0.4749472141265869,21.55871606274638,0.1,100,800,2048,0.3,4
0.10943771362304687,4.629880258923549,0.13850456476211548,11.957637770648443,0.1,500,800,4096,0.3,2
0.2134122314453125,5.432541022825331,0.3353630602359772,13.039093706835388,0.1,100,800,2048,0.3,2
0.07701351928710938,4.220023330521689,0.11254506558179855,12.78522940245876,0.1,600,800,1024,0.0,1
0.05246348063151041,3.3114448366041564,0.06486274302005768,12.06644515650073,0.1,1000,1000,8192,0.0,1
0.28666192626953124,8.797770048804969,0.37326666712760925,17.025742989026394,0.1,500,800,2048,0.15,4
0.22726446533203126,4.649708375068518,0.32461726665496826,12.189211882189385,0.1,100,800,2048,0.2,2
0.2552941691080729,7.755127227889622,0.36399850249290466,14.513472795225727,0.1,500,800,2048,0.1,4
0.10614351399739583,4.601034164382226,0.12607768177986145,11.939880559030186,0.1,500,800,8192,0.25,2
0.12368731689453125,4.826604562036474,0.1469590812921524,12.546786836761987,0.1,800,600,1024,0.0,1
0.10533881632486979,4.55035329706043,0.13435086607933044,11.903064341505189,0.1,500,800,8192,0.3,2
0.2410292765299479,6.9336683090778335,0.3530780076980591,14.048834312058494,0.1,100,800,2048,0.25,3
0.2439964599609375,5.561958233718512,0.31333810091018677,12.62746311949129,0.1,500,800,2048,0.15,3
0.1573862101236979,3.877220642997239,0.18847030401229858,11.773656729455332,0.1,500,800,2048,0.25,2
0.19350583902994792,4.933423598277876,0.24178138375282288,12.351508125367893,0.1,500,800,2048,0.2,2
0.11322837320963541,5.144636816718942,0.15828892588615417,12.59782977457498,0.1,1000,1000,2048,0.0,1
0.1663147176106771,5.772447505220367,0.23584462702274323,12.909222531871253,0.1,500,800,8192,0.25,3
0.1788721923828125,6.782943631785583,0.24246492981910706,13.690451570218753,0.1,500,800,4096,0.25,3
0.2625360921223958,7.617203221315578,0.3429372310638428,14.758650322454951,0.1,500,800,4096,0.15,4
0.15289603678385416,6.398388888918261,0.18997074663639069,13.166228257386415,0.1,1000,600,1024,0.0,1
0.08948899332682292,5.143944894778318,0.1073019728064537,12.336020257486041,0.1,500,800,4096,0.1,2
0.12328798421223959,6.272645100206598,0.21108992397785187,13.854920842348028,0.1,500,800,8192,0.1,4
0.20300714111328125,6.335454873184801,0.2875669002532959,13.797978607067076,0.1,100,800,2048,0.15,3
0.11039999389648437,5.6181994129223085,0.19019447267055511,12.50375218073733,0.1,500,800,4096,0.2,3
0.06287511698404948,3.0382421555573353,0.07124707102775574,11.770510642978541,0.1,1000,600,8192,0.0,1
0.14677467854817708,4.048896440327312,0.18527524173259735,12.017737946599512,0.1,600,600,2048,0.0,1
0.09323573811848958,3.8192443250011547,0.10538773238658905,11.741552239935608,0.1,500,800,8192,0.15,2
0.12603225708007812,5.518756476474587,0.1571110337972641,13.07661081951398,0.1,1000,800,1024,0.0,1
0.2703016357421875,6.076291014883335,0.35822826623916626,12.965437542720565,0.1,500,800,2048,0.25,3
0.24330118815104165,6.799019466790071,0.3045828342437744,14.286100335731438,0.1,500,800,8192,0.25,4
0.11293018595377605,3.6513046767404056,0.1589025855064392,12.516067793861248,0.1,800,800,1024,0.0,1
0.18316267903645833,4.9602614625979005,0.25175970792770386,12.433097829487043,0.1,100,800,2048,0.15,2
0.25080708821614583,7.083524690810917,0.35902562737464905,14.427260948149357,0.1,100,800,2048,0.3,3
0.1680608418782552,5.211681812465135,0.18503697216510773,12.311671512508019,0.1,500,800,8192,0.15,3
0.13847086588541666,4.43441131543835,0.1528904289007187,11.93494273332351,0.1,500,800,8192,0.1,2
0.0325331548055013,3.0259465088227024,0.05063702166080475,11.795741326194161,0.1,800,600,8192,0.0,1
0.03896488952636719,2.955288240550922,0.057145580649375916,11.845907812881999,0.1,600,800,8192,0.0,1
0.041851964314778646,2.9239919413055713,0.0725262463092804,11.807785491860518,0.1,400,600,8192,0.0,1
0.2179823201497396,6.647159058034619,0.27908027172088623,14.072922401156184,0.1,500,800,4096,0.1,4
0.06924375915527343,2.9571686610501544,0.08678863197565079,11.82769176155539,0.1,600,800,4096,0.0,1
0.21425,5.865599346068367,0.25875359773635864,13.20049920004375,0.1,500,800,8192,0.2,3
0.2582638142903646,6.970093170044133,0.3112187683582306,13.732052162420038,0.1,500,800,4096,0.3,3
0.26218440755208333,7.022869933655105,0.3168104290962219,14.208307980564319,0.1,500,800,8192,0.2,4
0.265833984375,7.866251796862587,0.36763548851013184,15.157382249010526,0.1,100,800,2048,0.25,4
0.17807893880208334,6.67761088854746,0.26344719529151917,13.950945793392556,0.1,500,800,8192,0.15,4
0.2435431111653646,5.608989180794826,0.2887941300868988,12.465413552886735,0.1,500,800,2048,0.15,2
0.16524552408854168,5.709459499173194,0.22330300509929657,12.509845004754542,0.1,500,800,4096,0.15,3
0.13321095784505207,4.191258301289106,0.1545860469341278,11.789231978611728,0.1,500,800,8192,0.2,2
0.1752525634765625,6.125131216302834,0.2522462010383606,13.406282581643847,0.1,100,800,2048,0.1,3
0.08917753092447916,3.4462681589214728,0.11528138071298599,11.844908946090321,0.1,400,600,4096,0.0,1
0.09582283528645834,3.4491587525872496,0.12831813097000122,12.377691599738641,0.1,600,1000,2048,0.0,1
0.23399615478515626,7.016074418770725,0.3291906714439392,14.218041207669634,0.1,500,800,8192,0.3,4
0.08396456909179688,4.230670255329308,0.1343606561422348,11.994866486996761,0.1,800,800,2048,0.0,1
0.11485540771484375,4.830067568496047,0.16241909563541412,12.236295240144772,0.1,600,600,1024,0.0,1
0.24707389322916667,5.941692959374533,0.3330637812614441,13.00927011646192,0.1,500,800,2048,0.3,3
