MSE_pos,MSE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers
0.16699677530924478,5.948011703898663,0.21202537417411804,10.565060175093238,0.1,600,800,1024,0.0,1
0.12505342610677084,4.3071288026296815,0.17345859110355377,9.9835262732934,0.1,400,1000,1024,0.0,1
0.051487559000651044,2.69003786075539,0.08368851244449615,9.260859459394881,0.1,400,800,4096,0.0,1
0.09048049926757812,3.958310522471099,0.13286009430885315,9.48788375719551,0.1,600,800,2048,0.0,1
0.152520751953125,2.8947519476307226,0.20915237069129944,9.200567773075635,0.1,200,600,2048,0.0,1
0.0326510492960612,2.6226949790770573,0.051930803805589676,9.066494009859701,0.1,800,600,8192,0.0,1
0.05166441853841146,3.021909343142609,0.08286178112030029,9.270971413225103,0.1,400,1000,4096,0.0,1
0.06612550354003906,2.7430586845945286,0.08334536850452423,9.213483698687483,0.1,1000,600,4096,0.0,1
0.11463901774088542,4.138466347714181,0.14766135811805725,9.789356559916754,0.1,600,1000,4096,0.0,1
0.12022137451171876,5.576771206417845,0.1760445237159729,10.567990009283431,0.1,400,800,1024,0.0,1
0.18696671549479166,6.110927696229165,0.2480732798576355,10.900170562339984,0.1,200,800,1024,0.0,1
0.100172607421875,3.8300400860040833,0.1276920884847641,10.010681210058664,0.1,800,800,1024,0.0,1
0.04006918334960938,2.3816936613910653,0.05666735768318176,9.017083529402846,0.1,800,800,8192,0.0,1
0.03682455698649088,2.371276440145354,0.05220107361674309,9.042673352146728,0.1,600,600,8192,0.0,1
0.09558890787760417,3.8614378161318808,0.12774229049682617,9.519062873406687,0.1,1000,800,1024,0.0,1
0.10033705647786459,3.2938943587773313,0.14126046001911163,9.162035835601719,0.1,1000,600,1024,0.0,1
0.06459146626790364,2.6620551578289136,0.08880888670682907,9.143749136243834,0.1,400,600,4096,0.0,1
0.04951471455891927,2.2663373923059957,0.09671343863010406,9.083433917353135,0.1,200,600,8192,0.0,1
0.10727278645833334,3.394487907010722,0.1377689391374588,9.273067900266291,0.1,800,600,1024,0.0,1
0.08057816569010416,2.968573198939021,0.09885545074939728,9.117319509435182,0.1,500,800,4096,0.1,2
0.19503759765625,4.773492607634014,0.25642329454421997,10.465256774469841,0.1,100,800,2048,0.2,2
0.15639859008789062,5.997721621356184,0.24444127082824707,11.261635593178122,0.1,500,800,2048,0.15,3
0.14874654134114584,3.2121329889925723,0.1725471168756485,9.280482686702033,0.1,600,800,4096,0.0,1
0.1643995361328125,4.187541002247492,0.24385856091976166,9.810078281610952,0.1,100,800,2048,0.1,2
0.19197764078776042,5.52756455814217,0.2291562259197235,10.62467223557236,0.1,500,800,2048,0.2,2
0.20721708170572917,5.370340292912781,0.2569885551929474,10.463336864510275,0.1,500,800,8192,0.1,4
0.04577422078450521,2.334062351683075,0.058585479855537415,9.125210142134897,0.1,1000,1000,4096,0.0,1
0.11568296305338542,5.06424282043716,0.1789177656173706,10.622488281596983,0.1,500,800,8192,0.15,3
0.18323291015625,4.105967144989179,0.23137494921684265,9.55456320557004,0.1,500,800,2048,0.1,2
0.16458631388346354,4.086997161937218,0.24936115741729736,9.699841035461182,0.1,100,800,2048,0.15,2
0.07837689717610677,3.32833885542604,0.08813775330781937,9.342219741223747,0.1,800,800,4096,0.0,1
0.06858069356282552,3.3299046763013793,0.08292996138334274,9.21293539483536,0.1,500,800,8192,0.15,2
0.19265753173828126,4.997630521032804,0.2836499810218811,10.27892134577092,0.1,100,800,2048,0.2,3
0.07595497131347656,3.214703627113731,0.10979578644037247,11.226990634707455,0.1,800,1000,1024,0.0,1
0.04208069356282552,2.811621047642365,0.05649316683411598,9.172960346773655,0.1,1000,1000,8192,0.0,1
0.1379698486328125,5.026389839418888,0.17125265300273895,10.122144646222324,0.1,500,800,2048,0.15,2
0.21574578857421875,4.798640997123396,0.28805622458457947,10.169823046691619,0.1,500,800,4096,0.1,3
0.16791536458333334,4.631151706795589,0.22772178053855896,10.087088450951963,0.1,500,800,8192,0.25,3
0.18263020833333332,6.685104934712847,0.2741827368736267,13.13239369384513,0.1,500,800,2048,0.25,4
0.11493465169270833,3.2948935456140167,0.15828099846839905,9.254821097206143,0.1,600,1000,2048,0.0,1
0.03234250895182292,2.36505148567091,0.05222826451063156,9.050292636706649,0.1,800,1000,8192,0.0,1
0.20894303385416665,5.62231444390182,0.3249005377292633,11.424118292131945,0.1,100,800,2048,0.25,3
0.07533534749348958,3.5720003070638042,0.11563292145729065,9.373095592912316,0.1,1000,1000,2048,0.0,1
0.18075404866536457,5.26917010760943,0.25336942076683044,10.161563806908193,0.1,500,800,8192,0.2,3
0.21556148274739584,5.648627084868509,0.32326841354370117,11.022407710153457,0.1,100,800,2048,0.3,3
0.16958284505208332,4.577240658658282,0.23279958963394165,9.960578516565333,0.1,400,1000,2048,0.0,1
0.09103963216145833,3.5993456358162566,0.11544113606214523,9.465687164875067,0.1,500,800,8192,0.3,2
0.26591147867838544,6.103912024610288,0.36363863945007324,11.530230306364283,0.1,500,800,2048,0.25,3
0.10465438842773438,3.2654262061503703,0.15383461117744446,9.44253315551057,0.1,200,1000,2048,0.0,1
0.10487095133463542,4.128145317842446,0.13837091624736786,9.622707337041176,0.1,800,600,2048,0.0,1
0.06979926554361979,3.3465107899163367,0.0850413590669632,9.307062399536784,0.1,500,800,8192,0.2,2
0.25208040364583334,9.141015903854463,0.3806736469268799,14.193268834660115,0.1,500,800,2048,0.1,4
0.2693899129231771,3.579823946955948,0.3209685981273651,9.537472204347464,0.1,500,800,2048,0.25,2
0.03868304189046224,3.2397715814449533,0.05700323358178139,9.35561094795294,0.1,800,1000,4096,0.0,1
0.06136381530761719,2.164688707209121,0.07985390722751617,8.988924384993041,0.1,600,1000,8192,0.0,1
0.11061095174153646,3.5759234170700194,0.13165393471717834,9.28225374952467,0.1,500,800,8192,0.25,2
0.113202392578125,3.5077009090465547,0.13140514492988586,9.38833793860059,0.1,800,600,4096,0.0,1
0.18044999186197916,4.832565947501078,0.24580448865890503,10.559904540827066,0.1,500,800,4096,0.15,3
0.04675188700358073,2.6038601389024434,0.06738390773534775,9.076468252442798,0.1,600,800,8192,0.0,1
0.05931082153320313,3.1331125488096245,0.07805125415325165,9.176452949392113,0.1,500,800,8192,0.1,2
0.09389029947916666,3.9945007283589176,0.1487070471048355,12.320297776263656,0.1,1000,1000,1024,0.0,1
0.19811299641927083,6.06285593443132,0.29907652735710144,11.411848180087912,0.1,500,800,8192,0.3,4
0.18043560791015625,6.451831358904589,0.27514612674713135,12.04761371031353,0.1,500,800,8192,0.2,4
0.2743387451171875,7.800437275533827,0.4012962579727173,13.908973950886626,0.1,100,800,2048,0.3,4
0.041459866841634115,2.1428710472704786,0.06686176359653473,8.993252558815167,0.1,400,600,8192,0.0,1
0.096537353515625,2.997566168195385,0.12831167876720428,9.2061147221965,0.1,800,800,2048,0.0,1
0.031050262451171876,2.1537909091824843,0.046898700296878815,8.982976028949412,0.1,1000,800,8192,0.0,1
0.22596457926432292,6.340530015276944,0.29353535175323486,11.001003879422086,0.1,500,800,4096,0.15,4
0.16731608072916668,6.896496305640185,0.25557586550712585,12.311525509062497,0.1,500,800,8192,0.25,4
0.07123021443684896,3.3271759339801843,0.09305237233638763,9.260648556546515,0.1,500,800,4096,0.15,2
0.05631828816731771,2.8863940783342166,0.06692120432853699,9.257438531386702,0.1,1000,800,4096,0.0,1
0.24824947102864584,5.468638948597295,0.35606521368026733,10.902275122118963,0.1,100,800,2048,0.1,4
0.1635968729654948,4.766040155748138,0.2617606222629547,10.030203710355691,0.1,100,800,2048,0.25,2
0.5586439615885417,7.850362550178589,0.7753214240074158,13.418465975238641,0.1,500,800,4096,0.25,4
0.1910331827799479,5.5729171804696,0.2571485638618469,11.045715950368194,0.1,500,800,4096,0.3,3
0.19363234456380207,5.44415843421745,0.2819240689277649,11.162364304776888,0.1,100,800,2048,0.15,3
0.2720217081705729,4.696683146098632,0.348784476518631,10.146476186759282,0.1,500,800,2048,0.3,2
0.3049949951171875,6.752738468902421,0.42395296692848206,12.644567375795749,0.1,500,800,2048,0.2,4
0.11201214599609376,5.198903454825959,0.15438491106033325,10.349383101069767,0.1,500,800,8192,0.1,3
0.22396834309895833,6.635326159669654,0.31943991780281067,12.849219591273748,0.1,100,800,2048,0.2,4
0.1436529846191406,3.062018344319611,0.17032590508460999,9.234232537507806,0.1,800,1000,2048,0.0,1
0.032501139322916664,2.3409101060908837,0.046256307512521744,9.096494848973563,0.1,1000,600,8192,0.0,1
0.28642637125651044,8.138937055887043,0.3712974488735199,13.92254461360376,0.1,500,800,4096,0.2,4
0.28522296142578124,10.443712373608994,0.38445690274238586,14.235402880073382,0.1,500,800,2048,0.2,3
0.2892666422526042,7.164518147000823,0.3813072443008423,12.894507949317498,0.1,100,800,2048,0.25,4
0.12102897135416667,3.602873827051084,0.14925244450569153,9.298741345095792,0.1,500,800,4096,0.2,2
0.04931200663248698,2.5351808186717424,0.0708293467760086,9.122077279216454,0.1,400,1000,8192,0.0,1
0.12932955932617188,3.295610749135549,0.16250742971897125,9.334908265847908,0.1,1000,600,2048,0.0,1
0.2061136474609375,6.100542177244867,0.3061729371547699,11.590820743117725,0.1,100,800,2048,0.15,4
0.2110009765625,5.413120052252132,0.3099423050880432,10.766649765122255,0.1,100,800,2048,0.3,2
0.09887977091471355,5.393272571374605,0.12731771171092987,13.842344078238787,0.1,600,1000,1024,0.0,1
0.2570734456380208,4.711790018317492,0.31489065289497375,10.337685442867961,0.1,500,800,8192,0.3,3
0.3004966634114583,5.859408432082151,0.4102860689163208,11.111955994753604,0.1,500,800,2048,0.3,3
0.18362577311197917,5.299960639717958,0.25127848982810974,10.443479101065929,0.1,500,800,4096,0.2,3
0.17245284016927084,4.908825773464213,0.25870388746261597,10.225039625740282,0.1,100,800,2048,0.1,3
0.43572412109375,7.915995402267011,0.5543063282966614,13.109201485181483,0.1,500,800,2048,0.15,4
0.10599959309895833,3.4605657283907796,0.13009947538375854,9.253296342209799,0.1,500,800,4096,0.25,2
0.2094246826171875,4.993053051778279,0.2873111367225647,10.462757522022207,0.1,500,800,4096,0.25,3
0.2555656534830729,7.589770299905164,0.3481731414794922,13.26495891532673,0.1,500,800,2048,0.3,4
0.17106819661458333,5.563781128003011,0.23973765969276428,10.67344089973866,0.1,500,800,2048,0.1,3
0.1422635498046875,3.9582924582359147,0.1662498116493225,9.55455731327163,0.1,500,800,4096,0.3,2
0.16683760579427084,6.2283877190143455,0.229216068983078,11.331938530234437,0.1,500,800,8192,0.15,4
0.06015830485026041,3.4377822919106387,0.08218774199485779,9.389758323865513,0.1,600,600,4096,0.0,1
0.08687959798177083,2.6230427958935993,0.11933748424053192,9.138049197637734,0.1,200,600,4096,0.0,1
0.2376946818033854,6.122449575758924,0.3020631670951843,10.761836585217697,0.1,500,800,4096,0.1,4
0.3332294921875,7.422332804956866,0.4060727655887604,12.876528127104187,0.1,500,800,4096,0.3,4
