MSE_pos,MSE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers
0.15530994641551796,5.368817903967872,0.23393625020980835,11.927824560124533,0.1,500,800,4096,0.2,3
0.1988009574718045,6.842372103232402,0.314767986536026,13.577459135479536,0.1,500,800,2048,0.25,3
0.10444195204808897,4.129385865900402,0.13051535189151764,10.016549306061018,0.1,500,800,8192,0.25,2
0.2065291198373538,4.91465056539346,0.26751330494880676,11.772620795398781,0.1,500,800,8192,0.2,3
0.1748724635481934,8.451614580647856,0.28258073329925537,15.672429616986033,0.1,500,800,8192,0.2,4
0.07598099863917607,2.8533127531095617,0.09722889959812164,7.625732685022926,0.1,1000,800,4096,0.0,1
0.19924728406302214,4.739869817651239,0.30074256658554077,10.428731469545244,0.1,100,800,2048,0.15,2
0.19125189275271512,4.277315491879983,0.23892295360565186,10.027334665507295,0.1,500,800,4096,0.3,2
0.2919573714559837,5.995960798765797,0.4087771773338318,12.897334242496173,0.1,100,800,2048,0.25,3
0.035996286492598686,2.216722276841027,0.05205970257520676,7.385500336872715,0.1,1000,600,8192,0.0,1
0.19908276958672724,5.99133811059668,0.28976380825042725,11.984916653449849,0.1,500,800,8192,0.1,4
0.21381697244413117,6.97605445120644,0.2862532138824463,12.821208015203453,0.1,500,800,4096,0.15,3
0.2654315027477548,5.211725494056217,0.32059523463249207,10.85587180959764,0.1,500,800,4096,0.2,2
0.19552341547227445,5.252065706913922,0.3030533194541931,12.09571715606544,0.1,100,800,2048,0.1,3
0.24262719787750628,5.677422357529054,0.34817978739738464,11.796781587232157,0.1,500,800,2048,0.15,3
0.2197052690319549,5.457627084485033,0.3288527727127075,11.802334987803087,0.1,100,800,2048,0.15,3
0.15265079201911028,5.817754378347728,0.249444842338562,12.992495717565909,0.1,500,800,4096,0.3,3


0.23983395989974937,4.088659492413126,0.3269684314727783,9.692035211869884,0.1,500,800,2048,0.3,2

























0.2239395751953125,5.395871377286737,0.3401392698287964,12.64113173164923,0.1,100,800,2048,0.25,2
0.11647300211588542,5.122267524050325,0.153323695063591,12.294040542982414,0.1,500,800,2048,0.2,2
0.1415966084798177,6.2693433880748435,0.20582866668701172,13.146106226120803,0.1,500,800,8192,0.25,3
0.20475482177734375,6.795863935210537,0.2961924076080322,14.291270878644688,0.1,500,800,2048,0.2,4
0.10641539510091146,5.0072469420616885,0.13400188088417053,12.255105528421042,0.1,500,800,8192,0.1,3
0.24408341471354167,7.875203693980171,0.3427940905094147,15.154522043034156,0.1,100,800,2048,0.3,4
