MAE_pos,MAE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers,model,seq_length_input,lr,lr_reducing,weight_decay,lr_epochs,patience,delta,lr_multiplicator
0.038954209297652434,2.332779094953774,0.05618021055039723,9.051395538270704,0.1,128,500,128,0,1,gru1,20,0.0001,True,1e-12,30,7,0.005,0.2
0.02037501569795537,1.9326672901260855,0.02860457822921196,9.068202510894658,0.1,128,500,128,0,1,gru1,20,0.0001,True,1e-12,50,7,0.005,0.4
0.01955272943897138,1.962326784980808,0.02846517428824847,9.074788488808641,0.1,128,500,128,0,1,gru1,20,0.0001,True,1e-12,70,7,0.005,0.2
0.023884052088008468,2.039634676450184,0.03594094109329619,9.101907543219179,0.1,128,500,128,0,1,gru1,20,0.0004,True,1e-12,30,7,0.005,0.4
0.03563297903129119,2.698886056986479,0.05383810246255682,10.552552558575174,0.1,128,500,128,0,1,gru1,20,0.0006,True,1e-12,50,7,0.005,0.5
0.03613442994335344,2.4167208904953275,0.055851484324733774,9.273511936752197,0.1,128,500,128,0,1,gru1,20,0.0005,True,1e-12,70,7,0.005,0.1
0.027353772982312,2.2183584934013054,0.045886111856793844,10.211021039207031,0.1,128,500,128,0,1,gru1,20,0.0005,True,1e-12,50,7,0.005,0.3
0.038719093987351,2.3250216189806125,0.06096190660216965,9.079486216748261,0.1,128,500,128,0,1,gru1,20,0.0004,True,1e-12,30,7,0.005,0.1
0.027568406965418728,2.1834114702549154,0.03732790788847995,9.100947704251592,0.1,128,500,128,0,1,gru1,20,0.0004,True,1e-12,70,7,0.005,0.1
0.036765757176147246,2.04840441283566,0.05634155243808886,9.072908391743631,0.1,128,500,256,0,1,gru1,20,0.0003,True,1e-12,50,7,0.005,0.1
0.01749577330173442,1.8925666807760642,0.02849353178987693,9.077495869656262,0.1,128,500,256,0,1,gru1,20,0.0002,True,1e-12,50,7,0.005,0.5
0.024934633415218475,1.8934619893067741,0.03150991656891742,9.044224769708423,0.1,128,500,128,0,1,gru1,20,0.0003,True,1e-12,30,7,0.005,0.4
0.02710079944923837,2.070102492644564,0.04312498824098509,9.347895926712695,0.1,128,500,128,0,1,gru1,20,0.0004,True,1e-12,50,7,0.005,0.4
0.033473376678705424,2.127315729327112,0.04692091683537153,9.079522633691779,0.1,128,500,128,0,1,gru1,20,0.0003,True,1e-12,50,7,0.005,0.1
0.027034920815015833,1.9693613283136744,0.03963466369679319,9.065764790632185,0.1,128,500,256,0,1,gru1,20,0.0004,True,1e-12,30,7,0.005,0.4
0.043060238590725795,2.468140879071188,0.06384803860216305,9.05012795662615,0.1,128,500,256,0,1,gru1,20,0.0004,True,1e-12,30,7,0.005,0.1
0.0237213318498829,1.967469101052363,0.03815560477469298,9.078774618704927,0.1,128,500,256,0,1,gru1,20,0.0002,True,1e-12,30,7,0.005,0.5
0.02255318504651797,1.8814897289199304,0.035350264436362494,9.054225645582955,0.1,128,500,256,0,1,gru1,20,0.0002,True,1e-12,70,7,0.005,0.2
0.031089797784517606,2.3147656903944744,0.04673076874111978,9.107044888520656,0.1,128,500,128,0,1,gru1,20,0.0003,True,1e-12,70,7,0.005,0.1
0.02201569782026101,2.0702436842223437,0.02988546131673071,9.14888981414532,0.1,128,500,128,0,1,gru1,20,0.0003,True,1e-12,50,7,0.005,0.3
0.021694527370625404,1.9809720281608543,0.03623658368227856,9.084414335082528,0.1,128,500,256,0,1,gru1,20,0.0003,True,1e-12,70,7,0.005,0.2
0.028107761005788025,2.5960496147372716,0.06333065064863237,9.529352899690545,0.1,128,500,128,0,1,gru1,20,0.0005,True,1e-12,70,7,0.005,0.4
0.044554546643695604,2.3774927316779606,0.0717386024277369,9.07038768538652,0.1,128,500,128,0,1,gru1,20,0.0006,True,1e-12,30,7,0.005,0.2
0.033118023693274705,2.8050890579445005,0.04482096852953429,9.161723922299581,0.1,128,500,256,0,1,gru1,20,0.0001,True,1e-12,30,7,0.005,0.4
0.04313246686896566,4.708886675227577,0.05609514104700573,9.927021173567388,0.1,128,500,512,0,1,gru1,20,0.0001,True,1e-12,50,7,0.005,0.2
0.027784347583696092,2.0704560125014013,0.04867452223751108,9.042773639701483,0.1,128,500,256,0,1,gru1,20,0.0006,True,1e-12,50,7,0.005,0.5
0.029153250658960045,2.1332781763491937,0.042654167106449516,9.103058158963618,0.1,128,500,128,0,1,gru1,20,0.0004,True,1e-12,30,7,0.005,0.3
0.04927267339365657,2.6760028804091234,0.07294682734782645,9.12089924459007,0.1,128,500,256,0,1,gru1,20,0.0005,True,1e-12,30,7,0.005,0.1
0.02398307701981937,2.2894817554358116,0.03741478801184425,9.695180751647133,0.1,128,500,128,0,1,gru1,20,0.0003,True,1e-12,70,7,0.005,0.2
0.02599199088485539,2.18446808093678,0.04207402898004464,9.571085935154798,0.1,128,500,256,0,1,gru1,20,0.0006,True,1e-12,50,7,0.005,0.4
0.021244783378444442,2.3075370271417603,0.034806659610823125,9.625126157787957,0.1,128,500,128,0,1,gru1,20,0.0003,True,1e-12,50,7,0.005,0.4
0.041550613779370846,3.984665879457134,0.06082137574699762,9.533630961817499,0.1,128,500,256,0,1,gru1,20,0.0001,True,1e-12,30,7,0.005,0.2
0.04190683577966254,2.511739566233866,0.0644655571043496,9.093453276478503,0.1,128,500,256,0,1,gru1,20,0.0002,True,1e-12,30,7,0.005,0.2
0.037505531784284056,2.2537213298149323,0.05824291260216741,9.12749936011682,0.1,128,500,256,0,1,gru1,20,0.0005,True,1e-12,70,7,0.005,0.1
0.021449210478490622,1.900204107620922,0.036295086737528924,9.058907717715062,0.1,128,500,256,0,1,gru1,20,0.0004,True,1e-12,50,7,0.005,0.3
0.03186167752935661,2.4184528570176638,0.045724295763571766,9.073655312210827,0.1,128,500,256,0,1,gru1,20,0.0001,True,1e-12,50,7,0.005,0.2
0.02391079199688889,2.0455214523048753,0.03470172807427321,9.086115511111052,0.1,128,500,128,0,1,gru1,20,0.0002,True,1e-12,50,7,0.005,0.2
0.022966671196604872,2.0068472553611643,0.037516020026149,9.080588872526071,0.1,128,500,256,0,1,gru1,20,0.0002,True,1e-12,50,7,0.005,0.3
0.02762011846481001,2.5352907551819746,0.040549926382374625,9.83754254146389,0.1,128,500,128,0,1,gru1,20,0.0004,True,1e-12,70,7,0.005,0.4
0.02470986355954191,2.0468093749588783,0.03761437473424701,9.102880023884447,0.1,128,500,256,0,1,gru1,20,0.0004,True,1e-12,50,7,0.005,0.4
0.02585316509019428,1.9812090783445684,0.03723506178184361,9.074844099746615,0.1,128,500,256,0,1,gru1,20,0.0001,True,1e-12,50,7,0.005,0.4
0.0221652620656362,2.0109772631809513,0.032884206250582526,9.10545042246603,0.1,128,500,128,0,1,gru1,20,0.0002,True,1e-12,50,7,0.005,0.4
0.11930160433269874,7.853569938741102,0.1489168189681972,12.012401641064315,0.1,128,500,512,0,1,gru1,20,0.0001,True,1e-12,30,7,0.005,0.1
0.022203351635767078,2.092219143018879,0.032023594816731484,9.134985263738896,0.1,128,500,128,0,1,gru1,20,0.0002,True,1e-12,70,7,0.005,0.3
0.04825308397627236,3.0440991177827166,0.06864026909698268,9.223126085459056,0.1,128,500,512,0,1,gru1,20,0.0003,True,1e-12,50,7,0.005,0.1
0.045392805620426815,2.653061920632778,0.06547373805003406,9.133785688239534,0.1,128,500,512,0,1,gru1,20,0.0006,True,1e-12,30,7,0.005,0.2
0.01502235674488819,1.975100576233894,0.01977965178401473,9.12879918639303,0.1,256,500,128,0,1,gru1,20,0.0001,True,1e-12,70,7,0.005,0.4
0.019931555993283414,1.9350749133062097,0.028416463124367703,9.045849975437624,0.1,128,500,128,0,1,gru1,20,0.0002,True,1e-12,50,7,0.005,0.3
0.021563898087673814,1.9834807342134682,0.0323744823648752,9.096372935047723,0.1,128,500,128,0,1,gru1,20,0.0003,True,1e-12,30,7,0.005,0.5
0.020073104896457954,1.8529133736632786,0.028815323388993303,9.049367326825804,0.1,128,500,128,0,1,gru1,20,0.0001,True,1e-12,70,7,0.005,0.3
0.02379201592211039,1.9865219716354803,0.03329838855707961,9.073946529655517,0.1,128,500,256,0,1,gru1,20,0.0001,True,1e-12,50,7,0.005,0.5
0.048089519182645084,2.927687653853147,0.07260633344337591,9.136075287959533,0.1,128,500,256,0,1,gru1,20,0.0003,True,1e-12,30,7,0.005,0.1
0.06150123457605288,3.4080335005226083,0.09125571803176284,9.351577568120431,0.1,128,500,512,0,1,gru1,20,0.0006,True,1e-12,30,7,0.005,0.1
0.026746332106043307,2.0667771694990975,0.04576880374943818,9.110025259411392,0.1,256,500,128,0,1,gru1,20,0.0003,True,1e-12,50,7,0.005,0.5
0.033248031174097685,2.2721382788754907,0.05134759254035417,9.111871754034707,0.1,128,500,512,0,1,gru1,20,0.0005,True,1e-12,70,7,0.005,0.1
0.016166947041560447,1.9891909691203007,0.024629869339581376,9.093909897082934,0.1,128,500,128,0,1,gru1,20,0.0001,True,1e-12,70,7,0.005,0.4
0.06276646742766905,5.850282081311108,0.07455306548721287,10.76880219675212,0.1,128,500,512,0,1,gru1,20,0.0001,True,1e-12,30,7,0.005,0.3
0.021242354981478452,1.9637799873707338,0.03705067997810306,9.132983135820847,0.1,128,500,512,0,1,gru1,20,0.0004,True,1e-12,50,7,0.005,0.4
0.029598779371423606,2.316022524278166,0.0435955485162394,9.371155481552698,0.1,128,500,128,0,1,gru1,20,0.0006,True,1e-12,50,7,0.005,0.4
0.01866418001091088,1.976115567774745,0.030308770520986204,9.070417660450724,0.1,128,500,256,0,1,gru1,20,0.0001,True,1e-12,70,7,0.005,0.5
0.020825818865123674,2.2435173771930317,0.031091393152535396,9.654050360567311,0.1,128,500,512,0,1,gru1,20,0.0006,True,1e-12,70,7,0.005,0.5
0.0228309648868901,2.0185152885404496,0.03427928466461966,9.037577977406265,0.1,128,500,256,0,1,gru1,20,0.0005,True,1e-12,30,7,0.005,0.4
0.026634753950809328,2.0156512558404653,0.03465239031725337,9.098097908088725,0.1,256,500,128,0,1,gru1,20,0.0002,True,1e-12,30,7,0.005,0.2
0.03081802055807255,2.196410283378166,0.05569047997727207,9.60745288810258,0.1,128,500,128,0,1,gru1,20,0.0006,True,1e-12,70,7,0.005,0.5
0.03809789161853139,2.3456951590233235,0.06138339976530991,9.047110490452104,0.1,128,500,256,0,1,gru1,20,0.0003,True,1e-12,30,7,0.005,0.2
0.044961432529990124,3.5295831058249694,0.0676991825024473,9.407326132030141,0.1,128,500,512,0,1,gru1,20,0.0002,True,1e-12,50,7,0.005,0.1
0.04767098487390631,5.032023322688119,0.06317566022535458,10.166117839876033,0.1,128,500,512,0,1,gru1,20,0.0001,True,1e-12,30,7,0.005,0.4
0.043634488772520824,2.289642183614477,0.06738891708816262,9.083822613663811,0.1,128,500,256,0,1,gru1,20,0.0006,True,1e-12,70,7,0.005,0.1
0.025921096846477056,2.060834659933633,0.040492270956970396,9.142513397036165,0.1,128,500,512,0,1,gru1,20,0.0006,True,1e-12,70,7,0.005,0.2
0.03301421584912467,2.3277856104722376,0.04951292897932241,9.108251861408654,0.1,128,500,512,0,1,gru1,20,0.0003,True,1e-12,50,7,0.005,0.2
0.03203633509442377,2.7088780270711257,0.04937291435337702,11.830378322016399,0.1,256,500,128,0,1,gru1,20,0.0005,True,1e-12,50,7,0.005,0.2
0.06067780028043592,5.456617160359764,0.08309273527022752,10.37411323418933,0.1,128,500,512,0,1,gru1,20,0.0002,True,1e-12,30,7,0.005,0.1
0.027011397299929258,1.9965860550405572,0.042588879164338345,9.5801668538152,0.1,128,500,256,0,1,gru1,20,0.0004,True,1e-12,70,7,0.005,0.5
0.02280490737758653,2.2124260853231723,0.03300697293096007,9.381576444610896,0.1,256,500,128,0,1,gru1,20,0.0002,True,1e-12,70,7,0.005,0.2
0.033524334528072346,2.147484671102509,0.044460111254839604,9.050686529685835,0.1,128,500,512,0,1,gru1,20,0.0004,True,1e-12,70,7,0.005,0.1
0.0335962621965315,2.638115410550392,0.05353311808288819,9.144457007863577,0.1,128,500,512,0,1,gru1,20,0.0004,True,1e-12,30,7,0.005,0.3
0.018259758983874563,1.884736017987436,0.02377736826441879,9.064920412147547,0.1,256,500,128,0,1,gru1,20,0.0001,True,1e-12,50,7,0.005,0.2
0.01751904495559699,1.8994400925432184,0.02381517240820854,9.043310067670058,0.1,256,500,128,0,1,gru1,20,0.0001,True,1e-12,30,7,0.005,0.4
