MAE_pos,MAE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers
0.32284912109375,7.701779801777834,0.520990788936615,13.732810156556344,0.1,20,250,16,0.1,2
0.17481300862630209,7.058686796939506,0.25361087918281555,11.453092020353635,0.1,20,250,16,0.1,1
0.5895544026692708,9.779876007806731,0.778445839881897,14.984312577172933,0.1,20,250,32,0.2,2
0.1490690714518229,5.32128971910132,0.2194507122039795,10.438290382000702,0.1,20,250,32,0.1,1
0.444469970703125,11.570025065057148,0.6378340125083923,18.491158821529737,0.1,20,250,16,0.2,3
0.12966398111979166,4.474161015434051,0.1934794783592224,9.554787860687748,0.1,20,500,16,0.2,1
0.20184928385416667,4.958947466944843,0.2988937795162201,10.304805916247052,0.1,20,500,16,0.1,1
0.44383935546875,10.64428050093596,0.6374590992927551,17.63876555763979,0.1,20,250,128,0.1,3
0.54363671875,7.59287981211131,0.6354134678840637,13.005197383600864,0.1,20,250,16,0.2,2
0.5011077880859375,10.115839551891632,0.6609610319137573,17.017805946184673,0.1,20,250,32,0.1,3
0.6215596516927083,10.410922081128472,0.9942669868469238,17.156409433894375,0.1,20,500,64,0.1,2
0.42751318359375,8.978357324316375,0.6114407777786255,15.218574389333252,0.1,20,250,16,0.1,3
0.16702431233723958,6.303963144043953,0.29625752568244934,11.25509588209713,0.1,20,250,32,0.2,1
0.48323860677083336,9.84977146287297,0.613686203956604,16.20485678328929,0.1,20,500,64,0.2,2
0.49993416341145835,7.6463983306324135,0.729083776473999,12.416764020877723,0.1,20,250,64,0.1,2
0.24280478922526041,6.841329309969936,0.36016982793807983,11.710382934857531,0.1,20,500,32,0.1,1
0.5738584391276041,11.52076642536789,0.8211526274681091,19.05397100031542,0.1,20,250,64,0.1,3
0.5037250162760417,9.780090582951402,0.659471869468689,16.171938773381168,0.1,20,250,64,0.2,2
0.6895335286458333,13.511174295452268,0.9076333045959473,20.394616676088365,0.1,20,500,64,0.2,3
0.5637420247395833,10.51209154053755,0.6595796942710876,17.695593951663,0.1,20,250,32,0.2,3
0.51281103515625,9.700613251361691,0.6514116525650024,16.703713571413356,0.1,20,500,16,0.2,3
0.5133182779947917,10.962087403865581,0.6853712201118469,18.50931491926205,0.1,20,500,64,0.1,3
0.20315775553385418,4.780211456041392,0.4285651743412018,10.132471787585063,0.1,20,250,16,0.2,1
0.54933154296875,9.571887985204953,0.6811599731445312,15.80096918060229,0.1,20,500,32,0.2,2
0.3231541341145833,7.696746584497101,0.40406277775764465,13.253785030538836,0.1,20,500,16,0.1,2
0.47646724446614586,7.9735167632767965,0.5658630132675171,13.548831776372632,0.1,20,500,16,0.2,2
0.6691057942708334,13.331630339746129,0.8545920252799988,22.513944924847635,0.1,20,500,32,0.2,3
0.386447509765625,8.5035862942902,0.5364825129508972,13.599277693578504,0.1,20,500,32,0.1,2
0.8371292317708333,16.679340936300832,1.4243322610855103,25.31134558681771,0.1,20,250,64,0.2,3
0.203020751953125,8.32986306454534,0.3023780286312103,15.683583387510023,0.1,20,500,64,0.1,1
0.11261276245117187,4.82289581473052,0.20316827297210693,10.199505168834449,0.1,20,250,128,0.1,1
0.5042421875,10.975318991451637,0.7002128958702087,17.5986644800049,0.1,20,250,32,0.1,2
0.28134724934895833,9.382657403320717,0.3785518407821655,14.671906122656491,0.1,20,500,32,0.2,1
0.46764510091145833,9.104857144458265,0.6223479509353638,15.148394522909397,0.1,20,500,16,0.1,3
0.21102606201171875,5.564449538285508,0.3745318055152893,11.082761686557852,0.1,20,250,64,0.2,1
0.46680428059895834,10.401433470303871,0.6122591495513916,17.922104712894622,0.1,20,500,32,0.1,3
0.2037352294921875,5.346715886969004,0.3205296993255615,11.382055852705768,0.1,20,500,64,0.2,1
0.2205279744466146,7.23730583527751,0.2945447862148285,12.214062159691816,0.1,20,250,64,0.1,1
0.41951904296875,9.469004495178254,0.5489554405212402,15.70037026305286,0.1,20,250,128,0.1,2
0.2938668212890625,9.390343590583555,0.40650299191474915,16.307131318775124,0.1,20,500,256,0.1,2
