Train_loss,Val_loss
4.971490383148193,3.3352909088134766
4.820752143859863,3.2343692779541016
4.674668788909912,3.135312557220459
4.530303478240967,3.03706693649292
4.3864312171936035,2.9388294219970703
4.2420654296875,2.8399367332458496
4.096404075622559,2.7398276329040527
3.948805809020996,2.6380302906036377
3.7987914085388184,2.534158706665039
3.6460561752319336,2.427927017211914
3.490508556365967,2.319178819656372
3.3323183059692383,2.2079412937164307
3.1719980239868164,2.0945210456848145
3.010511875152588,1.9796487092971802
2.849391460418701,1.864638090133667
2.6907832622528076,1.7514564990997314
2.537302017211914,1.6425650119781494
2.391631603240967,1.5404424667358398
2.2559425830841064,1.4469037055969238
2.131359100341797,1.3625454902648926
2.017759084701538,1.2866618633270264
1.9140058755874634,1.2176891565322876
1.8184707164764404,1.1538923978805542
1.7295663356781006,1.09392249584198
1.6460826396942139,1.0370460748672485
1.5672870874404907,0.9830927848815918
1.4928547143936157,0.9322668313980103
1.422730565071106,0.8849396705627441
1.356986403465271,0.8414883613586426
1.2957096099853516,0.8021901249885559
1.2389284372329712,0.7671656608581543
1.1865736246109009,0.736358642578125
1.138469934463501,0.7095459699630737
1.0943514108657837,0.6863685250282288
1.0538897514343262,0.6663768291473389
1.0167255401611328,0.649081289768219
0.9824972152709961,0.6339982151985168
0.9508631229400635,0.6206839084625244
0.921511709690094,0.6087542176246643
0.8941677212715149,0.5978919267654419
0.8685896992683411,0.5878435373306274
0.8445678949356079,0.5784112811088562
0.8219202160835266,0.5694444179534912
0.8004883527755737,0.5608294606208801
0.7801352143287659,0.5524822473526001
0.7607426047325134,0.5443413257598877
0.742209255695343,0.5363638401031494
0.7244488596916199,0.5285202860832214
0.7073882818222046,0.5207920074462891
0.6909666657447815,0.513168215751648
0.6751329898834229,0.505643904209137
0.6598444581031799,0.49821802973747253
0.6450655460357666,0.490892231464386
0.6307660937309265,0.48366910219192505
0.6169201731681824,0.4765518009662628
0.6035053133964539,0.46954306960105896
0.5905017256736755,0.46264535188674927
0.5778913497924805,0.4558601677417755
0.5656576156616211,0.44918784499168396
0.5537852048873901,0.44262823462486267
0.5422595143318176,0.4361799359321594
0.53106689453125,0.42984145879745483
0.520193874835968,0.42361027002334595
0.509628176689148,0.4174836277961731
0.4993574917316437,0.4114585518836975
0.4893704056739807,0.40553197264671326
0.4796559512615204,0.39970067143440247
0.4702033996582031,0.3939615786075592
0.46100279688835144,0.38831180334091187
0.4520445168018341,0.3827483057975769
0.4433194398880005,0.3772684931755066
0.434818834066391,0.3718700110912323
0.4265345633029938,0.3665504455566406
0.4184587895870209,0.36130771040916443
0.4105839431285858,0.3561401665210724
0.40290310978889465,0.35104599595069885
0.39540955424308777,0.3460238575935364
0.38809695839881897,0.3410723805427551
0.38095933198928833,0.33619046211242676
0.3739907741546631,0.33137717843055725
0.3671860098838806,0.3266315162181854
0.3605397641658783,0.3219529390335083
0.35404714941978455,0.3173406422138214
0.3477034866809845,0.31279417872428894
0.3415042757987976,0.3083129823207855
0.3354453146457672,0.3038966953754425
0.32952243089675903,0.2995448708534241
0.32373175024986267,0.29525724053382874
0.3180694580078125,0.2910333573818207
0.3125320374965668,0.2868729531764984
0.30711600184440613,0.2827756702899933
0.30181798338890076,0.27874112129211426
0.29663488268852234,0.27476897835731506
0.291563481092453,0.27085888385772705
0.28660091757774353,0.2670105993747711
0.28174421191215515,0.2632235288619995
0.276990681886673,0.25949740409851074
0.2723376154899597,0.2558317482471466
0.2677824795246124,0.25222623348236084
0.26332277059555054,0.24868030846118927
0.25895610451698303,0.24519364535808563
0.25468018651008606,0.24176572263240814
0.25049278140068054,0.2383960634469986
0.24639172852039337,0.23508411645889282
0.24237491190433502,0.23182937502861023
0.2384404093027115,0.22863134741783142
0.2345862239599228,0.22548940777778625
0.23081043362617493,0.22240294516086578
0.22711129486560822,0.21937136352062225
0.223486989736557,0.21639400720596313
0.2199358493089676,0.2134702056646347
0.21645626425743103,0.21059927344322205
0.21304647624492645,0.20778052508831024
0.20970505475997925,0.20501315593719482
0.20643042027950287,0.2022964060306549
0.20322109758853912,0.1996295005083084
0.20007570087909698,0.19701159000396729
0.19699281454086304,0.19444189965724945
0.19397099316120148,0.19191955029964447
0.1910090297460556,0.1894436478614807
0.188105508685112,0.18701334297657013
0.18525923788547516,0.1846277266740799
0.1824689656496048,0.182285875082016
0.17973333597183228,0.17998680472373962
0.17705130577087402,0.17772969603538513
0.17442163825035095,0.17551352083683014
0.17184317111968994,0.17333737015724182
0.16931477189064026,0.171200230717659
0.16683529317378998,0.16910119354724884
0.16440366208553314,0.16703926026821136
0.1620187759399414,0.16501349210739136
0.15967954695224762,0.1630229353904724
0.1573849767446518,0.16106659173965454
0.15513396263122559,0.1591435819864273
0.1529255509376526,0.1572529524564743
0.15075868368148804,0.1553937792778015
0.14863242208957672,0.15356509387493134
0.14654572308063507,0.1517661213874817
0.14449767768383026,0.1499958485364914
0.1424873322248459,0.14825354516506195
0.14051374793052673,0.14653821289539337
0.13857604563236237,0.14484916627407074
0.13667331635951996,0.14318551123142242
0.13480468094348907,0.14154651761054993
0.13296929001808167,0.13993144035339355
0.13116632401943207,0.13833945989608765
0.12939493358135223,0.13676993548870087
0.12765434384346008,0.1352221816778183
0.12594373524188995,0.13369551301002502
0.12426234781742096,0.1321893036365509
