MAE_pos,MAE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers,model,seq_length_input,lr,lr_reducing,weight_decay,lr_epochs,patience,delta,lr_multiplicator
0.024438515626741895,15.76881413504502,2.228331250449747,0.039930488411189444,18.37187546635854,9.515973565509087,0.1,500,512,256,gru32,20,0.0001,True,50,0.5,2e-12
0.024889956933499605,15.695470784201705,2.172247495892673,0.043974156637078134,19.386970588349893,9.183866327314213,0.1,500,256,128,gru32,20,0.0001,True,50,0.5,2e-12
0.026425098780304794,15.686565980175736,2.3126862997196045,0.0430491040194062,20.83101073993729,9.375382586977826,0.1,500,256,128,gru32,20,0.0001,True,50,0.5,1e-12
0.0229390008735849,15.099273350189467,2.1765239713276903,0.039244311469364274,17.461627334369975,9.39834413337588,0.1,500,512,256,gru32,20,0.0001,True,70,0.5,2e-12
0.020862796049539462,15.805146068050917,2.216787943750183,0.029778478563896964,20.306740750720977,9.327206509921416,0.1,500,1024,512,gru32,20,0.0001,True,50,0.5,2e-12
0.023974782422644458,16.102792543292686,2.2271654312310343,0.04100004806933969,19.947081962338498,9.422063016092524,0.1,500,512,256,gru32,20,0.0001,True,50,0.5,1e-11
0.021335513725747903,16.892596662567577,2.3789964385743545,0.029798796770980476,22.087719194903908,9.461010600427315,0.1,500,1024,512,gru32,20,0.0001,True,50,0.5,1e-11
0.020271623112214414,16.421304946395647,2.321631734591779,0.02856664672594309,20.928964610523423,9.425443005989964,0.1,500,1024,512,gru32,20,0.0001,True,50,0.5,1e-13
0.02192034201801184,15.524724793872231,2.224992562998362,0.03418341320522173,19.500844640607983,9.35440557766745,0.1,500,512,512,gru32,20,0.0001,True,70,0.5,5e-13
0.024455108366164748,18.200911914063685,2.416893125056476,0.04233977150210223,22.899573427730918,9.291891540608233,0.1,500,256,128,gru32,20,0.0001,True,50,0.5,1e-12
0.026024125764599254,17.815844395728163,2.295558854504605,0.04282335302839715,22.679329741331994,9.3672826929315,0.1,500,256,128,gru32,20,0.0001,True,50,0.5,9e-13
0.02514484404352092,16.185858419121637,2.2734478955507664,0.04237036083089694,20.855341287842386,9.283904856392825,0.1,500,256,128,gru32,20,0.0001,True,50,0.5,5e-13
0.02387534176222245,15.818224158586444,2.160027583131473,0.03394662927295851,18.855439293681847,9.354254808465322,0.1,500,512,256,gru32,20,0.0001,True,50,0.5,3e-12
0.021949959942958504,17.44602003885771,2.255020198254235,0.031825128670299595,20.66072348830622,9.338692987565324,0.1,500,512,512,gru32,20,0.0001,True,70,0.5,1e-12
0.021192286300901184,16.994753801658945,2.401159593310525,0.028008311049258446,21.165451104830204,9.453819874426463,0.1,500,1024,512,gru32,20,0.0001,True,50,0.5,1e-14
0.027938519410430636,14.803154731194583,2.188676305281452,0.05355766736393103,17.478142796402825,9.680651289572989,0.1,500,256,128,gru32,20,0.0001,True,50,0.5,1e-11
0.021747388842146286,17.307134393372824,2.159576711443674,0.029021716136075144,21.09608307638814,9.335839413665449,0.1,500,512,512,gru32,20,0.0001,True,70,0.5,8e-13
0.016479033767918958,15.298178614140214,2.2036617115010593,0.02116285056322831,19.64518733289683,9.271230831773302,0.1,500,2048,1024,gru32,20,0.0001,True,50,0.5,8e-13
0.02565671703646121,16.12611617497636,2.2145859194045463,0.05178086319240133,18.15520663409762,9.758880126380882,0.1,500,256,128,gru32,20,0.0001,True,70,0.5,3e-12
0.02351891150547384,16.361379359849437,2.2896968217780507,0.03901797223952244,19.98107405503975,9.543563169407216,0.1,500,512,256,gru32,20,0.0001,True,50,0.5,1e-13
0.02388711502471656,15.77282707603804,2.3440597678486297,0.03898189811537971,17.821879002843637,9.501182931041466,0.1,500,512,256,gru32,20,0.0001,True,50,0.5,1e-12
0.016707212156699663,15.599951724702587,2.2127525612795287,0.022233161626926706,19.938463173212423,9.286386978419793,0.1,500,2048,1024,gru32,20,0.0001,True,50,0.5,5e-13
0.02419212282827005,12.567653677982797,2.0928529184900726,0.044313546264857076,15.025273880573963,9.586442805374032,0.1,500,256,128,gru32,20,0.0001,True,70,0.5,5e-13
0.025067184341177034,16.465927525103925,2.311337637736077,0.04404809075549847,21.977445823656943,9.455628261473997,0.1,500,256,128,gru32,20,0.0001,True,50,0.5,1e-13
0.02234378662540585,14.900562839309082,2.0743889433414964,0.03862664680887697,16.955940859966496,9.327041094652655,0.1,500,256,128,gru32,20,0.0001,True,70,0.5,1e-12
0.021132929730516725,16.855496726689065,2.2332932945337363,0.028357476584471183,20.735587514896803,9.310803322585558,0.1,500,512,512,gru32,20,0.0001,True,70,0.5,9e-13
0.01664494096850514,15.233154687962132,2.269205125048488,0.021168728144271207,19.39724429237619,9.307409119896075,0.1,500,2048,1024,gru32,20,0.0001,True,50,0.5,9e-13
0.017091861066351518,15.366707000174843,2.172401822837746,0.023484972657665484,19.649569849103912,9.266562918303778,0.1,500,2048,1024,gru32,20,0.0001,True,50,0.5,2e-12
0.027128639945902398,14.926193637261328,2.1780688266407675,0.05025775098466512,17.938963935927678,9.547552140444681,0.1,500,256,128,gru32,20,0.0001,True,70,0.5,2e-12
0.021690054074049222,16.983129127120346,2.2110682383716043,0.02982588974464668,20.624332452263342,9.29332569761874,0.1,500,512,512,gru32,20,0.0001,True,70,0.5,3e-12
0.024088971474950278,15.06979884776922,2.285179051075372,0.04051282729795197,19.747523942789947,9.330147350667207,0.1,500,256,128,gru32,20,0.0001,True,50,0.5,3e-12
0.022968968406009222,15.345877824920606,2.1482349179557008,0.03650163594905439,17.3864177892861,9.355081105998185,0.1,500,512,256,gru32,20,0.0001,True,70,0.5,9e-13
0.02263930717716059,15.783612193942702,2.188318492080704,0.03795313636126557,18.00478365273015,9.384692439675993,0.1,500,512,256,gru32,20,0.0001,True,70,0.5,3e-12
0.023822800695327117,15.506980863660509,2.0942887345386354,0.03675064138363829,17.394325657659696,9.304996091368093,0.1,500,512,256,gru32,20,0.0001,True,70,0.5,8e-13
0.023359839663278783,14.651816130142013,2.1321001900404823,0.03888156886712568,16.753636355679582,9.387680364387853,0.1,500,512,256,gru32,20,0.0001,True,70,0.5,1e-12
0.017167178066940243,15.590622512341344,2.2529141259291365,0.022352193634580617,19.723138781947746,9.310450124227975,0.1,500,2048,1024,gru32,20,0.0001,True,50,0.5,1e-12
0.022488607141315217,14.8905912924293,2.1581103225185863,0.03576211466366529,17.949375461981543,9.461694504305958,0.1,500,512,256,gru32,20,0.0001,True,50,0.5,1e-14
0.022219397505279,17.155990774783664,2.3988468857866825,0.031760475875342344,21.80529966989744,9.479357443770825,0.1,500,1024,512,gru32,20,0.0001,True,50,0.5,1e-12
0.02162296348140515,15.002508173297096,2.0873642074720666,0.03369024626217022,18.994829730741376,9.287532768717842,0.1,500,512,512,gru32,20,0.0001,True,70,0.5,2e-12
0.024195684308555655,16.870568205922947,2.331105470869206,0.04137865910085718,21.799823669629433,9.355797305579978,0.1,500,256,128,gru32,20,0.0001,True,50,0.5,1e-12
0.024937823822104528,15.52612945056721,2.2262284997116057,0.040029384326590374,17.697464536365832,9.444656916803265,0.1,500,512,256,gru32,20,0.0001,True,50,0.5,1e-12
0.016974001707936972,15.16616418769543,2.197865510971698,0.022023553792070015,19.185036214327194,9.283968856972566,0.1,500,2048,1024,gru32,20,0.0001,True,50,0.5,3e-12
0.026641681923057877,14.664108910957049,2.230085595615697,0.05741506138346771,17.98987410124303,9.616725159711786,0.1,500,256,128,gru32,20,0.0001,True,70,0.5,8e-13
0.02165118194084004,16.710731999903974,2.2801309474175055,0.030472725658907848,20.435703814179124,9.370713829720792,0.1,500,1024,512,gru32,20,0.0001,True,50,0.5,5e-13
0.024207876191790902,16.097039177568465,2.257216911065264,0.03712853141536303,19.426653344679725,9.276699828028828,0.1,500,512,256,gru32,20,0.0001,True,50,0.5,1e-12
0.021710092469748813,16.120049206865865,2.2402267150417954,0.030059364019309535,20.292189862347705,9.336426664374743,0.1,500,1024,512,gru32,20,0.0001,True,50,0.5,3e-12
0.024226576711303335,17.348020489169134,2.3090906992305302,0.03979327281928878,19.486432111609037,9.432656262525047,0.1,500,512,256,gru32,20,0.0001,True,50,0.5,5e-13
0.02197115803276857,16.128438263057387,2.313925389539721,0.03291449825587999,19.13494479431244,9.44297412038657,0.1,500,512,256,gru32,20,0.0001,True,50,0.5,8e-13
0.02358350902230259,16.332364032530357,2.2727919696942216,0.03853628104901863,18.91951309121788,9.424592369009053,0.1,500,512,256,gru32,20,0.0001,True,70,0.5,5e-13
0.02673416471279659,14.852502418412525,2.06617407215608,0.045065532661098,17.22677804608144,9.374860483822438,0.1,500,256,128,gru32,20,0.0001,True,70,0.5,9e-13
0.026770145139273567,17.098375575035092,2.320092034040092,0.048972679355326336,21.055928556999003,9.208923104368104,0.1,500,256,128,gru32,20,0.0001,True,50,0.5,1e-14
0.016893342066512013,14.257831891033936,2.147500249041006,0.02270700086831812,18.170200555171114,9.267224229096787,0.1,500,2048,1024,gru32,20,0.0001,True,50,0.5,1e-12
0.022824671486874774,14.49161026623173,2.1641528507712033,0.03393072140904207,17.452026274996157,9.427103204923784,0.1,500,512,256,gru32,20,0.0001,True,50,0.5,9e-13
0.15071545832813116,22.253279876299096,5.997820444453986,0.1661692934977168,29.947528085286216,11.858744210517743,0.1,500,512,256,gru32,20,0.0001,True,600,0.5,1e-12
0.25753201439415363,29.46058665193558,5.412796809310853,0.30926806669893686,34.46851816145017,13.760462151879159,0.1,500,1024,512,gru32,20,0.0001,True,600,0.5,1e-12
0.020210590056575353,16.344220487377896,2.4477453583911277,0.028291126856593494,20.867067356441304,9.47950999770332,0.1,500,1024,512,gru32,20,0.0001,True,50,0.5,1e-12
0.021465538609311684,17.28798213870902,2.4968464629301748,0.029962490726194235,22.657241334633913,9.552437547095192,0.1,500,1024,512,gru32,20,0.0001,True,50,0.5,9e-13
0.02078376473232665,15.506291426253606,2.2423232057280407,0.029293048539554528,19.527679936506026,9.353815603846481,0.1,500,1024,512,gru32,20,0.0001,True,50,0.5,1e-12
