mae_euc,mae_ang,mae_geo,rmse_euc,rmse_ang,rmse_geo,LAT,epochs,hidden_dim,batch_size,model,seq_length_input,lr,lr_reducing,lr_epochs,lr_multiplicator,weight_decay
0.03516146506748428,27.196956524360402,4.098594307395364,0.04012530402669851,30.42357428661781,10.480141281855772,0.1,500,1024,512,gru-bi1,20,0.0001,True,50,0.5,3e-12
0.043617244178467456,30.626448385578897,4.346336334929384,0.05516249689834045,33.37810498515752,10.564515303963578,0.1,500,512,512,gru-bi1,20,0.0001,True,70,0.5,2e-12
0.05819975213836088,23.20011811650077,3.2476734389012614,0.06944252422072543,27.40624114183322,9.430328168836834,0.1,500,256,128,gru-bi1,20,0.0001,True,50,0.5,5e-13
0.05373790540422539,18.21074651872994,2.8308624913486313,0.06572255375737805,22.393048925718837,9.562418597019581,0.1,500,256,128,gru-bi1,20,0.0001,True,70,0.5,9e-13
0.03928254185950483,28.29488054428211,4.26765663503384,0.04261019809659642,31.44646360767808,10.673704195214654,0.1,500,1024,512,gru-bi1,20,0.0001,True,50,0.5,2e-12
0.03922854327359457,35.90666546837223,5.1222793951230825,0.04985104778483243,38.73230120049927,11.127039345738588,0.1,500,2048,1024,gru-bi1,20,0.0001,True,50,0.5,8e-13
0.058231570381995494,22.354113934878963,3.5188406923124815,0.06756310639688637,27.77987486117845,9.856373317905625,0.1,500,512,256,gru-bi1,20,0.0001,True,50,0.5,9e-13
0.04241380493187799,20.67656079706873,3.308760775183423,0.05285938061229343,25.71204171217799,9.96254292828617,0.1,500,512,256,gru-bi1,20,0.0001,True,70,0.5,1e-12
0.05369285063104953,25.435014262314443,3.9369938296101936,0.06369391012418543,30.860783130582984,10.53283639988425,0.1,500,512,256,gru-bi1,20,0.0001,True,50,0.5,2e-12
0.036226767509139515,26.851762063356706,3.898397654661486,0.041002718177579604,29.925414271032263,10.68513223062578,0.1,500,1024,512,gru-bi1,20,0.0001,True,50,0.5,1e-11
0.061526573982973176,22.90765851805314,3.2728406380199235,0.07269179758499471,27.695134911835996,9.47895341558013,0.1,500,256,128,gru-bi1,20,0.0001,True,50,0.5,1e-12
0.045227715978685246,19.067321200283793,3.25848920936666,0.05644681727874668,22.209244283470714,8.786230043772933,0.1,500,256,128,gru-bi1,20,0.0001,True,70,0.5,5e-13
0.2771676401086978,24.21196869860439,5.4695103903136415,0.3180738740181476,29.20959360952572,10.757292323643373,0.1,500,512,256,gru-bi1,20,0.0001,True,600,0.5,1e-12
0.058994894861879144,25.24975306739981,3.5473758801653066,0.07115880813044462,29.962480265928583,9.528202655862168,0.1,500,256,128,gru-bi1,20,0.0001,True,50,0.5,1e-14
0.03747121032171586,21.90546512391992,3.200486579146143,0.04568039748758912,25.65005861128527,9.443959332643987,0.1,500,512,256,gru-bi1,20,0.0001,True,70,0.5,2e-12
0.035665978793605134,33.306706888465776,4.861071417154003,0.04059310346842746,36.065252795952,10.55021135669964,0.1,500,1024,512,gru-bi1,20,0.0001,True,50,0.5,5e-13
0.044545133867675765,29.749002921102775,4.290993601405804,0.05520685291364395,33.11360575246579,10.619811155840665,0.1,500,512,512,gru-bi1,20,0.0001,True,70,0.5,9e-13
0.05410132878101471,23.730019076028274,3.724225950815559,0.06236279798424623,28.191696380345114,9.84042640918786,0.1,500,512,256,gru-bi1,20,0.0001,True,50,0.5,8e-13
0.049895546010333504,27.95514153090115,3.89477251915596,0.05929515052297602,31.250008187173023,10.457746554457453,0.1,500,512,512,gru-bi1,20,0.0001,True,70,0.5,5e-13
0.03847404264497552,25.895383912331205,3.773193586000677,0.04346863219565716,29.2717961842543,10.610366314935382,0.1,500,1024,512,gru-bi1,20,0.0001,True,50,0.5,1e-12
0.04272951952035808,27.601645399270453,3.8714199434756105,0.05023262561932031,31.360331690293965,10.514461978381513,0.1,500,512,256,gru-bi1,20,0.0001,True,50,0.5,1e-13
0.05491099723057504,23.383816918769405,3.5688942565608497,0.06414214936259116,27.597134778758903,9.976210886804742,0.1,500,512,256,gru-bi1,20,0.0001,True,50,0.5,1e-12
0.05461328092796666,21.398601448496628,3.6779767726513564,0.06550834880308938,25.72644116359921,10.131079491335322,0.1,500,512,256,gru-bi1,20,0.0001,True,50,0.5,3e-12
0.036969030584499435,28.49461551590078,4.090854917733555,0.04134691767376157,31.674766899712548,10.722309766080883,0.1,500,1024,512,gru-bi1,20,0.0001,True,50,0.5,1e-13
0.03424285480490829,26.393768242431054,3.9388195290640473,0.038620673773622764,29.973730158791795,10.689023914439856,0.1,500,1024,512,gru-bi1,20,0.0001,True,50,0.5,1e-14
0.03517596210899891,29.95620082032745,4.057137790925666,0.048547362441009254,32.232986394770826,10.887662443685306,0.1,500,2048,1024,gru-bi1,20,0.0001,True,50,0.5,5e-13
