MAE_pos,MAE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers,model,seq_length_input,lr,lr_reducing,weight_decay,lr_epochs,patience,delta,lr_multiplicator
0.05744391250520608,3.969722190037485,0.08554521448215463,9.64890878620874,0.1,128,500,256,0,1,lstm2,20,0.0004,True,1e-12,70,7,0.005,0.2
0.04819112296655456,3.8282058085130295,0.07210491375314311,9.50041195957854,0.1,128,500,128,0,1,lstm2,20,0.0002,True,1e-12,30,7,0.005,0.2
0.046636475796305,3.476640348352213,0.0690693737811406,9.124474562630718,0.1,128,500,128,0,1,lstm2,20,0.0004,True,1e-12,70,7,0.005,0.3
0.043778845135084364,2.9918270078492086,0.07078676029656697,9.3987072264279,0.1,128,500,256,0,1,lstm2,20,0.0003,True,1e-12,70,7,0.005,0.4
0.04524044991659935,3.7723362542363863,0.06639776420988254,9.482002930787452,0.1,128,500,256,0,1,lstm2,20,0.0002,True,1e-12,50,7,0.005,0.2
0.06857230734398587,4.075540483213138,0.09426009552601043,9.608961712311816,0.1,128,500,256,0,1,lstm2,20,0.0005,True,1e-12,50,7,0.005,0.1
0.05170653107445151,3.6255659392606585,0.07966194795790127,10.229503933276181,0.1,128,500,256,0,1,lstm2,20,0.0004,True,1e-12,70,7,0.005,0.3
0.06964318155251391,4.2583024673193135,0.10192971406081862,9.89396706142573,0.1,128,500,128,0,1,lstm2,20,0.0006,True,1e-12,30,7,0.005,0.3
0.04774927384135839,4.866693461676856,0.06553221401189345,9.979613651635301,0.1,128,500,512,0,1,lstm2,20,0.0001,True,1e-12,70,7,0.005,0.2
0.0462693309489545,4.230144772882944,0.06850626943531689,9.860282813236548,0.1,128,500,512,0,1,lstm2,20,0.0002,True,1e-12,70,7,0.005,0.1
0.07248709843536869,4.130948663496918,0.11228045862238534,9.84788912823508,0.1,128,500,128,0,1,lstm2,20,0.0006,True,1e-12,50,7,0.005,0.3
0.06318599264848487,4.033141679003188,0.09345600281600958,9.802954260252086,0.1,128,500,128,0,1,lstm2,20,0.0006,True,1e-12,50,7,0.005,0.2
0.046475321712118045,5.4893802837733,0.06648046957171058,10.509396023190781,0.1,128,500,256,0,1,lstm2,20,0.0001,True,1e-12,30,7,0.005,0.2
0.0435253656069164,3.382315954361969,0.07098390758994554,9.6520353136599,0.1,128,500,128,0,1,lstm2,20,0.0003,True,1e-12,70,7,0.005,0.5
0.04345390748733919,3.589783276220937,0.061857556940605796,9.421303829501376,0.1,128,500,256,0,1,lstm2,20,0.0003,True,1e-12,30,7,0.005,0.4
0.056701312783267906,3.7011920043367184,0.09965677099527855,9.810612959956577,0.1,128,500,128,0,1,lstm2,20,0.0005,True,1e-12,50,7,0.005,0.3
0.06352907062536982,4.395278396766275,0.09926297166779766,9.861442374299747,0.1,128,500,256,0,1,lstm2,20,0.0004,True,1e-12,50,7,0.005,0.1
0.05834101438022127,6.075941390751359,0.08829585936247526,10.995845277368225,0.1,128,500,512,0,1,lstm2,20,0.0001,True,1e-12,50,7,0.005,0.2
0.05242439765422444,4.103766839484753,0.07510531094490301,9.764235067421199,0.1,128,500,256,0,1,lstm2,20,0.0005,True,1e-12,30,7,0.005,0.3
0.05237092968651392,3.2731296398123164,0.08555512708935831,9.398170804500682,0.1,128,500,256,0,1,lstm2,20,0.0004,True,1e-12,70,7,0.005,0.4
0.04269598821092168,3.969302028378112,0.06219632464007561,9.737320804293878,0.1,128,500,512,0,1,lstm2,20,0.0002,True,1e-12,50,7,0.005,0.3
0.03774055901949453,3.2864789023306225,0.052801623377588765,9.37019840553302,0.1,128,500,512,0,1,lstm2,20,0.0002,True,1e-12,70,7,0.005,0.4
0.04483187771232782,4.318559119174164,0.06050454531567121,9.807767081152349,0.1,128,500,256,0,1,lstm2,20,0.0001,True,1e-12,30,7,0.005,0.4
0.04847872648165971,3.9178663916342495,0.06582843713423983,10.680882194241454,0.1,128,500,128,0,1,lstm2,20,0.0004,True,1e-12,70,7,0.005,0.5
0.053809643399407484,5.516456107267602,0.07066185267743358,10.506485896163568,0.1,128,500,512,0,1,lstm2,20,0.0001,True,1e-12,50,7,0.005,0.3
0.04272127857950997,3.7363256567028067,0.057946854454649116,9.400923259137269,0.1,128,500,256,0,1,lstm2,20,0.0003,True,1e-12,30,7,0.005,0.3
0.04236863920426166,4.228055946521578,0.05923617523511959,9.72022058057365,0.1,128,500,512,0,1,lstm2,20,0.0002,True,1e-12,30,7,0.005,0.5
0.04934943996865902,3.602696664693886,0.07104724876078501,9.390641664311568,0.1,128,500,128,0,1,lstm2,20,0.0004,True,1e-12,50,7,0.005,0.2
0.04727885736401258,3.3170295622948265,0.07069875447438594,8.926149312308041,0.1,128,500,128,0,1,lstm2,20,0.0004,True,1e-12,50,7,0.005,0.5
0.038720199370867216,3.948637473938158,0.05043763817745095,9.653014579116789,0.1,128,500,512,0,1,lstm2,20,0.0001,True,1e-12,50,7,0.005,0.5
0.054613838409736465,4.432362835289687,0.06684191743222678,9.774311551458803,0.1,128,500,128,0,1,lstm2,20,0.0001,True,1e-12,30,7,0.005,0.1
0.06219565775320057,7.191531216850724,0.09751546538025041,12.185220138683471,0.1,128,500,512,0,1,lstm2,20,0.0001,True,1e-12,30,7,0.005,0.4
0.06717941221178741,4.550953844088346,0.11811705869411455,10.390631903505682,0.1,128,500,128,0,1,lstm2,20,0.0006,True,1e-12,70,7,0.005,0.2
0.055799271362652704,4.400282447808135,0.0744971265465108,9.799472137617698,0.1,128,500,256,0,1,lstm2,20,0.0003,True,1e-12,30,7,0.005,0.1
0.04254333179361718,3.5337795981150664,0.061245256649070115,10.07085143569543,0.1,128,500,128,0,1,lstm2,20,0.0002,True,1e-12,50,7,0.005,0.4
0.04240306039992228,3.4594067887060924,0.05977257632426277,9.522618400731506,0.1,128,500,128,0,1,lstm2,20,0.0002,True,1e-12,50,7,0.005,0.3
0.040006055393456495,4.092332056923737,0.05293902412306361,9.731606622217447,0.1,128,500,512,0,1,lstm2,20,0.0004,True,1e-12,30,7,0.005,0.4
0.03945161927856323,3.5227392750053377,0.06070305180315616,9.424566398684666,0.1,128,500,512,0,1,lstm2,20,0.0004,True,1e-12,30,7,0.005,0.5
0.05467734106563569,3.757440434802166,0.07539455454681086,10.144676868270453,0.1,128,500,128,0,1,lstm2,20,0.0006,True,1e-12,50,7,0.005,0.5
0.05907754498161601,3.5700973204512474,0.08654788964042619,9.383734036649084,0.1,128,500,256,0,1,lstm2,20,0.0004,True,1e-12,70,7,0.005,0.1
0.03720882159833837,3.2658256504571717,0.05199884333690165,9.46260725166451,0.1,128,500,128,0,1,lstm2,20,0.0001,True,1e-12,50,7,0.005,0.3
0.0371726231405933,4.144093083023223,0.050788033459580294,9.693514788722984,0.1,128,500,512,0,1,lstm2,20,0.0001,True,1e-12,70,7,0.005,0.3
0.03868149339604227,3.6722579057416223,0.057143248003550313,9.573238077466142,0.1,128,500,256,0,1,lstm2,20,0.0002,True,1e-12,30,7,0.005,0.5
0.04234417935024813,3.7168294450241124,0.05445939168692743,9.477309049746964,0.1,128,500,128,0,1,lstm2,20,0.0002,True,1e-12,30,7,0.005,0.3
0.05640920767726741,4.0506029228944005,0.07795419687809138,9.547776803939579,0.1,128,500,256,0,1,lstm2,20,0.0003,True,1e-12,50,7,0.005,0.1
0.0419168403396314,3.5390275097254467,0.056639910896112505,9.47432067538724,0.1,128,500,256,0,1,lstm2,20,0.0004,True,1e-12,30,7,0.005,0.4
0.05516297440190773,3.6505976746534556,0.08609182839666538,9.494075171689243,0.1,128,500,128,0,1,lstm2,20,0.0003,True,1e-12,50,7,0.005,0.3
0.043051500698274583,3.083177609624519,0.07301941661504553,9.643234704742326,0.1,128,500,128,0,1,lstm2,20,0.0002,True,1e-12,70,7,0.005,0.5
0.05307893525369071,3.5436016515161115,0.07712317860652275,9.28305109704937,0.1,128,500,128,0,1,lstm2,20,0.0004,True,1e-12,30,7,0.005,0.3
0.05840568191457625,3.8016393643014355,0.0819680376436695,9.533046095251342,0.1,128,500,128,0,1,lstm2,20,0.0005,True,1e-12,30,7,0.005,0.3
