MAE_pos,MAE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers,model,seq_length_input,lr,lr_reducing,weight_decay,lr_epochs,patience,delta,lr_multiplicator
0.03405535595357321,3.3939490119494113,0.05232520800289513,9.813057799893643,0.1,512,500,512,0,1,gru32,20,0.0001,True,1e-12,50,7,0.005,0.3
0.029655359371186563,3.3674175962407666,0.03956457667058277,9.74908563846727,0.1,512,500,512,0,1,gru32,20,0.0001,True,1e-12,60,7,0.005,0.3
0.039022758926180255,3.3584460479626195,0.06887292132299212,9.589638823168206,0.1,512,500,512,0,1,gru32,20,0.0002,True,1e-12,50,7,0.005,0.3
0.028445992608300604,3.464605911224887,0.04896787946179349,9.906488319727925,0.1,512,500,1024,0,1,gru32,20,0.0001,True,1e-12,50,7,0.005,0.5
0.02656020296504972,3.1886276988377675,0.039916247033777164,9.75737861241577,0.1,512,500,512,0,1,gru32,20,0.0001,True,1e-12,50,7,0.005,0.5
0.03999136305135402,3.799033750847352,0.06467509993892977,9.849438303317156,0.1,512,500,1024,0,1,gru32,20,0.0001,True,1e-12,60,7,0.005,0.3
0.033631649104935206,3.5929219831320727,0.05020590819895161,9.882301301550877,0.1,512,500,1024,0,1,gru32,20,0.0001,True,1e-12,70,7,0.005,0.3
0.02654421417497933,3.3183552498617725,0.036719506779123716,9.818034757354667,0.1,512,500,1024,0,1,gru32,20,0.0001,True,1e-12,60,7,0.005,0.6
0.026274176152960464,2.4502399178929686,0.04206116001422231,9.45181152843246,0.1,512,500,512,0,1,gru32,20,0.0001,True,1e-12,70,7,0.005,0.6
0.027321625357246807,3.0334055125055674,0.04290106279507315,9.690359125143944,0.1,512,500,512,0,1,gru32,20,0.0001,True,1e-12,60,7,0.005,0.5
0.02487815732365226,3.3139022254909944,0.037727260900105156,9.977786461449334,0.1,512,500,1024,0,1,gru32,20,0.0001,True,1e-12,50,7,0.005,0.6
0.03483943877240012,3.7584598445848227,0.058081248506329786,9.951918468504823,0.1,512,500,1024,0,1,gru32,20,0.0001,True,1e-12,50,7,0.005,0.4
0.02962760608072274,3.310029448844743,0.04207406849513979,9.758064519682753,0.1,512,500,512,0,1,gru32,20,0.0001,True,1e-12,70,7,0.005,0.3
0.025319060811565514,2.9808244320320862,0.035567380534488074,9.653419578021154,0.1,512,500,1024,0,1,gru32,20,0.0002,True,1e-12,50,7,0.005,0.6
0.030480380882441708,3.4568381018734917,0.05357107592432674,9.970525267067048,0.1,512,500,1024,0,1,gru32,20,0.0001,True,1e-12,60,7,0.005,0.4
0.02532074023909608,3.398818341555321,0.041095909619801634,9.972149726409679,0.1,512,500,1024,0,1,gru32,20,0.0001,True,1e-12,70,7,0.005,0.5
0.034451090759756275,3.2639842054126293,0.061972679439551946,9.69603653254929,0.1,512,500,512,0,1,gru32,20,0.0002,True,1e-12,50,7,0.005,0.4
0.030063752907675913,2.820733700153213,0.05443423766713,9.588563984060274,0.1,512,500,512,0,1,gru32,20,0.0002,True,1e-12,50,7,0.005,0.5
0.03554742695062044,2.594426729584627,0.06969046272098205,9.810470817942933,0.1,512,500,512,0,1,gru32,20,0.0002,True,1e-12,70,7,0.005,0.6
0.028869163288550877,2.8852951746551327,0.046051307564194,9.525938479859455,0.1,512,500,512,0,1,gru32,20,0.0001,True,1e-12,70,7,0.005,0.5
0.04973652384934781,4.752469900802016,0.07754876579893386,10.260570323703785,0.1,512,500,1024,0,1,gru32,20,0.0001,True,1e-12,50,7,0.005,0.3
0.030669831811927336,2.381503203167448,0.05908908855044222,9.571739245874546,0.1,512,500,512,0,1,gru32,20,0.0002,True,1e-12,50,7,0.005,0.6
0.032848732239204835,3.5110459671729144,0.04944732456086181,9.742589624760116,0.1,512,500,1024,0,1,gru32,20,0.0002,True,1e-12,50,7,0.005,0.3
0.027750177493824257,3.2848058039528327,0.041251394095636704,9.735933751590533,0.1,512,500,512,0,1,gru32,20,0.0001,True,1e-12,50,7,0.005,0.4
0.025774939475173782,2.93300736256004,0.03781395452735894,9.720466163076278,0.1,512,500,512,0,1,gru32,20,0.0001,True,1e-12,50,7,0.005,0.6
0.026140481871071743,3.1899675263607734,0.03908177878157274,9.63106916780495,0.1,512,500,1024,0,1,gru32,20,0.0002,True,1e-12,50,7,0.005,0.4
0.027565847198696272,3.202422275662631,0.04163936892116151,9.74785350343988,0.1,512,500,512,0,1,gru32,20,0.0001,True,1e-12,60,7,0.005,0.4
0.03893816071007806,3.2921584249806632,0.06559673474122077,9.703050510385784,0.1,512,500,512,0,1,gru32,20,0.0002,True,1e-12,60,7,0.005,0.3
0.0310960709224123,2.382877652839207,0.058286716460717806,9.626308104472924,0.1,512,500,512,0,1,gru32,20,0.0002,True,1e-12,60,7,0.005,0.6
0.02700562070577297,3.125341870611786,0.03636824255861136,9.818670571342384,0.1,512,500,1024,0,1,gru32,20,0.0001,True,1e-12,70,7,0.005,0.6
0.03443783742972798,3.070598991326796,0.06017845604177644,9.575856605659531,0.1,512,500,512,0,1,gru32,20,0.0002,True,1e-12,70,7,0.005,0.3
