MAE_pos,MAE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers,model,seq_length_input,lr,lr_reducing,weight_decay,lr_epochs,patience,delta,lr_multiplicator
2.4320409058048513,27.880662706418207,2.9376777473040434,31.89873335531653,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.3
2.4295667741959073,27.95946876009441,2.93606028453461,31.912583561083817,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,70,7,0.005,0.5
2.434500323707165,28.421819633798247,2.938642452558632,32.18041361119895,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.3
2.429220666236917,27.88267351571226,2.9358450226819115,31.86477808526518,0.1,512,500,1024,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.6
2.4298778003079806,27.878544082019914,2.9362963032580103,31.88055746576863,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.5
2.4298821104662736,27.852960147853572,2.936294367697432,31.7764512908994,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.6
2.4338295482291694,28.16738020564948,2.937922731669446,31.995287551028266,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.3
2.429254934638251,28.124683722405724,2.935839645079807,32.02565143814346,0.1,1024,500,512,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.6
2.430171794741182,27.826915237393912,2.9363971701079743,31.76470064397759,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,70,7,0.005,0.3
2.428274013066047,27.91820294766679,2.9349892093299106,31.84780691039609,0.1,1024,500,512,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.5
2.42971947723734,27.89474714368129,2.9360360002486336,31.85915535704811,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,70,7,0.005,0.4
2.4288513529742213,28.06880226219719,2.9355530613172425,31.92340183474164,0.1,1024,500,512,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.5
2.4303649700592693,27.86137107877975,2.9366170697771032,31.87553124822721,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.4
2.4297773796794124,27.898121866762853,2.9361204332071265,31.806129644173534,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.5
2.429420313653716,28.08754386116992,2.935952461743611,31.951281563184285,0.1,1024,500,512,0,1,gru34,20,0.0002,True,1e-12,70,7,0.005,0.4
2.4299593468802962,27.88434410178997,2.9363716520974945,31.87552044278729,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.4
2.4316120104331307,27.982055627345517,2.9373539292187942,31.949989040777176,0.1,1024,500,1024,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.3
2.4301849137710887,27.788712411106104,2.9365557264837796,31.838075200583347,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,70,7,0.005,0.4
2.429978403803342,27.83214957864081,2.936546993467086,31.835872514939492,0.1,512,500,1024,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.5
2.431315511597647,27.959856575553918,2.937082587581857,31.94405567058826,0.1,1024,500,1024,0,1,gru34,20,0.0001,True,1e-12,70,7,0.005,0.3
2.430110079218368,27.909521020958476,2.9365141190092605,31.83160314909207,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,60,7,0.005,0.4
2.4299998037292534,27.968227664031907,2.9363564654056296,31.855407916505758,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,70,7,0.005,0.5
2.4291407594400836,28.135692867057895,2.9355256125245632,31.99813737818423,0.1,1024,500,512,0,1,gru34,20,0.0001,True,1e-12,70,7,0.005,0.6
2.4303273687657185,27.890627807351237,2.9367128582829887,31.875834464681695,0.1,1024,500,1024,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.4
2.431325633064777,28.33166817477097,2.9369425763955217,32.281444458303476,0.1,1024,500,512,0,1,gru34,20,0.0002,True,1e-12,70,7,0.005,0.6
2.429706657535344,28.06062176640301,2.936134883565079,31.962675183797437,0.1,512,500,1024,0,1,gru34,20,0.0002,True,1e-12,70,7,0.005,0.6
2.430097641749547,28.094474913584587,2.936423946333151,31.982403461530836,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,60,7,0.005,0.6
2.43054470143861,27.833580962437786,2.9367160553030636,31.863079997884544,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.5
