mae_euc,mae_ang,mae_geo,rmse_euc,rmse_ang,rmse_geo,LAT,epochs,hidden_dim,batch_size,model,seq_length_input,lr,lr_reducing,lr_epochs,lr_multiplicator,weight_decay
0.02507205715633926,22.394053130568704,3.562551069616205,0.034959939038489735,29.88499572782,12.188531226349415,0.1,500,1024,512,lstm2,20,0.0001,True,50,0.5,1e-12
0.021718163541759167,23.576960543176884,3.6074502328675426,0.026877423053689717,31.184406987211077,12.168675136173828,0.1,500,1024,512,lstm2,20,0.0001,True,50,0.5,1e-13
0.012633186832724432,17.669847292208917,2.502866979335909,0.014585784465399368,23.818460819082585,11.83100861790776,0.1,500,1024,512,lstm3,20,0.0001,True,50,0.5,1e-13
0.012444105376362768,18.231881708573795,2.5273726373009424,0.01441649779088092,24.549734789089868,11.886284782338318,0.1,500,1024,512,lstm3,20,0.0001,True,50,0.5,1e-12
0.01891610722777908,15.432991024500762,2.917712346683205,0.03060710865785915,21.150302952895526,14.079233967830561,0.1,500,1024,512,lstm3,20,0.001,True,50,0.5,1e-12
0.015889150826998395,24.59971470541627,3.6934562477651953,0.01862042973683746,27.267246022350275,12.088107292187392,0.1,500,1024,512,lstm3,20,1e-05,True,50,0.5,1e-12
0.01224727898438058,17.88864128407467,2.438693651043387,0.014199461715647408,23.209789739517873,11.801045573688887,0.1,500,1024,512,lstm3,20,0.0001,True,50,0.5,1e-11
0.31442270702429626,51.6245624514906,9.870156566629037,0.3676149663710945,56.426231049599785,17.485184453250568,0.1,500,1024,512,lstm4,20,1e-05,True,50,0.5,1e-12
0.5035305973660161,42.632739161696634,6.787514324152477,0.5797127311988517,45.32290420998564,13.683815992842419,0.1,500,1024,512,lstm4,20,0.0001,True,50,0.5,1e-11
0.5118802127205395,42.81896760855558,6.693329074121464,0.5917176801619065,45.329980175396834,13.627969281378746,0.1,500,1024,512,lstm4,20,0.0001,True,50,0.5,1e-12
0.49073328017072876,42.37659293636095,6.759280859482038,0.5631788561434538,45.33339145326609,14.122619437873205,0.1,500,1024,512,lstm4,20,0.0001,True,50,0.5,1e-13
0.5039936737427982,39.08837948727382,10.332343316250096,0.589810227313812,46.74901923757327,21.86037503353029,0.1,500,1024,512,lstm4,20,0.001,True,50,0.5,1e-12
0.017189630114162736,14.560585408037058,2.7422896818867986,0.024713490503500603,18.373933520020323,11.87141345989862,0.1,500,1024,512,lstm1,20,0.001,True,50,0.5,1e-12
0.012588778644524982,14.691382138204078,1.8885432663482948,0.015597382958382491,18.063120499763002,9.06968238876926,0.1,500,1024,512,lstm1,20,0.0001,True,50,0.5,1e-11
