mae_euc,mae_ang,mae_geo,rmse_euc,rmse_ang,rmse_geo,LAT,epochs,hidden_dim,batch_size,model,seq_length_input,lr,lr_reducing,lr_epochs,lr_multiplicator,weight_decay
0.0804446029802624,n/a,n/a,0.09599770817177296,n/a,n/a,0.1,500,128,128,gru1,20,0.0001,True,50,0.5,1e-12
0.11274937349047554,n/a,n/a,0.13971254044078418,n/a,n/a,0.1,500,64,1024,gru1,20,0.0001,True,50,0.5,1e-12
0.38694848196706644,n/a,n/a,0.46087754210423515,n/a,n/a,0.1,500,32,1024,gru1,20,0.0001,True,50,0.5,1e-12
0.07318593958379951,n/a,n/a,0.0893943573782361,n/a,n/a,0.1,500,256,32,gru1,20,0.0001,True,50,0.5,1e-12
0.07589676458354327,n/a,n/a,0.08579141005993562,n/a,n/a,0.1,500,2048,1024,gru1,20,0.0001,True,50,0.5,1e-12
0.09738879723898262,n/a,n/a,0.11729530888589354,n/a,n/a,0.1,500,64,512,gru1,20,0.0001,True,50,0.5,1e-12
0.07924019389838927,n/a,n/a,0.09632539222927157,n/a,n/a,0.1,500,16,16,gru1,20,0.0001,True,50,0.5,1e-12
0.07457282476891007,n/a,n/a,0.08554010887516504,n/a,n/a,0.1,500,512,128,gru1,20,0.0001,True,50,0.5,1e-12
0.0848216426889004,n/a,n/a,0.11005865725794643,n/a,n/a,0.1,500,64,16,gru1,20,0.0001,True,50,0.5,1e-12
0.08359597289746569,n/a,n/a,0.10849117822969331,n/a,n/a,0.1,500,16,64,gru1,20,0.0001,True,50,0.5,1e-12
0.07351913867508034,n/a,n/a,0.0876604004595252,n/a,n/a,0.1,500,512,32,gru1,20,0.0001,True,50,0.5,1e-12
0.08643064193969505,n/a,n/a,0.10360699098348311,n/a,n/a,0.1,500,64,256,gru1,20,0.0001,True,50,0.5,1e-12
0.07981382502795349,n/a,n/a,0.1010053965189744,n/a,n/a,0.1,500,64,32,gru1,20,0.0001,True,50,0.5,1e-12
0.090390929355519,n/a,n/a,0.11734559753534073,n/a,n/a,0.1,500,16,32,gru1,20,0.0001,True,50,0.5,1e-12
1.6500183772203647,n/a,n/a,2.065467270811529,n/a,n/a,0.1,500,16,2048,gru1,20,0.0001,True,50,0.5,1e-12
0.07422005481891962,n/a,n/a,0.08221668774997154,n/a,n/a,0.1,500,512,1024,gru1,20,0.0001,True,50,0.5,1e-12
0.08159413560993055,n/a,n/a,0.10423857179822776,n/a,n/a,0.1,500,64,64,gru1,20,0.0001,True,50,0.5,1e-12
0.08155139386305274,n/a,n/a,0.09999941500654409,n/a,n/a,0.1,500,32,64,gru1,20,0.0001,True,50,0.5,1e-12
0.08473032340325878,n/a,n/a,0.10573580552304662,n/a,n/a,0.1,500,64,128,gru1,20,0.0001,True,50,0.5,1e-12
0.08059287516219833,n/a,n/a,0.09407197228547463,n/a,n/a,0.1,500,2048,256,gru1,20,0.0001,True,50,0.5,1e-12
0.07933153255060721,n/a,n/a,0.09812765443651206,n/a,n/a,0.1,500,32,32,gru1,20,0.0001,True,50,0.5,1e-12
0.0747358505089619,n/a,n/a,0.08320639532374707,n/a,n/a,0.1,500,256,1024,gru1,20,0.0001,True,50,0.5,1e-12
0.472979710132038,n/a,n/a,0.543428130547113,n/a,n/a,0.1,500,16,512,gru1,20,0.0001,True,50,0.5,1e-12
0.07715549794827772,n/a,n/a,0.0931790774734293,n/a,n/a,0.1,500,256,256,gru1,20,0.0001,True,50,0.5,1e-12
0.07406236249825632,n/a,n/a,0.08883535190558489,n/a,n/a,0.1,500,1024,64,gru1,20,0.0001,True,50,0.5,1e-12
0.07116927314417999,n/a,n/a,0.07978625347250896,n/a,n/a,0.1,500,512,2048,gru1,20,0.0001,True,50,0.5,1e-12
0.08417098896476194,n/a,n/a,0.10832109547679658,n/a,n/a,0.1,500,128,16,gru1,20,0.0001,True,50,0.5,1e-12
0.07573308072538962,n/a,n/a,0.0919190776851939,n/a,n/a,0.1,500,128,64,gru1,20,0.0001,True,50,0.5,1e-12
0.07528824879776357,n/a,n/a,0.08781413832876711,n/a,n/a,0.1,500,1024,512,gru1,20,0.0001,True,50,0.5,1e-12
0.07649297499866489,n/a,n/a,0.0871764082547701,n/a,n/a,0.1,500,256,512,gru1,20,0.0001,True,50,0.5,1e-12
0.8818261408015426,n/a,n/a,1.0446940011821497,n/a,n/a,0.1,500,16,1024,gru1,20,0.0001,True,50,0.5,1e-12
0.07152546510108579,n/a,n/a,0.0819466965509846,n/a,n/a,0.1,500,1024,256,gru1,20,0.0001,True,50,0.5,1e-12
0.10958190140293787,n/a,n/a,0.12915189537294047,n/a,n/a,0.1,500,128,2048,gru1,20,0.0001,True,50,0.5,1e-12
0.07683821754220355,n/a,n/a,0.09047146089796711,n/a,n/a,0.1,500,2048,128,gru1,20,0.0001,True,50,0.5,1e-12
0.3208056299726304,n/a,n/a,0.40917705530144927,n/a,n/a,0.1,500,512,16,gru1,20,0.0001,True,50,0.5,1e-12
0.07050292053650949,n/a,n/a,0.08001218634739214,n/a,n/a,0.1,500,1024,2048,gru1,20,0.0001,True,50,0.5,1e-12
0.09724218339052595,n/a,n/a,0.11961513093269852,n/a,n/a,0.1,500,2048,32,gru1,20,0.0001,True,50,0.5,1e-12
0.07420919900962755,n/a,n/a,0.08756402712566375,n/a,n/a,0.1,500,256,128,gru1,20,0.0001,True,50,0.5,1e-12
0.07533620779212584,n/a,n/a,0.08942809638359112,n/a,n/a,0.1,500,512,64,gru1,20,0.0001,True,50,0.5,1e-12
0.07742036986631093,n/a,n/a,0.08972196554329785,n/a,n/a,0.1,500,1024,128,gru1,20,0.0001,True,50,0.5,1e-12
0.1259885702815938,n/a,n/a,0.1656152024956057,n/a,n/a,0.1,500,32,512,gru1,20,0.0001,True,50,0.5,1e-12
0.31036914585599884,n/a,n/a,0.35896255608078237,n/a,n/a,0.1,500,64,2048,gru1,20,0.0001,True,50,0.5,1e-12
0.07376486305262922,n/a,n/a,0.08953920163465466,n/a,n/a,0.1,500,128,32,gru1,20,0.0001,True,50,0.5,1e-12
0.07374766297124187,n/a,n/a,0.08274959078585492,n/a,n/a,0.1,500,512,512,gru1,20,0.0001,True,50,0.5,1e-12
0.0812138443943204,n/a,n/a,0.09189305304016564,n/a,n/a,0.1,500,128,1024,gru1,20,0.0001,True,50,0.5,1e-12
