MAE_pos,MAE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers,model,seq_length_input,lr,lr_reducing,weight_decay,lr_epochs,patience,delta,lr_multiplicator
2.4302025541616894,27.92091452573007,2.936700715665353,31.91090726398466,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.4
2.429805946963402,27.900608385499975,2.9362815847375394,31.861829910788742,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,70,7,0.005,0.4
2.4297890001482547,27.929036278738124,2.9362488730841183,31.92256552859097,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.4
2.430034567364297,27.8610730269506,2.936444299171257,31.796436382489578,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,60,7,0.005,0.4
2.432240015095462,27.856719184556596,2.9378339630249535,31.869074754696314,0.1,512,500,1024,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.3
2.42915649833552,27.927819045973838,2.935848819409433,31.929279349218465,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.6
2.4289905228259845,27.924005881769848,2.9358564377598544,31.919711815130654,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.6
2.4320459324281485,27.967602879790704,2.937680327078564,31.896481720599677,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.3
2.4298140035572495,27.83093759561497,2.9362101187993352,31.76276473431009,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.6
2.430085102293512,27.90211215875866,2.936584175605846,31.852083063684667,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.3
2.429893481147847,27.841735846550307,2.936169716024978,31.790016902141506,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.5
2.432920657368405,28.25783430367556,2.9376024244918257,32.06812193133902,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.4
2.4294212379956748,27.942479722229184,2.9361144452713277,31.893100952900816,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,70,7,0.005,0.3
2.430845486028301,27.95660424929126,2.936847063068865,31.88314448264066,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.4
2.429157165334713,27.90762273680818,2.9359240610616664,31.89216258562963,0.1,512,500,1024,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.6
2.4302431918595278,27.900688836732932,2.9364584854181603,31.81847285947996,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,60,7,0.005,0.5
2.4305236480509693,27.908550501003344,2.9367484206143466,31.905491653700714,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.5
2.431074506045954,27.910674549367464,2.937031383448296,31.902303844878954,0.1,512,500,1024,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.4
2.4299145025107554,27.913075538137,2.936350820262226,31.854512523695586,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,60,7,0.005,0.3
2.4298327503557693,27.84262844375209,2.936331496170432,31.873959217645233,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,70,7,0.005,0.5
2.429845737364406,27.951518580170564,2.9361685523157415,31.917116795270672,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.6
2.430530365603667,28.01660517299286,2.9366460147402376,31.912336099018496,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,60,7,0.005,0.6
2.4295592453366193,27.889899496584928,2.935874908436631,31.831183237778898,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,70,7,0.005,0.5
2.4278883764234873,27.94695423145491,2.9346941295690745,31.878000924352655,0.1,1024,500,512,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.6
2.429374612389364,27.949918206096694,2.935927939387214,31.913959804948497,0.1,512,500,512,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.5
2.429349650665024,27.836100490113463,2.9358249086120463,31.84599756522675,0.1,512,500,1024,0,1,gru34,20,0.0002,True,1e-12,70,7,0.005,0.5
2.429472748650861,28.025266767119025,2.936044358553262,31.98456629302107,0.1,512,500,1024,0,1,gru34,20,0.0002,True,1e-12,70,7,0.005,0.4
2.4289109170951337,28.028731594796476,2.9355656739037954,31.900605120862224,0.1,1024,500,512,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.5
2.431067837418198,27.81877905626894,2.937078366487571,31.835518491095065,0.1,1024,500,1024,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.3
2.4340969477614696,28.1081956485713,2.9388164395664993,31.994169432776992,0.1,1024,500,1024,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.3
2.428932613019215,27.782341001599363,2.935516377904711,31.796838436441956,0.1,1024,500,1024,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.5
2.429141116392613,28.002051840047987,2.935738233571442,31.870039190782897,0.1,1024,500,512,0,1,gru34,20,0.0002,True,1e-12,60,7,0.005,0.4
2.431373072178172,27.898356277283998,2.936930272043519,31.86148932827904,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.5
2.4344949133515,28.01412566823382,2.9382335977557275,31.927978069955696,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.3
2.428332756799429,27.95599142845267,2.935125180781615,31.869886602969032,0.1,1024,500,512,0,1,gru34,20,0.0001,True,1e-12,70,7,0.005,0.4
2.430638700000428,27.880204182695323,2.9366680323553416,31.790277163880532,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,70,7,0.005,0.4
2.429024840358806,27.870183998294266,2.9355754453877325,31.8711708613944,0.1,1024,500,1024,0,1,gru34,20,0.0002,True,1e-12,70,7,0.005,0.3
2.4324519764087014,27.960887194596197,2.937801478702498,31.90906154499114,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,70,7,0.005,0.3
2.4291605523900412,27.973565220896006,2.935754685162817,31.87316224064892,0.1,1024,500,512,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.4
2.4286295827992386,27.745787299742688,2.935310682577856,31.78137447031005,0.1,1024,500,1024,0,1,gru34,20,0.0002,True,1e-12,60,7,0.005,0.3
2.429682568821634,27.98470877494066,2.9361528781752293,31.869271768036995,0.1,1024,500,512,0,1,gru34,20,0.0002,True,1e-12,70,7,0.005,0.3
2.4277494607551797,27.911934552715334,2.9347714863683074,31.867908763040308,0.1,1024,500,1024,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.6
2.428757334397764,27.98167320210391,2.9354194229726285,31.89066060764512,0.1,1024,500,512,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.3
2.4284188157436812,28.146506253029564,2.9351137238105323,32.01239460166625,0.1,1024,500,512,0,1,gru34,20,0.0001,True,1e-12,70,7,0.005,0.6
2.4277953666699754,27.98611828105229,2.934769146239123,31.87650232374771,0.1,1024,500,512,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.6
2.429738273339913,28.017155918668898,2.936172961756609,31.89634786458095,0.1,1024,500,512,0,1,gru34,20,0.0002,True,1e-12,60,7,0.005,0.3
2.430178233262641,27.8375161370323,2.936494676041064,31.82374986917532,0.1,512,500,1024,0,1,gru34,20,0.0002,True,1e-12,70,7,0.005,0.3
2.430076877506151,27.871082589971554,2.9364353755231867,31.826162903188468,0.1,512,500,512,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.4
2.428660861518346,27.97795619820384,2.935461596466885,31.87602070451133,0.1,512,500,1024,0,1,gru34,20,0.0002,True,1e-12,60,7,0.005,0.6
2.4289128694908833,27.946650525552663,2.9353757818259774,31.927224047935223,0.1,1024,500,512,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.4
2.42841316197907,27.945224018271084,2.9352109934563013,31.9038160511811,0.1,1024,500,512,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.3
2.429266372591022,27.892043983394547,2.935686329113229,31.886683837420758,0.1,1024,500,1024,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.4
2.429630422619469,27.91987395257073,2.9359461007346366,31.886522698824468,0.1,1024,500,1024,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.5
2.438198568733614,28.4126219291232,2.940326220647462,32.20218472538729,0.1,512,500,1024,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.3
2.429304791995328,27.85110410330147,2.9358054503174937,31.87122601287826,0.1,1024,500,1024,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.5
2.429296016599456,27.888093410113918,2.935801361451334,31.883313260975324,0.1,1024,500,1024,0,1,gru34,20,0.0001,True,1e-12,50,7,0.005,0.6
2.4283376711360716,27.912031186827168,2.935069171462996,31.83789896140382,0.1,1024,500,512,0,1,gru34,20,0.0001,True,1e-12,60,7,0.005,0.4
2.4292100665017435,27.87900988998573,2.935964124769084,31.85999068139673,0.1,512,500,1024,0,1,gru34,20,0.0002,True,1e-12,50,7,0.005,0.5
2.4307543286136433,28.146755809482567,2.936703545433402,32.09370564400358,0.1,1024,500,512,0,1,gru34,20,0.0002,True,1e-12,60,7,0.005,0.6
