mae_euc,mae_ang,mae_geo,rmse_euc,rmse_ang,rmse_geo,LAT,epochs,hidden_dim,batch_size,model,seq_length_input,lr,lr_reducing,lr_epochs,lr_multiplicator,weight_decay
0.01282377588009102,17.593054555013513,2.312342503065076,0.015870351045784797,22.471705995195823,11.752270731142533,0.1,500,512,512,gru1,20,0.0001,True,50,0.5,1e-12
0.014167999117421996,18.394103652511347,2.3712015175345433,0.017911504870216335,21.77023785939314,11.721900426374246,0.1,500,512,1024,gru1,20,0.0001,True,50,0.5,1e-12
0.011043272807966843,16.711031718922168,2.215283921852453,0.013840432051631466,20.55820926530168,11.722008166569777,0.1,500,1024,1024,gru1,20,0.0001,True,50,0.5,1e-12
0.014766575075702745,19.024973912749324,2.9035522259857363,0.019233763977261602,27.581499427205888,12.668843831080588,0.1,500,1024,256,gru1,20,0.0001,True,50,0.5,1e-12
0.010244037142246481,17.24957656444245,2.2613896010343653,0.01245637471051288,21.517460890271146,11.747997550156585,0.1,500,2048,1024,gru1,20,0.0001,True,50,0.5,1e-12
0.011988187931419337,19.99826505373129,2.644650405910608,0.014423454469996122,26.945527223622122,11.852450202240918,0.1,500,512,256,gru1,20,0.0001,True,50,0.5,1e-12
0.011246639598722128,19.61591323672097,2.4538995677833553,0.013551231217512573,25.031705320647422,11.832146955858738,0.1,500,1024,512,gru1,20,0.0001,True,50,0.5,1e-12
0.023042813122477607,23.04911102760524,3.084155297284678,0.031056988416119983,25.478411931037503,11.705101068414116,0.1,500,256,1024,gru1,20,0.0001,True,50,0.5,1e-12
0.01456629484891735,18.690662429921044,2.400671692132191,0.020386792405217364,24.12248478338681,11.739219639612273,0.1,500,256,256,gru1,20,0.0001,True,50,0.5,1e-12
0.018238357964339997,17.92983394932119,2.3508202062962393,0.024552818650972346,22.0171790924055,11.716229010897955,0.1,500,256,512,gru1,20,0.0001,True,50,0.5,1e-12
