Train_loss,Val_loss
3.2392375469207764,1.089790940284729
0.9713301658630371,0.5107501745223999
0.6391589641571045,0.41798868775367737
0.3888239860534668,0.29976409673690796
0.26464152336120605,0.2523629665374756
0.21009224653244019,0.24022892117500305
0.17485587298870087,0.23172138631343842
0.148737832903862,0.2135767936706543
0.1256987452507019,0.1563778519630432
0.1001928374171257,0.11747322231531143
0.10444284230470657,0.13108520209789276
0.27709731459617615,0.1670929491519928
0.1712612360715866,0.14905819296836853
0.11489950120449066,0.1407860517501831
0.0815465971827507,0.08681938797235489
0.07010089606046677,0.10935282707214355
0.050248902291059494,0.06444361060857773
0.03992815688252449,0.0678466260433197
0.04155971482396126,0.043697573244571686
0.03654240071773529,0.06017805263400078
0.04764588549733162,0.04801217466592789
0.04864662140607834,0.08993983268737793
0.06250195950269699,0.08703334629535675
0.08617690950632095,0.11173971742391586
0.1389949470758438,0.1200537458062172
0.10408312827348709,0.10104558616876602
0.05785052478313446,0.057191018015146255
0.05323459580540657,0.10444269329309464
0.03462166711688042,0.04453759267926216
0.03348289057612419,0.07528066635131836
0.06640534102916718,0.08667787909507751
0.05099811404943466,0.06142139807343483
0.051758117973804474,0.0588875338435173
0.05207839608192444,0.09231745451688766
0.05687448009848595,0.06733884662389755
0.04261903092265129,0.05786418914794922
0.05693088844418526,0.09464634954929352
0.05413157865405083,0.11906851828098297
0.08805745095014572,0.05951892212033272
0.06921640783548355,0.07259352505207062
0.07600852102041245,0.07817162573337555
0.06937436759471893,0.12260571867227554
0.05522305518388748,0.04965522512793541
0.06177768111228943,0.11299844086170197
0.0416690893471241,0.04039805009961128
0.026052577421069145,0.03503632918000221
0.026207763701677322,0.047289811074733734
0.04531165584921837,0.12836651504039764
0.1427617222070694,0.1028522476553917
0.07021910697221756,0.04214312136173248
0.02553398907184601,0.021742040291428566
0.008773081935942173,0.017875196412205696
0.0070770783349871635,0.017600249499082565
0.0067675113677978516,0.016832783818244934
0.006276311818510294,0.016161011531949043
0.005761798471212387,0.015542464330792427
0.005314408335834742,0.015015113167464733
0.004976678639650345,0.01457599364221096
0.004744757432490587,0.01423943042755127
0.00461820513010025,0.014038050547242165
0.004573917482048273,0.013924251310527325
0.0045636724680662155,0.01380336657166481
0.004558086860924959,0.013561010360717773
0.004653952084481716,0.013601296581327915
0.005397009197622538,0.014962160028517246
0.01833881065249443,0.039338599890470505
0.05288097634911537,0.05316481366753578
0.03075318969786167,0.03371931239962578
0.02257280983030796,0.03825617954134941
0.021764613687992096,0.017611373215913773
0.009409460239112377,0.01643310859799385
0.007695579435676336,0.015600204467773438
0.006114312447607517,0.012252583168447018
0.006527740508317947,0.021643683314323425
0.011417732574045658,0.02257711999118328
0.01803458109498024,0.03710540384054184
0.028069861233234406,0.02496941201388836
0.0145248519256711,0.02074531279504299
0.013270065188407898,0.01499182265251875
0.012669837102293968,0.02146407775580883
0.01604504883289337,0.0336357057094574
0.021963486447930336,0.022824574261903763
0.013859701342880726,0.017680110409855843
0.009690022096037865,0.012873056344687939
0.008322097361087799,0.022678470239043236
0.008835835382342339,0.013653729110956192
0.006234217435121536,0.012726418673992157
0.006292171310633421,0.012305987067520618
0.006980232894420624,0.014398270286619663
0.009042050689458847,0.018322741612792015
0.024393239989876747,0.03145482763648033
0.031053099781274796,0.04592529684305191
0.030318519100546837,0.019284825772047043
0.012161984108388424,0.016154436394572258
0.014802023768424988,0.02722502499818802
0.017686428502202034,0.01687840186059475
0.009809374809265137,0.0198809914290905
0.010515833273530006,0.01411986630409956
0.007660552393645048,0.016618721187114716
0.006024742033332586,0.010175657458603382
0.003921402618288994,0.00906103104352951
0.003179261926561594,0.008866711519658566
0.0030551967211067677,0.008759755641222
0.0029657194390892982,0.008733103051781654
0.0029122033156454563,0.008730302564799786
0.0028845584020018578,0.008710702881217003
0.0028654371853917837,0.00865891668945551
0.0028427280485630035,0.008587226271629333
0.0028131965082138777,0.00850420631468296
0.0027799641247838736,0.008429779671132565
0.002749284263700247,0.008369939401745796
0.002721164608374238,0.008333238773047924
0.00269566522911191,0.008298320695757866
0.0026678366120904684,0.008283191360533237
0.002648640191182494,0.008259676396846771
0.002650507027283311,0.008478961884975433
0.003391757607460022,0.01110873930156231
0.013800923712551594,0.025762485340237617
0.012510751374065876,0.012344853021204472
0.006345993373543024,0.009442813694477081
0.004062078893184662,0.009379236958920956
0.004052815493196249,0.008516647852957249
0.005765946116298437,0.01162591204047203
0.007007121108472347,0.014499591663479805
0.006066874135285616,0.009015552699565887
