timestamp,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
11345000000.0,-0.3350573925,0.0658513477,1.734416005,0.022175387748358377,0.16874745912534383,-0.01225501700137162,0.9853336296784184,-1.8142548807224768,2.267459493027007,19.47221017315224
11350000000.0,-0.33625733074999997,0.06601132385,1.7344156475,0.022214966230880928,0.16914775880216748,-0.012260726720798596,0.9852640283435921,-1.8165936847367095,2.2710811751186295,19.518887940265913
11355000000.0,-0.337457269,0.0661713,1.73441529,0.02225454101054106,0.16954803028489565,-0.012266434396567988,0.9851942627817709,-1.8189354466819607,2.2747009521189114,19.56556597236976
11360000000.0,-0.33893668633333335,0.06635234526666667,1.7343695533333334,0.022165652966841313,0.1698836462651241,-0.012238003468336204,0.9851388033324688,-1.8147553786754533,2.264598869030156,19.604314849697257
11365000000.0,-0.34041610366666664,0.06653339053333333,1.7343238166666666,0.0220455018651941,0.17020351404370496,-0.012201263939982717,0.9850867417709737,-1.8089800565707976,2.2511612183557888,19.64113505805895
11370000000.0,-0.341895521,0.0667144358,1.73427808,0.021925348100188317,0.170523361259679,-0.012164522937571576,0.9850345611992951,-1.8031961466586905,2.237727279043301,19.67795628335832
11375000000.0,-0.3433151643333333,0.06692035386666667,1.7342650066666667,0.021807658613163878,0.17084998542065483,-0.012075962135710194,0.9849816646243069,-1.7916136957626536,2.2255800263922096,19.71546558482004
11380000000.0,-0.34473480766666664,0.06712627193333333,1.7342519333333333,0.02169545304391666,0.1711917031247081,-0.011872137340611797,0.9849272868864212,-1.7671453483952375,2.2162987431419268,19.754505929697427
11385000000.0,-0.346154451,0.06733219,1.73423886,0.021583243702642335,0.17153339106493282,-0.011668310481393154,0.9848727379065516,-1.7426708308460874,2.207034122620044,19.79354999354132
11390000000.0,-0.34711583825,0.0675089475,1.734207145,0.021451763962120375,0.17189596638561433,-0.011474075113171668,0.9848146750346314,-1.7189384845591027,2.195385462297909,19.835003918649836
11395000000.0,-0.3480772255,0.067685705,1.73417543,0.021171599783909645,0.1724199080375048,-0.011353868469548134,0.9847305359059932,-1.7009607726957356,2.165228699167319,19.895032028475057
11400000000.0,-0.34903861275,0.0678624625,1.734143715,0.020891427676175762,0.17294378511195813,-0.011233657573493802,0.9846460279604653,-1.6829518090208366,2.135090775284217,19.955068418363823
11405000000.0,-0.35,0.06803922,1.734112,0.020611247743853228,0.1734675974127637,-0.01111344247003197,0.9845611512296991,-1.6649116049705606,2.1049717263436887,20.015113115857343
11410000000.0,-0.3511931936666666,0.06819495333333334,1.7340765233333335,0.020192713957623818,0.17420854509017836,-0.010985247532007875,0.9844404306291211,-1.6436202076120179,2.0590576242961025,20.10010455817572
11415000000.0,-0.35238638733333333,0.06835068666666666,1.7340410466666667,0.019743745696550047,0.17499710669708124,-0.010855290055569433,0.9843111092694881,-1.621547655398976,2.009699870624818,20.190594685337143
11420000000.0,-0.353579581,0.06850642,1.73400557,0.019294760514792682,0.17578551832886197,-0.010725323275986024,0.9841809443406003,-1.599397790693766,1.9603770199740054,20.281101130611603
11425000000.0,-0.35456913733333334,0.06860787,1.7339732233333334,0.018731140616591035,0.17667346629610237,-0.01051452475515427,0.9840350986866754,-1.5659128133911586,1.8996414838287152,20.38282638582025
11430000000.0,-0.35555869366666665,0.06870931999999999,1.7339408766666666,0.018012612183801974,0.17769586277829097,-0.010194496993659189,0.9838677748482472,-1.5170838768178587,1.823517830642772,20.499736526427927
11435000000.0,-0.35654825,0.06881077,1.73390853,0.0172940532738044,0.1787179586003751,-0.009874451983149506,0.9836987863127158,-1.4681016629741124,1.7474939427310416,20.61670669043857
11440000000.0,-0.3572924125,0.0688807125,1.7339052824999999,0.016579183288378617,0.17970148804127403,-0.009520835815137286,0.9835353880581132,-1.415194382578635,1.6727363780557183,20.72923301554434
11445000000.0,-0.35803657499999997,0.068950655,1.7339020349999998,0.015876686356827874,0.18055714249623891,-0.009055313083994104,0.9833946564980262,-1.3495777168800274,1.601974921039753,20.82681055379903
11450000000.0,-0.3587807375,0.0690205975,1.7338987875,0.01517416621096947,0.1814125329471818,-0.00858977711250473,0.9832524870543919,-1.2838428077564628,1.5313253139306235,20.92446580154613
11455000000.0,-0.3595249,0.06909054,1.73389554,0.014471623878002582,0.18226765814338222,-0.008124228581358757,0.9831088799350857,-1.2179896547232245,1.4607878511825814,21.022198924555394
11460000000.0,-0.36043756666666665,0.06914738470000001,1.7338891033333332,0.013694885205232156,0.18298127782946935,-0.007753101924129432,0.9829904330631424,-1.1609001240102093,1.3801904068404014,21.10354350694622
11465000000.0,-0.3613502333333333,0.0692042294,1.7338826666666667,0.012903540032834594,0.18366688838500445,-0.007400539500675912,0.9828759864706688,-1.1054462130480458,1.2976707624011636,21.181726543662705
11470000000.0,-0.3622629,0.0692610741,1.73387623,0.01211217894150356,0.18435227235303178,-0.007047967947270791,0.9827603273165726,-1.0498814770465608,1.215226881314862,21.259986960066456
11475000000.0,-0.3631202943333333,0.06924054606666667,1.7339057933333333,0.011379584095351506,0.18506094432078993,-0.0067785681876796336,0.9826377781086169,-1.0048501541959685,1.1376894519199536,21.341241376471714
11480000000.0,-0.3639776886666667,0.06922001803333333,1.7339353566666666,0.010760544440977562,0.18581485194769085,-0.0066698688476537656,0.9825032133934966,-0.980278557097989,1.069534682208623,21.428174175704726
11485000000.0,-0.364835083,0.06919949,1.73396492,0.010141494225021508,0.18656857719545406,-0.006561162961084842,0.9823676843416348,-0.9556040919433354,1.0014172714892406,21.515134331393625
11490000000.0,-0.365401044,0.0690973225,1.733941525,0.009565757337121568,0.1873353199475549,-0.006471583673225596,0.9822281266546357,-0.9339244399657094,0.9377904022126212,21.603735387787236
11495000000.0,-0.365967005,0.068995155,1.7339181300000002,0.009242693442503218,0.18817888608122443,-0.006493591373271851,0.9820698105136083,-0.9302311527419053,0.900155262131238,21.701758676473197
11500000000.0,-0.366532966,0.0688929875,1.733894735,0.008919621769950915,0.1890222938581383,-0.0065155936088152405,0.9819106679387966,-0.9264735136851945,0.8625264949419514,21.7997834007762
11505000000.0,-0.367098927,0.06879082,1.73387134,0.008596542591336728,0.18986554256855004,-0.006537590361340389,0.9817506990641224,-0.9226515324965742,0.8249042108819726,21.897809644958095
11510000000.0,-0.367805618,0.06854664,1.7338264766666667,0.008653281983911638,0.19073359559018893,-0.0065545579524916185,0.9815818121757313,-0.9265308958991133,0.8300993310471271,21.999222209369943
11515000000.0,-0.36851230900000004,0.06830246,1.7337816133333335,0.008776402025341445,0.19160585779474082,-0.006570642188620656,0.9814107176342942,-0.9317836960890171,0.8427689695398339,22.101227867526305
11520000000.0,-0.369219,0.06805828,1.73373675,0.008899514997099083,0.19247796565465378,-0.0065867211318875254,0.981238832535175,-0.9370590638603901,0.8554292371445634,22.203235021092713
11525000000.0,-0.3698645796666667,0.06776068466666667,1.7335776466666668,0.009109528701841233,0.1933417035280427,-0.006586962913016678,0.981067079298499,-0.9424973855887895,0.8782095596078213,22.304383970520757
11530000000.0,-0.3705101593333333,0.06746308933333334,1.7334185433333333,0.009422963882680432,0.194195501804959,-0.006568357637741336,0.9808955966402992,-0.9481532975102975,0.9130352314956651,22.404513370325763
11535000000.0,-0.371155739,0.067165494,1.73325944,0.00973639098836403,0.19504913366301682,-0.0065497467336096595,0.9807232733883469,-0.9538701258296404,0.9478509669937487,22.50464719619132
11540000000.0,-0.371649042,0.06702242800000001,1.733157545,0.010043682744717966,0.19590283926773003,-0.006529435631501943,0.9805501356249458,-0.9593199226988826,0.982006007378361,22.60480375040328
11545000000.0,-0.372142345,0.066879362,1.73305565,0.010202448970919112,0.19676222233905752,-0.006468042774653944,0.9803768164934625,-0.9568666271305928,1.0003867771819595,22.70540424563562
11550000000.0,-0.372635648,0.066736296,1.732953755,0.01036120706011033,0.19762144848177307,-0.006406644759188793,0.9802027154579572,-0.9544455996954024,1.0187718255219627,22.80600452241769
11555000000.0,-0.373128951,0.06659323,1.73285186,0.01051995688567338,0.19848051701059682,-0.00634524163407476,0.9800278326572848,-0.9520568479026775,1.0371610957111161,22.906604601414145
11560000000.0,-0.3737241826666667,0.0664826484,1.7326785733333334,0.010414750074977887,0.1993478479228035,-0.006619509647846696,0.9798510859316556,-0.9813693027711305,1.0182361731253107,23.008146986877357
11565000000.0,-0.3743194143333333,0.0663720668,1.7325052866666666,0.010261021067662236,0.2002165445065133,-0.006955467630498105,0.9796732456398723,-1.0164623614527808,0.9923951161541561,23.109847240113986
11570000000.0,-0.374914646,0.0662614852,1.732332,0.01010728259187347,0.2010850563381446,-0.007291419194913175,0.9794945013435336,-1.0515092194568718,0.9664918242691248,23.211530859553935
11575000000.0,-0.37535659225,0.066194567825,1.73217775,0.010012924836816026,0.20190562782313534,-0.00770631036393604,0.9793234764724742,-1.0967012324045975,0.94541695228126,23.307768771548528
11580000000.0,-0.3757985385,0.06612765044999999,1.7320235,0.009991228239656853,0.20266758787412142,-0.008217793916740365,0.9791621377722335,-1.154333464574552,0.9302437997353731,23.397347731769795
11585000000.0,-0.37624048475,0.066060733075,1.73186925,0.009969522963123083,0.20342937186788293,-0.008729270330751535,0.97899994847437,-1.2119416543541315,0.9149805807356385,23.486910999328153
11590000000.0,-0.376682431,0.0659938157,1.731715,0.009947809026070068,0.20419097914265832,-0.009240739161650253,0.9788369087197774,-1.269525668005846,0.8996273483942662,23.57645849432888
11595000000.0,-0.377229754,0.06584552046666667,1.7314697333333333,0.010011627121895978,0.20488379731033968,-0.009654925360565008,0.978687477869391,-1.318123351175884,0.8961558599804172,23.658022911524398
11600000000.0,-0.377777077,0.06569722523333334,1.7312244666666665,0.010079482310925186,0.20557323374034336,-0.010064506493518345,0.9785380704474016,-1.3662927027469776,0.8931815827636235,23.739207847124195
11605000000.0,-0.3783244,0.06554893,1.7309792,0.010147330746638752,0.20626253243500592,-0.010474080883189931,0.9783880073988381,-1.4144577517069026,0.8901390646688042,23.820390186873524
11610000000.0,-0.37889341233333335,0.06541909503333333,1.73070327,0.010292883680732024,0.20672531118903065,-0.010594133890693035,0.9782875173416247,-1.4317940633718977,0.9029413955057359,23.874956172063882
11615000000.0,-0.3794624246666667,0.06528926006666667,1.7304273399999999,0.010462939513943417,0.2071166516581367,-0.01062288895868745,0.9782026240676424,-1.4394223785593039,0.9207481649524456,23.9211317704448
11620000000.0,-0.380031437,0.0651594251,1.73015141,0.010632993358149262,0.20750795275435258,-0.010651642007269913,0.9781175448372715,-1.447065082421234,0.9385487814390816,23.967309972341575
11625000000.0,-0.38051283366666666,0.06503648006666667,1.7298310566666666,0.010803294250996746,0.20785473906524865,-0.01065090645150373,0.9780420514851114,-1.4513790833495077,0.9571401113699775,24.00825443317043
11630000000.0,-0.38099423033333335,0.06491353503333333,1.7295107033333335,0.010974025779859467,0.20812434255451379,-0.010599016711958646,0.9779833790198963,-1.4499056991941772,0.9771124538431389,24.040115574682165
11635000000.0,-0.381475627,0.06479059,1.72919035,0.011144756123853336,0.20839392357253134,-0.010547125828034552,0.9779246009615228,-1.448443414354916,0.9970856124295584,24.071976393872212
11640000000.0,-0.38185440724999997,0.06473491249999999,1.728928685,0.011313739208617696,0.20865738702315842,-0.01050949224766689,0.9778668849687485,-1.448542217388416,1.0165317626930288,24.103132912006593
11645000000.0,-0.3822331875,0.064679235,1.72866702,0.011474230091558272,0.20889119030483855,-0.010541197045283373,0.9778147553712239,-1.4561880836266565,1.033409281106385,24.13086719111563
11650000000.0,-0.38261196775,0.0646235575,1.728405355,0.01163472000901138,0.2091249760095811,-0.010572900955921512,0.977762543496467,-1.4638421609338141,1.0502830969586348,24.158603871139903
11655000000.0,-0.382990748,0.06456788,1.72814369,0.011795208947472753,0.20935874411771427,-0.010604603976913601,0.9777102493488712,-1.4715044489668476,1.0671532059744506,24.186342956401656
11660000000.0,-0.38333202433333335,0.06451983333333333,1.7277630966666666,0.011888790563562278,0.20960921981391945,-0.010628138202933068,0.977655191929279,-1.476667640312155,1.0766948468382462,24.215904957610878
11665000000.0,-0.38367330066666666,0.06447178666666666,1.7273825033333334,0.011950341799997375,0.2098676863367418,-0.010647761475403179,0.9775987769724802,-1.4806345527667883,1.0827276050117813,24.246339264754837
11670000000.0,-0.384014577,0.06442374,1.72700191,0.012011892150180566,0.21012613729552088,-0.010667383958222329,0.9775422895157653,-1.484604677628468,1.0887582555518267,24.276774050304297
11675000000.0,-0.384305018,0.0644214452,1.7265897233333334,0.012106330310814883,0.21036437440137132,-0.01074235868317059,0.9774890630994534,-1.4955519948494638,1.097166169490968,24.304963596168943
11680000000.0,-0.38459545900000003,0.0644191504,1.7261775366666667,0.012230376332724965,0.2105844106923104,-0.010867165424524183,0.9774387595055601,-1.5127822868335308,1.1077096662542811,24.33113398523634
11685000000.0,-0.3848859,0.0644168556,1.72576535,0.01235442135283808,0.21080442973416255,-0.010991971275742179,0.9773883758491118,-1.530017455355126,1.1182452927852116,24.35730763794596
11690000000.0,-0.385046825,0.0644219817,1.725410315,0.012465032102831215,0.2110122641816916,-0.011095741977380297,0.9773409496432465,-1.5445613962008315,1.1277968546757722,24.382008301903046
11695000000.0,-0.38520774999999996,0.0644271078,1.72505528,0.012539728356597515,0.2111875576146613,-0.011143277013648986,0.977301590144462,-1.5519006938830777,1.134734013479468,24.40276399183228
11700000000.0,-0.385368675,0.0644322339,1.7247002450000002,0.012614424107319226,0.21136284257561663,-0.01119081160289322,0.9772621914401808,-1.559242522255638,1.14166851358794,24.423520620301577
11705000000.0,-0.3855296,0.06443736,1.72434521,0.01268911935199984,0.21153811905752581,-0.011238345743206096,0.9772227535319831,-1.56658688058154,1.1486003539707912,24.444278187565782
11710000000.0,-0.38572525466666663,0.06449819666666666,1.7238307800000001,0.012692781734518703,0.21174533986600946,-0.0111493999578365,0.9771788450521471,-1.556956387207321,1.1508383971577818,24.468488256448154
11715000000.0,-0.38592090933333334,0.06455903333333333,1.72331635,0.01267618149042324,0.2119616618805493,-0.011021522987047075,0.9771336113074319,-1.5424837606382291,1.1517436648441448,24.49368278496986
11720000000.0,-0.386116564,0.06461987,1.72280192,0.012659580416425868,0.2121779700180878,-0.01089364529468523,0.977088313590372,-1.5280115290048204,1.1526552951416522,24.518877092009745
11725000000.0,-0.38615536666666667,0.06470741333333332,1.7222174,0.012663711919598104,0.2124261347903078,-0.010703605498527738,0.9770364376459045,-1.5071214103644757,1.157359764873371,24.54778418522888
11730000000.0,-0.38619416933333334,0.06479495666666667,1.72163288,0.012690136257818828,0.21270854246772936,-0.010446722714833476,0.9769774318721655,-1.4793335415847426,1.1661492696782316,24.580680706183124
11735000000.0,-0.386232972,0.0648825,1.72104836,0.012716558693498949,0.21299091825529323,-0.010189838364937418,0.9769182796272462,-1.4515506377822114,1.1749547232218758,24.613573062760693
11740000000.0,-0.386241254,0.0649557625,1.7205585875,0.012745608681165286,0.21328543741893508,-0.009939791430794069,0.9768562187910115,-1.4246176526276586,1.1838854437888717,24.647902118232405
11745000000.0,-0.386249536,0.06502902499999999,1.7200688149999999,0.012801611181764509,0.21370472712547048,-0.009759849495303048,0.9767656595587337,-1.4063532416277778,1.1939526320040825,24.696998153666314
11750000000.0,-0.38625781800000003,0.0651022875,1.7195790425,0.012857610872151322,0.21412396991949872,-0.009579905417327788,0.9766748859066506,-1.3880973984662994,1.2040354632142305,24.746091157426136
11755000000.0,-0.3862661,0.06517555,1.71908927,0.01291360774003266,0.21454316570898746,-0.009399959236369654,0.9765838978546887,-1.3698501354057122,1.2141339290507676,24.79518112781549
11760000000.0,-0.38617002133333334,0.06523231333333333,1.7183389666666666,0.013007843916935711,0.21492805370200496,-0.009214868548271159,0.9764997767158674,-1.3519368728657666,1.2287016598859166,24.840314945037196
11765000000.0,-0.38607394266666667,0.06528907666666667,1.7175886633333333,0.013107327950257024,0.21530819549643648,-0.009029070014470933,0.9764164351344904,-1.3340798182671962,1.2438948511298442,24.884901627485775
11770000000.0,-0.385977864,0.06534584,1.71683836,0.013206809416222796,0.21568829511807036,-0.008843269712130774,0.9763329023006969,-1.3162344915405673,1.2591019299212707,24.92948382985867
11775000000.0,-0.38591356066666666,0.06539373,1.7159651133333333,0.013355683076119005,0.21602278722402868,-0.0086882462581061,0.976258313924389,-1.3030112261825693,1.2791471541263546,24.9688427721612
11780000000.0,-0.38584925733333336,0.06544162,1.7150918666666666,0.013557021589863326,0.21630884649197224,-0.008565914331456205,0.976193277587277,-1.2946990253223565,1.3043239119535637,25.0026547261082
11785000000.0,-0.385784954,0.06548951,1.71421862,0.013758358184449542,0.21659487513881862,-0.00844358119219897,0.9761281030583633,-1.2864016034923524,1.3295055691885247,25.03646336777996
11790000000.0,-0.38565843575000003,0.0655092625,1.713545445,0.013959994600155928,0.21687310004263688,-0.008324658954109089,0.9760644840797958,-1.2784974581492916,1.35465118215735,25.06936098539419
11795000000.0,-0.38553191750000004,0.065529015,1.71287227,0.014164674692577806,0.21707285899234324,-0.00824016857168951,0.9760178458930217,-1.2744251657740093,1.3793868514217968,25.093096078438734
11800000000.0,-0.38540539925,0.06554876750000001,1.712199095,0.014369353494437425,0.21727259816425412,-0.008155677438497268,0.9759711187799697,-1.2703630809976416,1.4041242049997624,25.116829661772943
11805000000.0,-0.385278881,0.06556852,1.71152592,0.014574030987086234,0.21747231754017102,-0.008071185562230462,0.9759243027448976,-1.2663112033210706,1.4288632385398916,25.140561744095212
11810000000.0,-0.38504268733333336,0.06560626,1.71059028,0.014760205639553454,0.21759181177653134,-0.007892100559515799,0.9758963339033727,-1.251105437367938,1.453999117635382,25.154710875304282
11815000000.0,-0.38480649366666664,0.06564400000000001,1.7096546400000001,0.014941607617682106,0.21769060304332638,-0.007688620141481065,0.9758731653389965,-1.2330260079892283,1.479240385474227,25.16638182634447
11820000000.0,-0.3845703,0.06568174,1.708719,0.01512300833163936,0.2177893758918735,-0.007485139072931744,0.9758499142084751,-1.2149515148676682,1.5044853330645132,25.178044943203478
11825000000.0,-0.38432496666666666,0.06570965506666666,1.7077225733333334,0.01525985279967548,0.2178602137429812,-0.007322929487392273,0.9758332023784174,-1.2003399983578644,1.5237541487470527,25.18639579686373
11830000000.0,-0.38407963333333334,0.06573757013333334,1.7067261466666666,0.015352269825533978,0.21790320659531334,-0.007201873031636978,0.9758230543451617,-1.189178642576911,1.5370620090219786,25.191447844427657
11835000000.0,-0.3838343,0.0657654852,1.70572972,0.015444686465329866,0.21794619396804654,-0.007080816394776612,0.9758128817729421,-1.1780183908211426,1.5503708527957583,25.196497330167453
