MSE_pos,MSE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout
0.5325918375651042,7.9826441950585565,0.6289471387863159,13.978266326871786,0.1,4,1000,32,0.6
0.1594556681315104,4.808990223932254,0.21571104228496552,12.16586377475076,0.1,8,800,1024,0.2
0.5799876708984375,11.993802551643197,0.7354571223258972,17.660087771911176,0.1,4,400,128,0.4
0.5925185139973959,9.194287918279427,0.6954641342163086,14.199404346047187,0.1,4,600,32,0.4
0.10938993326822917,4.50459966609266,0.16741643846035004,11.991866825188843,0.1,8,1000,4096,0.2
0.217510498046875,7.002483686289469,0.32011348009109497,13.25294698741047,0.1,8,400,2048,0.6
0.2185736083984375,5.2990297231028185,0.32244062423706055,12.492000879898702,0.1,8,800,2048,0.2
0.28506547037760416,11.010623053210923,0.3583225607872009,16.117470578420072,0.1,4,800,1024,0.2
0.3522618408203125,8.163955423505534,0.4435756504535675,14.252613666374726,0.1,8,400,128,0.6
0.4206688232421875,11.739951902319184,0.4933541417121887,16.94080902704033,0.1,4,800,256,0.4
0.22620306396484374,9.87001574176938,0.32755735516548157,15.239901958239148,0.1,8,800,8192,0.2
0.329310302734375,13.17251964913159,0.44704028964042664,18.93136231415928,0.1,8,600,8192,0.6
0.13306089274088542,4.677428481903741,0.1975291520357132,12.021002849556456,0.1,8,1000,4096,0.4
0.4923296712239583,13.626861828223726,0.5976070165634155,19.889364248307796,0.1,8,400,8192,0.2
0.2923603515625,10.869364077655101,0.38796404004096985,15.81484260424529,0.1,8,400,4096,0.6
0.75878076171875,22.365197032903275,0.9097929000854492,28.133994478401274,0.1,4,400,8192,0.4
0.1468150634765625,5.320570914207226,0.18864354491233826,12.209734748309822,0.1,8,600,1024,0.6
0.21745821126302084,6.558135500367745,0.2851432263851166,13.123386592585957,0.1,8,800,512,0.6
0.24134883626302084,5.802446451794337,0.32034680247306824,12.789876472135711,0.1,8,1000,512,0.6
0.2917852783203125,12.784243718913379,0.41477835178375244,18.37557543367334,0.1,4,1000,4096,0.4
0.27119950358072914,6.440716637484257,0.3679077923297882,13.024230600264772,0.1,8,1000,256,0.2
0.27246923828125,10.54719938494877,0.37460821866989136,15.85032458646504,0.1,4,1000,64,0.6
0.34053352864583336,12.50402186910162,0.4609653353691101,17.809408285704585,0.1,4,800,4096,0.4
0.498819091796875,10.452699193326982,0.6158375144004822,15.623921892628463,0.1,4,600,256,0.2
0.3119172566731771,8.442438407013215,0.4381294846534729,14.45091275556054,0.1,8,800,8192,0.6
0.461546142578125,10.831193316828665,0.5744138956069946,16.131450631978797,0.1,4,800,256,0.6
0.4280826822916667,7.622638476978618,0.5387653708457947,13.529839161842547,0.1,12,1000,64,0.6
0.12450590006510416,4.510602732708421,0.20217058062553406,12.033033106713829,0.1,8,800,2048,0.6
0.3189949747721354,6.037691680221404,0.4375132620334625,12.58560172796958,0.1,12,1000,128,0.4
0.7827998046875,12.714225665835604,0.9599571824073792,17.264362370661992,0.1,4,1000,64,0.2
0.16470315551757814,6.0153592238226565,0.28746750950813293,13.093309557195932,0.1,12,1000,128,0.2
0.28919285074869794,6.3895143125315945,0.3660575747489929,12.658915087693273,0.1,8,1000,128,0.2
0.3529287109375,7.437955619309318,0.48309239745140076,13.17843685167011,0.1,12,400,128,0.2
0.5385140787760416,11.454650648575543,0.6070231199264526,16.310995607218018,0.1,4,800,64,0.2
0.5129910481770833,9.19495960189319,0.6080145239830017,14.613028148983986,0.1,8,600,16,0.2
0.8277058919270833,15.085051402056695,1.0016326904296875,20.35258906238944,0.1,4,400,32,0.2
0.128934326171875,4.594114330381267,0.17174167931079865,12.192492641075154,0.1,8,1000,1024,0.4
0.6885614420572916,9.981440885807272,0.9078638553619385,15.425833561378543,0.1,4,800,32,0.6
0.15512063598632814,4.89343667436688,0.1944083422422409,12.062381871895479,0.1,12,600,1024,0.4
0.25161767578125,4.658668828792692,0.3321371376514435,11.96653580005266,0.1,12,600,256,0.2
0.2628472493489583,5.612689932517569,0.317844420671463,12.701224586404326,0.1,12,400,512,0.6
0.5228772379557292,10.590482229562086,0.6370428204536438,15.985889946625083,0.1,4,1000,256,0.6
0.34882999674479165,11.398583248338738,0.45182037353515625,15.905909910218833,0.1,4,600,32,0.2
0.33817901611328127,7.52032586875324,0.44463279843330383,13.512106832913402,0.1,16,1000,128,0.4
0.5487024739583334,7.987940376464117,0.74244225025177,14.085668428955742,0.1,8,600,32,0.6
0.82648583984375,10.226620895052271,1.0199530124664307,15.258790704468217,0.1,8,400,16,0.4
0.14862027994791666,4.583440616367617,0.1941656917333603,12.139698449057725,0.1,16,400,1024,0.2
0.5297323404947917,8.107429278314436,0.620058536529541,13.661175388817364,0.1,8,400,32,0.6
0.2732959798177083,8.046398442039278,0.37263256311416626,13.659504311074024,0.1,16,400,256,0.6
0.430464111328125,11.42543198486746,0.5340359210968018,17.777937613337222,0.1,16,600,16,0.2
0.19309592692057292,5.395062690033509,0.2579091191291809,12.362913441467988,0.1,8,1000,512,0.4
0.4526156005859375,15.847267294554882,0.6164771318435669,19.996945348611966,0.1,4,600,4096,0.4
0.17128515625,4.793415913057652,0.2139219045639038,12.170295783147877,0.1,8,600,1024,0.2
0.20592714436848958,5.175528868907571,0.2862533926963806,12.204299989574862,0.1,16,600,512,0.2
0.27650594075520835,5.898186133295046,0.3995700776576996,12.304625948130594,0.1,8,600,256,0.4
0.2622269083658854,8.875017146655162,0.3644775450229645,14.858190371319315,0.1,12,800,16,0.2
0.15517508951822917,5.301134440727718,0.2052878886461258,12.365396065636764,0.1,8,600,2048,0.2
0.20053965250651043,7.911347796290069,0.25738245248794556,13.44460088303515,0.1,8,600,4096,0.4
0.32581972249348956,8.110543572927005,0.5009652376174927,14.32255788985379,0.1,12,600,16,0.2
0.22279337565104165,6.352984415596424,0.3124144673347473,12.890548995086581,0.1,12,400,256,0.6
0.17785538736979167,4.823452383960905,0.2186744660139084,12.10629082227214,0.1,16,600,1024,0.4
0.7822107747395833,14.073381329058671,0.9973825812339783,18.795640218504264,0.1,4,600,64,0.2
0.3105053100585938,8.671082042398778,0.40632572770118713,14.220849160924953,0.1,8,800,8192,0.4
0.26826739501953123,5.772370239455281,0.3180798888206482,12.725097216677357,0.1,8,400,512,0.4
0.3580896809895833,8.246882393549647,0.41537678241729736,15.366471261227055,0.1,16,600,32,0.6
0.35133390299479167,9.858737876971782,0.46389052271842957,15.078541735212998,0.1,12,400,8192,0.6
0.15705194091796876,4.698154494192108,0.24286696314811707,12.00869428825495,0.1,12,1000,8192,0.6
0.45628946940104165,9.470518737882822,0.5377330183982849,14.740722680777301,0.1,12,1000,32,0.6
0.5222384440104166,9.663901357898109,0.6450659036636353,15.174430636937627,0.1,4,1000,256,0.2
0.82300634765625,12.986016153033288,0.9879810214042664,17.574250991149878,0.1,4,400,32,0.6
0.5321880696614584,7.6805354300382005,0.6413484811782837,13.49831617865274,0.1,8,600,128,0.4
0.19856913248697916,5.783767574717717,0.30802467465400696,12.479723288542012,0.1,12,1000,512,0.2
0.4915858154296875,7.932270965986713,0.6027234792709351,13.384118114421073,0.1,12,400,64,0.4
0.8079210611979166,13.25796262192854,0.928896427154541,18.586128390557626,0.1,4,1000,32,0.2
0.24148828125,5.009558102080745,0.2867976427078247,12.380533459687017,0.1,12,800,512,0.6
0.10860352579752604,4.390655157285711,0.18915650248527527,12.145416570086896,0.1,12,1000,1024,0.2
0.21557120768229165,5.12745216110584,0.33401674032211304,12.187680315245837,0.1,12,1000,256,0.2
0.3357877197265625,7.627386682207908,0.4407286047935486,13.455579641155778,0.1,12,600,64,0.6
0.40308341471354164,8.146989566756188,0.5509228110313416,13.876845333955151,0.1,16,1000,32,0.4
0.4500845540364583,12.14695241931914,0.5697465538978577,16.88184969124371,0.1,4,600,4096,0.2
0.14777945963541667,7.259728568806842,0.21647806465625763,13.237146292721592,0.1,8,800,4096,0.6
0.10687445068359375,4.63907243350517,0.18547430634498596,11.94933842875817,0.1,12,600,4096,0.4
0.39941349283854166,9.315400405855172,0.4649769067764282,14.655992054977384,0.1,16,600,32,0.4
0.45601810709635415,11.42953539246849,0.7985103130340576,16.227763889767992,0.1,8,400,16,0.6
0.3197574055989583,10.333037405645024,0.42347538471221924,16.242909713074752,0.1,12,800,16,0.4
0.2724791259765625,6.73389471237231,0.397415429353714,12.876556622281472,0.1,16,800,256,0.2
0.14854312133789063,4.175407616797944,0.2060999572277069,11.961426173963423,0.1,12,1000,1024,0.6
0.1511902872721354,4.903940167180274,0.20832370221614838,12.250892363339188,0.1,12,600,512,0.2
0.35461307779947915,11.948180153563838,0.4336201846599579,16.72370251056714,0.1,4,400,1024,0.4
0.2729173583984375,8.40258624227774,0.37451666593551636,13.892808698955346,0.1,16,400,8192,0.2
0.21678302001953126,8.171182286277746,0.31059205532073975,14.16503983040652,0.1,12,400,4096,0.4
0.17782975260416667,5.196723156680203,0.2168668955564499,12.197051126236223,0.1,8,400,1024,0.6
0.6097204182942708,10.453481849886765,0.7861155867576599,15.873814265163324,0.1,4,600,128,0.2
0.09524837239583334,4.2794237730096265,0.16091352701187134,12.07572140453784,0.1,16,600,1024,0.2
0.09569302368164062,3.8997463556446887,0.20847748219966888,11.768246052100098,0.1,12,600,2048,0.4
0.13025895182291666,4.510471007693254,0.1806970089673996,12.10301473105223,0.1,12,800,1024,0.2
0.44889737955729164,12.311387395293004,0.5405305027961731,16.999185787130244,0.1,4,1000,256,0.4
0.32968487548828124,6.586816411916365,0.42109692096710205,12.761023028001686,0.1,4,800,32,0.4
0.4881695963541667,9.518752681199105,0.6092768907546997,15.238032124702773,0.1,12,800,32,0.2
0.23670609537760418,6.652226627324859,0.3429642617702484,13.030710494095173,0.1,12,800,128,0.4
0.1134338887532552,5.1748501539118665,0.15758153796195984,12.284494534284738,0.1,12,400,2048,0.6
0.1333512980143229,4.830086286079435,0.17575541138648987,12.056151469448137,0.1,12,400,1024,0.2
0.25855757649739586,10.065805056588708,0.3843708634376526,15.072427007133683,0.1,8,1000,8192,0.6
0.1347142333984375,4.31463264448702,0.19837543368339539,11.86648880628871,0.1,12,800,4096,0.6
0.12092671712239583,4.808734974852655,0.19297751784324646,12.191851094021214,0.1,12,600,2048,0.2
0.5378050537109375,12.488964578906826,0.67921382188797,18.360455796572666,0.1,8,400,8192,0.6
0.49984248860677083,13.176114284134222,0.871018648147583,18.452855994672223,0.1,4,400,64,0.6
0.13801405843098957,4.771486240444664,0.23493081331253052,11.975071385524956,0.1,16,600,512,0.4
0.13473427327473958,6.561497357947598,0.21560223400592804,12.6084280509571,0.1,16,400,4096,0.4
0.20784476725260417,7.50919969748619,0.2931029200553894,13.398610629782647,0.1,12,600,256,0.4
0.6948037109375,10.528318364747335,0.9899088740348816,16.16554423976178,0.1,4,1000,16,0.6
0.2636279296875,8.74150306667694,0.3207647204399109,14.294005269514695,0.1,16,800,64,0.4
0.33993292236328126,8.195330541842335,0.4317307770252228,13.747529282372708,0.1,12,400,256,0.4
0.5547037353515625,8.889414682351058,0.6385259628295898,13.98726920638921,0.1,4,400,512,0.2
0.23883890787760417,5.982766584396283,0.2989545166492462,13.065407284940136,0.1,8,800,1024,0.4
0.3083044840494792,12.719817318984811,0.4317012131214142,17.254716765899786,0.1,4,600,2048,0.4
0.5746453857421875,13.029013612669896,0.7051368951797485,17.842437991737494,0.1,4,400,128,0.6
0.30785123697916666,6.950131219896657,0.3713928461074829,13.065720371357116,0.1,4,1000,1024,0.2
0.21833048502604166,5.463753937723642,0.28360798954963684,12.365426615200215,0.1,12,400,512,0.2
0.2716518147786458,7.5541439675196385,0.42780739068984985,13.395662413738934,0.1,16,1000,128,0.2
0.19953932698567708,5.392628391964271,0.2799363434314728,12.49402314167934,0.1,8,600,2048,0.6
0.37719181315104167,7.5119626437189355,0.4581814110279083,13.355191352864347,0.1,12,1000,64,0.4
0.41919307454427085,6.593335827742533,0.4871954023838043,12.801176447086723,0.1,8,1000,32,0.4
0.1685526835123698,6.757171513128922,0.27215415239334106,12.868615352036027,0.1,8,1000,8192,0.4
0.3542490234375,6.758632361739317,0.45023658871650696,13.115127212034416,0.1,12,800,64,0.2
0.24315421549479166,5.652545232864011,0.34932252764701843,12.755677580562262,0.1,12,1000,256,0.6
0.225956298828125,5.704619438538092,0.31622907519340515,12.772301260678852,0.1,8,600,512,0.6
0.13004195149739584,5.458267658974564,0.2087182253599167,12.216521127623361,0.1,16,1000,8192,0.6
0.33260675048828126,10.326595964185897,0.4250853955745697,15.676209674847295,0.1,4,800,512,0.2
0.182509765625,5.407301570542717,0.24755454063415527,12.485705904600476,0.1,16,400,512,0.4
0.40854182942708334,6.293533652194256,0.5659871101379395,12.66603691466293,0.1,8,800,16,0.6
0.5735593668619792,18.590110357776346,0.6913022398948669,23.5278709629233,0.1,4,400,4096,0.6
0.50020556640625,9.970956477521124,0.617167055606842,15.057248889694227,0.1,12,600,32,0.6
0.2845509847005208,5.609568492766353,0.3617934584617615,12.485440586403938,0.1,8,400,256,0.6
0.3206256510416667,6.806442607297152,0.4494686722755432,12.699906774796009,0.1,8,600,128,0.2
0.12157107543945313,4.5293743272584415,0.18785203993320465,11.965478639570406,0.1,12,600,1024,0.6
0.09480014038085938,3.5907236600592842,0.13167864084243774,11.754509624844212,0.1,12,1000,2048,0.6
0.32433274332682294,7.973920451707065,0.44717100262641907,13.358050346389513,0.1,16,400,128,0.6
0.2227786865234375,5.759676463340518,0.2961966097354889,12.76033322740363,0.1,16,400,512,0.2
0.32393870035807293,8.461071180577063,0.38163959980010986,14.03614423931592,0.1,16,600,64,0.4
0.368718505859375,7.32032455457416,0.42566248774528503,13.492371715442413,0.1,16,600,32,0.2
0.3359270833333333,6.516718544758375,0.42237913608551025,12.884332769914195,0.1,16,600,128,0.2
0.36023177083333335,7.642061853410208,0.4511994421482086,13.387935736729544,0.1,16,600,64,0.6
0.39069612630208334,7.744919740762888,0.4874766767024994,13.728559322882157,0.1,8,1000,16,0.4
0.43845808919270834,11.24235747161036,0.5602625012397766,16.188050950129366,0.1,4,600,256,0.6
0.21433577473958335,5.551599178561384,0.31458044052124023,12.69059889002272,0.1,12,600,512,0.4
0.2561859334309896,6.774671289906406,0.3373759090900421,13.002881542699756,0.1,16,400,64,0.4
0.12852857462565104,5.625229263654972,0.21975313127040863,12.573707234754892,0.1,16,800,8192,0.4
0.4161925455729167,10.586614860859596,0.5295850038528442,15.655456746289653,0.1,8,400,16,0.2
0.2340230509440104,7.207844008693633,0.30882978439331055,13.752476256704238,0.1,8,800,256,0.2
0.08653846232096354,4.154081674522057,0.11769692599773407,11.881621184011163,0.1,16,800,4096,0.2
0.569945068359375,8.234728160704183,0.6550021171569824,13.843428139800029,0.1,8,800,32,0.6
0.27030208333333333,10.203763836907296,0.33712753653526306,15.554717787589391,0.1,20,600,16,0.2
0.4941094563802083,13.957605600517295,0.680079460144043,20.202941742898375,0.1,4,1000,8192,0.2
0.09950733439127604,4.412989167920716,0.1836126446723938,12.259571738689035,0.1,16,600,2048,0.2
0.40865478515625,10.924416101284567,0.5764729976654053,15.833138347591083,0.1,8,400,4096,0.4
0.4342794189453125,10.420090802855704,0.7541952729225159,15.825233437724153,0.1,12,600,16,0.4
0.32616798909505207,7.42430575846796,0.4482053518295288,13.338698819759534,0.1,20,800,64,0.4
0.35343717447916667,8.797065124180296,0.4411914050579071,14.087830644329882,0.1,4,1000,512,0.2
0.12005665079752605,5.249335821166719,0.1841190755367279,12.276176561257465,0.1,8,800,4096,0.4
0.3294117635091146,6.32052138772784,0.4925064146518707,12.607529093451898,0.1,12,400,128,0.6
0.26969384765625,6.365006583663113,0.3319542109966278,12.922648467533868,0.1,4,800,1024,0.6
0.32640775553385415,7.209547104828836,0.3968254327774048,13.354321339702773,0.1,20,1000,64,0.6
0.14999522908528645,5.4903598765484745,0.2400694042444229,12.259975516519381,0.1,12,1000,8192,0.2
0.3339193318684896,7.0083975611162295,0.3913014233112335,13.528758187314184,0.1,16,800,32,0.2
0.24446506754557293,8.210405405048924,0.26997023820877075,14.11481468692998,0.1,16,800,64,0.6
0.29814469401041666,9.06539892075543,0.4185040295124054,14.356481647735942,0.1,16,800,128,0.4
0.1220416259765625,4.829525816789139,0.17263838648796082,12.28022289500761,0.1,8,800,2048,0.4
0.23786031087239584,5.592992488824325,0.3382645547389984,12.437711975347398,0.1,12,1000,512,0.4
0.1698185831705729,7.528261484461322,0.25292783975601196,13.892140549979377,0.1,16,600,8192,0.6
0.46028767903645834,8.543481306589566,0.5487276315689087,14.21559885997218,0.1,12,600,32,0.4
0.2114572957356771,9.81165964516331,0.29084792733192444,15.972674517807448,0.1,20,1000,16,0.2
0.35135791015625,11.137988372021908,0.46898332238197327,15.845398668852358,0.1,12,400,8192,0.4
0.26418833414713544,6.304408243384745,0.3329216539859772,12.875128443351116,0.1,12,400,128,0.4
0.28992238362630207,13.661835950924337,0.3685540556907654,21.32571855126803,0.1,20,800,16,0.2
0.07838172403971354,4.023080798941153,0.153564915060997,12.051715061049718,0.1,16,800,4096,0.6
0.4928343098958333,7.748536012552129,0.6024869680404663,13.514496829873679,0.1,12,800,64,0.4
0.13577540079752604,4.286394067738316,0.2127033919095993,12.092002000977459,0.1,16,600,1024,0.6
0.21233500162760416,7.39822811792363,0.3035101294517517,13.43380826284417,0.1,16,800,128,0.2
0.5428717447916667,12.934354934989322,0.7093471884727478,17.798207054024033,0.1,4,800,128,0.2
0.09440982055664063,4.293734598724154,0.1698140949010849,12.076326288397631,0.1,12,800,2048,0.2
0.09291274007161458,4.182474287241521,0.12595070898532867,12.089641820397382,0.1,16,600,2048,0.4
0.36992207845052083,10.155648926376555,0.46164217591285706,15.54405721653344,0.1,4,800,512,0.6
0.13443770345052083,4.350509044468617,0.1735193282365799,11.974361640360911,0.1,12,400,1024,0.4
0.34963887532552085,8.07830076550741,0.4285868704319,13.805783962961485,0.1,20,800,32,0.4
0.370781982421875,8.931421443695667,0.49264219403266907,15.744648294930604,0.1,12,600,32,0.2
0.37441670735677085,10.762198048675048,0.4372028708457947,15.765765823139315,0.1,4,600,512,0.6
0.0756564432779948,3.7517721652562703,0.1501055508852005,11.731736227478317,0.1,16,800,2048,0.2
0.2668258463541667,6.149526954877394,0.39759308099746704,12.577217551069477,0.1,12,1000,128,0.6
0.5914605305989583,10.857631237475125,0.7249681949615479,15.96413171644491,0.1,4,800,8192,0.4
0.20127225748697916,4.643150464745776,0.2943687438964844,12.099972970324423,0.1,16,400,512,0.6
0.32062347412109377,6.448290314793096,0.4355733096599579,12.696838440331117,0.1,8,1000,128,0.4
0.2707787272135417,10.380840429285518,0.38192489743232727,15.67741890494708,0.1,16,400,16,0.4
0.38720068359375,6.934367101387364,0.4605399966239929,13.236538178367752,0.1,8,800,64,0.4
0.19361806233723958,5.019684535313002,0.24005456268787384,12.299378879715592,0.1,12,800,1024,0.6
0.20379475911458333,7.915228311890377,0.2941693663597107,13.730327338210033,0.1,16,600,128,0.6
0.27221270751953125,10.01926323595943,0.3751935362815857,15.287924402030521,0.1,20,400,32,0.4
0.6078270670572916,11.44111155073959,0.8027257323265076,16.179540685809965,0.1,4,600,64,0.6
0.36124446614583333,6.194096507999313,0.44844338297843933,12.63399715581359,0.1,12,800,64,0.6
0.1833685302734375,4.652826299191672,0.25027787685394287,12.193578871386269,0.1,16,800,1024,0.4
0.619028564453125,9.89753160838886,0.8810287714004517,16.657944614640904,0.1,4,800,16,0.4
0.29877899169921873,7.293512565894869,0.3466304838657379,13.53809162178534,0.1,20,800,64,0.2
0.4260255940755208,10.977075466268586,0.5508404970169067,15.659153124598477,0.1,8,400,4096,0.2
0.297512939453125,7.409351985223809,0.39781323075294495,13.711904718906482,0.1,8,400,256,0.4
0.44612923177083336,8.04409829208344,0.5777842402458191,13.870930746485291,0.1,20,600,64,0.6
0.344326171875,5.743853341201353,0.4259614944458008,12.227471253073121,0.1,8,1000,64,0.4
0.2907331949869792,10.933888581723483,0.38744041323661804,17.87410358554525,0.1,16,1000,16,0.6
0.33271185302734374,11.642779351471777,0.40188679099082947,16.562281662457412,0.1,4,600,2048,0.6
0.5056851399739584,14.60563772251546,0.588434636592865,19.055782884156358,0.1,4,1000,8192,0.6
0.3016766764322917,7.749141522765853,0.42033880949020386,13.471794749395205,0.1,8,400,2048,0.4
0.32972880045572917,6.1399518227594045,0.41989096999168396,12.699043462370419,0.1,8,1000,64,0.6
0.26977412923177085,6.200473921576944,0.3576579988002777,12.91356069505312,0.1,16,1000,64,0.6
0.32121042887369794,7.776100978638473,0.38325199484825134,13.583262180688735,0.1,16,400,64,0.6
0.38959969075520834,8.092873731569247,0.5034708976745605,14.01850104904992,0.1,8,400,128,0.4
0.40552412923177084,9.045161727180927,0.4556780457496643,14.990387561348578,0.1,20,800,64,0.6
0.3241466878255208,10.5105463605037,0.3992469906806946,15.906713789219335,0.1,8,600,8192,0.2
0.17478043619791667,8.754622027454689,0.251608282327652,14.142896549581815,0.1,12,400,4096,0.6
0.07931027221679687,3.416838987746332,0.1525179147720337,11.928271325222042,0.1,20,1000,2048,0.2
0.26953507486979167,6.944239579277186,0.3499829173088074,13.064868794114357,0.1,20,600,256,0.6
0.294498291015625,10.664510539801261,0.39307111501693726,16.10907785488355,0.1,12,1000,16,0.4
0.24363360595703126,6.921454901386096,0.33764031529426575,13.661692670874514,0.1,16,600,64,0.2
0.2953707682291667,10.208753219574232,0.38108211755752563,18.978268823755197,0.1,20,1000,16,0.4
0.14728993733723958,6.821085791507501,0.2291642427444458,13.007624753001833,0.1,12,800,8192,0.4
0.5607657877604166,10.408568918663262,0.7112886309623718,15.7187798743218,0.1,4,800,128,0.4
0.24336883544921875,8.142744454122976,0.3020513355731964,14.293292539504137,0.1,20,600,64,0.2
0.24477394612630207,11.49129369792303,0.3075472414493561,16.42894705709733,0.1,4,800,2048,0.2
0.5293076985677083,9.794179426853496,0.672910749912262,15.018678768028181,0.1,8,600,32,0.4
0.1678673095703125,5.402549953154428,0.22800445556640625,12.318214613392984,0.1,20,800,512,0.6
0.271492431640625,5.687048795535665,0.36011359095573425,12.696629138513984,0.1,12,600,512,0.6
0.44633988444010414,9.164151412515992,0.5531712174415588,14.287040307128388,0.1,16,400,32,0.2
0.0784053497314453,4.249657617099876,0.14861997961997986,12.076850570634411,0.1,20,600,4096,0.4
0.18186116536458333,5.810063026303938,0.2833039164543152,12.679823627694434,0.1,16,800,256,0.4
0.31470318603515623,5.352306095584406,0.40591004490852356,12.457129412845731,0.1,16,600,256,0.6
0.5016354166666667,13.7657408435231,0.6178823709487915,19.96146991700866,0.1,8,400,8192,0.4
0.2600269978841146,6.35815251133794,0.3766074776649475,12.824815499935605,0.1,16,1000,64,0.2
