MAE_pos,MAE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers
0.13874195353190105,4.875435977122491,0.15413564443588257,7.495212261596572,0.1,20,250,16,0.2,2
0.06041727701822917,3.080892047087042,0.06536523997783661,4.536666999542883,0.1,60,250,1024,0.2,3
0.19610268147786458,6.51452023721905,0.2115478664636612,8.440468859910007,0.1,20,250,16,0.2,3
0.06405066935221354,3.9118218654178354,0.07512502372264862,5.623240211954989,0.1,20,500,64,0.2,2
0.0890736796061198,3.990993828974606,0.10993354767560959,5.611503881755227,0.1,40,500,64,0.2,3
0.045424224853515625,2.5204120022621646,0.05037589743733406,4.469248366328212,0.1,40,250,256,0.1,1
0.038926513671875,2.981658417947381,0.04459410160779953,4.70219120682733,0.1,20,250,128,0.2,1
0.1866688232421875,6.600398499863601,0.2023678421974182,8.432465444833051,0.1,20,500,16,0.2,3
0.04777098083496094,2.281797098345669,0.0514761321246624,4.170206578369902,0.1,40,250,2048,0.2,2
0.06306707255045572,3.408335000640491,0.07144010812044144,5.391414912481002,0.1,40,250,256,0.1,3
0.040081858317057295,2.3614080631200025,0.04521726816892624,4.157691673101736,0.1,30,500,256,0.2,1
0.038196866353352864,1.6984295287046414,0.04459733888506889,3.983773825191791,0.1,30,500,4096,0.1,1
0.047738510131835936,2.649424511938363,0.05486295744776726,4.486647650571999,0.1,30,250,512,0.2,2
0.037025093078613285,2.0080609241064256,0.043511226773262024,4.082806435702073,0.1,30,500,512,0.2,1
0.13374503580729166,6.197054023027481,0.14788095653057098,7.995056407772181,0.1,30,500,32,0.2,3
0.05670524088541667,3.077346153597249,0.06792683899402618,4.665154243531927,0.1,20,250,256,0.2,2
0.03143015543619792,1.8470781867322312,0.03750021755695343,4.019908920391173,0.1,30,500,1024,0.1,1
0.0729033457438151,4.114456183433668,0.08781067281961441,5.992628915046518,0.1,20,250,128,0.2,3
0.05088655598958333,3.7111971844720952,0.060089342296123505,5.375382618797465,0.1,20,500,4096,0.1,3
0.03273779296875,1.8490885162078246,0.03809133544564247,4.024977351046971,0.1,20,250,1024,0.1,1
0.05958189900716146,2.7884323939401043,0.06926950812339783,4.177866940174959,0.1,40,500,128,0.1,2
0.07162545776367188,3.7953668339834272,0.08435274660587311,5.2283644189062315,0.1,20,500,64,0.1,3
0.08300707499186198,4.233339269188384,0.09885097295045853,6.2120412610269895,0.1,20,500,128,0.2,3
0.07606615193684896,4.480438576552822,0.08656160533428192,5.915634652980276,0.1,20,250,512,0.2,3
0.10842050170898437,4.478917168756963,0.12475787103176117,6.870398442524333,0.1,20,250,32,0.2,2
0.0638527119954427,3.235938309943765,0.07028533518314362,4.878253819163669,0.1,30,250,1024,0.2,3
0.035288909912109374,2.18568977796659,0.04138115048408508,4.31256569651804,0.1,40,250,4096,0.1,2
0.13733357747395833,5.755409211313829,0.15458077192306519,7.444800755948541,0.1,40,500,32,0.2,3
0.04945408121744792,2.7060099273507228,0.054728779941797256,4.534247944104145,0.1,20,250,512,0.2,2
0.05511229451497396,3.040888094753766,0.06204284727573395,4.965356111896093,0.1,30,500,2048,0.2,3
0.04401815795898437,2.3812954718792434,0.04919528588652611,4.1316203470039925,0.1,40,500,2048,0.2,2
0.06430378214518229,3.522927794268179,0.07224225997924805,5.6659632555464325,0.1,20,250,256,0.1,3
0.034869715372721356,1.9560614114823152,0.039843618869781494,4.079930741654362,0.1,60,250,1024,0.1,1
0.11380436197916667,4.827476900147385,0.1357933133840561,6.769045470646424,0.1,30,250,8192,0.1,3
0.06300903828938802,3.646064640708048,0.07328642904758453,5.143951642115013,0.1,30,250,512,0.2,3
0.07032427978515625,3.4404598192129776,0.08152315765619278,5.125496962044211,0.1,20,500,64,0.1,2
0.04508550516764323,3.1731434405697003,0.051486920565366745,5.074025380946731,0.1,40,500,512,0.2,2
0.06253516642252605,3.18682035784793,0.06855002790689468,4.974561663181767,0.1,20,250,64,0.2,1
0.060799616495768226,3.1940891079358553,0.07527811080217361,4.8104846175191796,0.1,20,500,128,0.2,2
0.037760220845540364,1.956650636227122,0.042062487453222275,4.036658058869093,0.1,20,500,1024,0.2,1
0.0376639149983724,2.544717974837178,0.043467309325933456,4.520951389770611,0.1,30,250,8192,0.1,1
0.051418894449869794,3.129710233842501,0.05906899273395538,4.893247206938985,0.1,20,250,128,0.1,2
0.06550911966959636,4.065034603430955,0.07377097010612488,5.978185919951823,0.1,20,250,16,0.2,1
0.13035014851888022,5.234206410367327,0.14645721018314362,7.48188717236322,0.1,20,500,16,0.2,2
0.04139307403564453,2.0361946697011635,0.04809977114200592,4.065209759875058,0.1,40,250,512,0.2,1
0.04331622314453125,2.4064691568338743,0.048613134771585464,4.223792430689228,0.1,30,250,1024,0.2,2
0.090928466796875,4.27013895247252,0.10683367401361465,5.8906176492956295,0.1,30,250,128,0.1,3
0.04329466756184896,2.4993651387104308,0.047362226992845535,4.2665690210898,0.1,20,250,1024,0.1,2
0.13574537150065105,6.129058369830694,0.15133492648601532,8.65953210196333,0.1,40,500,16,0.1,2
0.034276827494303386,1.7350712471483754,0.040795471519231796,3.972512435807971,0.1,20,500,4096,0.1,1
0.049095382690429686,3.6902495429771935,0.05696684494614601,5.562920086231002,0.1,40,250,32,0.1,1
0.038929402669270835,2.2562274454246545,0.044178206473588943,4.187836073315851,0.1,30,250,512,0.2,1
0.047090906778971355,2.702631011874214,0.05405629426240921,4.523770873901968,0.1,20,250,2048,0.2,2
0.043196767171223956,3.947418285611368,0.04958861693739891,5.46328358555753,0.1,40,250,32,0.2,1
0.033636327107747395,1.7126168210349855,0.04017769172787666,3.992956231242311,0.1,30,250,4096,0.1,1
0.16648417154947917,5.5202011410457645,0.1849709004163742,7.414448130654321,0.1,20,500,16,0.1,3
0.037934326171875,2.2288133432295423,0.04372439906001091,4.21986554227066,0.1,40,500,512,0.1,1
0.05640562438964844,3.1952452200315022,0.061790525913238525,4.905807208821123,0.1,40,250,64,0.1,1
0.08126618448893229,4.396402444439894,0.09181120246648788,6.518124188097582,0.1,30,250,64,0.2,2
0.03723380533854167,2.23530506862437,0.04358028247952461,4.0274967930224905,0.1,30,500,1024,0.1,2
