timestamp,x,y,z,qx,qy,qz,qw,velocity_x,velocity_y,velocity_z,speed
56.53176,-1.087047,0.0135155,0.906999,-0.04295272,0.4946674,0.02639804,0.8676189,-0.1793615,0.05272691,0.5986063,0.6271206
56.59007,-1.089228,0.01360337,0.9165665,-0.03940707,0.4961228,0.02660615,0.8669494,-0.1535473,0.01644164,0.5835481,0.6036353
56.61612,-1.09134,0.01363669,0.9278092,-0.03690087,0.4987417,0.02672324,0.8655524,-0.04281715,0.004927906,0.1938138,0.1985482
56.63239,-1.0965,0.01101862,0.9749877,-0.02510162,0.5100074,0.02480185,0.8594459,-0.2450256,-0.06203994,1.814844,1.83236
56.64952,-1.096521,0.01015495,0.9843972,-0.02204278,0.5118867,0.02077738,0.8585187,-0.02150016,-0.05580118,0.5777683,0.5808547
56.66639,-1.096413,0.008410484,0.9944071,-0.01977014,0.5140086,0.01673413,0.8573939,-0.002177157,-0.07441695,0.5750512,0.5798504
56.68385,-1.096398,0.007942719,0.9946422,-0.01920484,0.5138651,0.01427119,0.8575373,-0.006376425,-0.02617263,0.01565476,0.03115665
56.7001,-1.096338,0.006048233,1.004579,-0.01515103,0.5158097,0.01006538,0.85651,-0.003154523,-0.08840144,0.5666125,0.5734758
56.71637,-1.095863,0.004182658,1.014544,-0.01075756,0.5176242,0.006726227,0.8555141,0.006207154,-0.1111716,0.6072886,0.6174116
56.73417,-1.095296,0.002096653,1.024531,-0.005502495,0.5192379,0.003500046,0.854605,0.02637071,-0.1121524,0.6108031,0.6215738
56.75009,-1.094405,1.570041E-05,1.034459,-0.001016249,0.521002,0.0006938475,0.8535545,0.03787491,-0.1185049,0.5598477,0.5735044
56.7672,-1.093367,-0.002884807,1.044307,0.004366054,0.5226703,-0.001379233,0.8525226,0.061214,-0.1447354,0.621766,0.6413177
56.78321,-1.091934,-0.005301995,1.053973,0.01074912,0.5244523,-0.004468471,0.8513603,0.06888306,-0.144863,0.5728039,0.5948398
56.80036,-1.090425,-0.008207221,1.063593,0.01745141,0.526219,-0.007223191,0.8501393,0.08143369,-0.1571188,0.6049147,0.6302695
56.81771,-1.088704,-0.01073441,1.073247,0.02431921,0.5277235,-0.01039347,0.8490044,0.08589107,-0.1501347,0.5632266,0.5891876
56.83457,-1.086555,-0.01270813,1.082896,0.03011419,0.5287139,-0.01392638,0.8481514,0.1019115,-0.1358861,0.5555938,0.580978
56.85142,-1.084151,-0.01495487,1.092641,0.03501153,0.5294073,-0.01724154,0.8474697,0.124349,-0.1408944,0.5771772,0.6069987
56.86572,-1.08163,-0.01696044,1.102232,0.0394463,0.5300333,-0.02076086,0.8468044,0.1519918,-0.1228464,0.5814313,0.6133963
56.88342,-1.078467,-0.01870972,1.111989,0.04294235,0.5301103,-0.02423748,0.8464937,0.1798311,-0.143385,0.6695801,0.7079802
56.90065,-1.075557,-0.02090873,1.121433,0.04601987,0.529927,-0.02736849,0.8463513,0.1562416,-0.1242291,0.5393458,0.5750985
56.91731,-1.072302,-0.02248211,1.130897,0.05001939,0.5295057,-0.03138617,0.8462487,0.1829275,-0.1033441,0.553321,0.591867
56.93478,-1.068636,-0.02376599,1.140396,0.05109092,0.5289068,-0.0352403,0.8464075,0.1964226,-0.08812249,0.5714926,0.6106973
56.95021,-1.065127,-0.02556584,1.149675,0.05321578,0.5286751,-0.03897414,0.8462576,0.2038977,-0.09519415,0.5406563,0.5856154
56.96754,-1.061196,-0.02656773,1.158882,0.05348851,0.5285328,-0.04229448,0.8461698,0.2259542,-0.1031421,0.6009115,0.6502216
56.9834,-1.057135,-0.02651699,1.168213,0.05457982,0.5286778,-0.04585696,0.8458239,0.2290455,-0.0393471,0.5350536,0.5833458
56.99955,-1.052802,-0.01894744,1.178007,0.05769581,0.5293561,-0.05680192,0.8445277,0.2475786,0.2266619,0.6131682,0.6990322
57.01646,-1.045272,-0.0215966,1.188219,0.04394413,0.5338191,-0.0515449,0.8428815,0.4159696,0.1176152,0.6209974,0.7566385
57.03347,-1.044798,-0.02281036,1.195601,0.04978066,0.5350839,-0.05054922,0.8418146,0.09747179,-0.152634,0.4765295,0.5097826
57.04906,-1.03938,-0.01972439,1.205243,0.06199268,0.5373613,-0.06009605,0.8389209,0.2800732,0.1174933,0.5527806,0.6307234
57.06703,-1.034753,-0.01786579,1.213744,0.05711903,0.5414983,-0.05469415,0.8369741,0.3142771,0.1570688,0.5784122,0.676758
57.08252,-1.032771,-0.01977046,1.221671,0.06927789,0.5433415,-0.05778898,0.8346503,0.1310276,-0.06872431,0.4457634,0.4696768
57.0996,-1.029038,-0.01806914,1.230255,0.07924319,0.5451042,-0.06009968,0.8324482,0.2521241,0.08006196,0.5570224,0.6166445
57.11625,-1.026019,-0.01864626,1.238602,0.0839032,0.546058,-0.05757433,0.8315445,0.1962646,0.0153925,0.49999,0.5373515
57.13287,-1.023855,-0.02081098,1.246416,0.09178493,0.5458583,-0.05903239,0.8307403,0.1674681,-0.07450105,0.4789763,0.5128492
57.14941,-1.021098,-0.02117875,1.254523,0.09977877,0.545363,-0.06443755,0.8297417,0.1538539,-0.04119365,0.4884771,0.5137877
57.16549,-1.018402,-0.02075099,1.262792,0.1035769,0.5451208,-0.06890727,0.829076,0.1743165,0.008300527,0.4979235,0.52762
57.18341,-1.015091,-0.01936228,1.271469,0.1032861,0.5450562,-0.07306229,0.828799,0.189833,0.03841342,0.5247334,0.5593364
57.20051,-1.012123,-0.01960344,1.280221,0.09647001,0.5447661,-0.0732962,0.8297898,0.1736,0.02342731,0.4828822,0.513674
57.21592,-1.009387,-0.02045782,1.288539,0.09349152,0.5444914,-0.0734601,0.8302963,0.1741041,-0.05572604,0.4959753,0.5285916
57.23349,-1.006727,-0.02191466,1.296672,0.09187401,0.5438983,-0.07418516,0.8308011,0.1778272,-0.06216596,0.5360034,0.5681432
