timestamp,x,y,z,qx,qy,qz,qw,velocity_x,velocity_y,velocity_z,speed
1.79698,-0.07106133,-0.01444446,0.3290621,-0.0743042,-0.04201848,-0.0169207,0.9962063,-4.272276,-0.8749738,19.7447,20.22056
1.81698,-0.07068405,-0.0140351,0.3291973,-0.07812259,-0.04233471,-0.01671664,0.9959043,0.02386205,0.02208331,0.001879141,0.03256687
1.841018,-0.06995572,-0.01361546,0.3295536,-0.08411107,-0.04260045,-0.01661365,0.9954067,0.03379658,0.02586748,0.01239926,0.04432919
1.857674,-0.06983364,-0.01345041,0.3296517,-0.08525035,-0.04256392,-0.01638504,0.9953152,0.006554128,0.01007295,0.004566132,0.01285576
1.873485,-0.06966072,-0.01338365,0.3297028,-0.08676069,-0.04260583,-0.01625488,0.995185,0.008931275,-0.004553988,0.006976817,0.01221403
1.88993,-0.06948225,-0.01339463,0.3297831,-0.08679549,-0.04264387,-0.01618228,0.9951815,0.01091448,0.00583002,3.769625E-05,0.01237402
1.906186,-0.06935239,-0.01324312,0.3297589,-0.08778116,-0.04263856,-0.01637451,0.9950921,0.009725614,0.01219757,0.01048043,0.01879382
1.922719,-0.06926635,-0.01326206,0.3298369,-0.0884,-0.04259265,-0.01648915,0.9950374,0.006188847,-0.004020654,-0.001376827,0.007507539
1.940242,-0.06916156,-0.01333914,0.3299199,-0.088442,-0.04256203,-0.01655425,0.9950339,0.006460148,0.0004575281,0.005169921,0.008286793
1.956368,-0.06908804,-0.01327825,0.3299578,-0.08870082,-0.04257917,-0.01663714,0.9950088,0.003998835,-0.002546414,0.001734742,0.005048191
1.973019,-0.06900603,-0.01334282,0.3299625,-0.08840433,-0.04263761,-0.01644273,0.9950359,0.006891493,0.005369714,-0.0003936412,0.008745368
1.989419,-0.06896868,-0.01326153,0.3300926,-0.08864773,-0.04260469,-0.0163284,0.9950175,0.001984074,-0.002330135,0.004216942,0.005210439
2.006077,-0.06888194,-0.0133216,0.3300594,-0.08860938,-0.04272655,-0.01619151,0.995018,0.005969531,0.002188431,0.002807588,0.00695033
2.023942,-0.06886534,-0.01324955,0.330173,-0.08874734,-0.04276807,-0.01618129,0.995004,0.002985022,0.0002372162,0.001851662,0.003520692
2.040998,-0.06881273,-0.01349557,0.3302076,-0.08875734,-0.04292611,-0.01615797,0.9949967,0.002907716,-0.007846758,0.00485954,0.009676857
2.057707,-0.06881496,-0.01364965,0.3302133,-0.08798268,-0.04308535,-0.01625595,0.995057,0.000168612,-0.007394905,-0.0002498603,0.007401045
2.075426,-0.06873429,-0.01372099,0.3302151,-0.08700425,-0.04313924,-0.01630329,0.99514,0.004239111,-0.006840009,0.00312839,0.008633805
2.091334,-0.06874848,-0.01379388,0.3302536,-0.08604398,-0.04307305,-0.01637564,0.9952251,-0.001321157,-0.001527298,-0.000753505,0.002155427
2.108449,-0.06864227,-0.01390045,0.3302424,-0.0851997,-0.04301207,-0.01635339,0.9953008,0.006120506,-0.006719946,0.001543709,0.009219616
2.123693,-0.06851663,-0.01385938,0.3302272,-0.08469659,-0.04268984,-0.01644612,0.995356,0.00567125,-0.002132215,-0.00177447,0.006313331
2.140668,-0.06837779,-0.01397743,0.3302028,-0.08432724,-0.04232785,-0.01643991,0.9954029,0.00743882,-0.007162552,0.003137794,0.01079277
2.160421,-0.06816167,-0.01397619,0.3301988,-0.08391056,-0.04165222,-0.01682528,0.9954603,0.01036968,0.0005601034,-0.003223351,0.01087354
2.172951,-0.06792577,-0.0141862,0.3302641,-0.0835648,-0.04085206,-0.01701664,0.9955192,0.01090476,-0.006645085,0.002978244,0.01311263
2.190477,-0.0676544,-0.01418124,0.3302619,-0.08306003,-0.03950563,-0.01719364,0.9956127,0.01604956,-0.007473064,-0.001300995,0.01775184
2.207792,-0.06737395,-0.0142041,0.3303871,-0.08261009,-0.03770504,-0.01732421,0.9957177,0.01459084,-0.005772386,0.005103094,0.01650014
2.223777,-0.06710476,-0.01434586,0.330318,-0.08249644,-0.03569204,-0.01724849,0.9958027,0.01587382,0.003239041,-0.002915723,0.0164612
2.242819,-0.06685587,-0.01447411,0.3302579,-0.08206084,-0.03329203,-0.0170232,0.9959256,0.01560238,-0.01363186,0.001288312,0.02075865
2.259593,-0.06657275,-0.01454115,0.3301839,-0.0813533,-0.03113115,-0.01701669,0.9960538,0.01386481,-0.001967426,-0.00215827,0.01416905
2.275579,-0.06624699,-0.01461239,0.3301206,-0.08090333,-0.02876499,-0.01702411,0.9961613,0.01727018,-0.00547252,-0.0004157314,0.01812127
2.289935,-0.06590454,-0.01458708,0.3302057,-0.08026941,-0.02629721,-0.01689571,0.9962831,0.02130317,-0.001098646,-0.002697618,0.02150138
2.306261,-0.06560615,-0.0145379,0.330295,-0.08032513,-0.0236905,-0.01647433,0.9963511,0.02018922,-0.001709768,0.0007826163,0.02027659
2.324574,-0.06536511,-0.01465179,0.3302251,-0.08038441,-0.02118435,-0.01609581,0.9964089,0.01609913,-0.006741249,0.003382661,0.01777833
2.341241,-0.06499165,-0.01482511,0.3303429,-0.07992443,-0.01874928,-0.01572899,0.9965005,0.01927278,-0.003406972,0.006413412,0.02059562
2.358497,-0.06453726,-0.01473352,0.3304083,-0.07928585,-0.01592496,-0.01635773,0.9965906,0.02317965,0.0002356432,-0.002424717,0.02330731
2.376108,-0.06404905,-0.01461394,0.3304752,-0.07833528,-0.0125118,-0.01740666,0.9966966,0.02683774,0.00344377,0.005405717,0.02759249
2.391632,-0.06358055,-0.01468632,0.3306243,-0.07749083,-0.008236581,-0.01783945,0.9967994,0.02497109,0.004246057,0.004767117,0.02577421
2.409106,-0.06337837,-0.01465264,0.3306498,-0.076258,-0.003716872,-0.01787064,0.996921,0.02615795,-0.004850112,0.002390081,0.02671094
2.424075,-0.06299626,-0.0146468,0.3307021,-0.07508661,0.0005382625,-0.01788573,0.9970165,0.0121456,0.007105879,0.007668122,0.01602527
2.441157,-0.0625702,-0.01445379,0.330665,-0.07375977,0.005220761,-0.01826129,0.9970952,0.0261202,0.003703336,-0.002576234,0.02650692
2.458901,-0.06225452,-0.01391305,0.3306443,-0.07178399,0.01055175,-0.01864969,0.9971901,0.02525474,0.01833037,-0.002138946,0.03127905
2.475995,-0.06206824,-0.01323701,0.330654,-0.0714996,0.0153219,-0.01891266,0.9971436,0.01324919,0.02651104,0.004475951,0.02997349
2.490675,-0.06196371,-0.01288926,0.3307643,-0.07143031,0.01973873,-0.01920801,0.9970653,0.01071673,0.02491982,-0.001260535,0.02715575
2.506241,-0.06202152,-0.01262096,0.3306952,-0.0706627,0.02370756,-0.0195787,0.9970263,0.004302178,0.01841387,0.002233184,0.01904118
2.523351,-0.06215841,-0.01227777,0.3307618,-0.07025845,0.02734709,-0.02000353,0.9969532,-0.0005856181,0.02541653,0.001795863,0.02548663
2.539417,-0.06236257,-0.01190926,0.330676,-0.06955781,0.03056231,-0.02045065,0.9969,-0.007338122,0.01712045,0.0005382103,0.01863458
2.556076,-0.06256731,-0.01128907,0.3305585,-0.0684635,0.03359079,-0.02060288,0.9968751,-0.005691112,0.03592499,-0.007142007,0.03706753
2.572821,-0.06305283,-0.01092527,0.3306814,-0.06875178,0.03629244,-0.0200709,0.9967714,-0.02019731,0.02416577,0.00520765,0.03192234
2.58936,-0.06369572,-0.0104872,0.3305443,-0.06828476,0.03839055,-0.01979838,0.9967304,-0.02906912,0.02235889,-0.002753191,0.03677654
2.606274,-0.06432389,-0.009896317,0.330618,-0.06753358,0.04009436,-0.01962403,0.9967179,-0.03233198,0.03370597,0.003061517,0.04680622
2.62321,-0.06506252,-0.009139855,0.3307175,-0.06751972,0.04182779,-0.01934098,0.9966531,-0.03822533,0.04347274,0.001656302,0.05791198
2.640778,-0.0659783,-0.008410333,0.3308861,-0.06744178,0.04334105,-0.01891008,0.9966021,-0.04478932,0.03618269,0.007659919,0.05808567
2.658209,-0.06696527,-0.00777925,0.3310533,-0.06756024,0.04444404,-0.01864065,0.9965505,-0.05213179,0.03891898,0.004629451,0.06522149
2.675488,-0.06808975,-0.007296709,0.3312041,-0.06699332,0.04526621,-0.01856168,0.9965532,-0.0534008,0.03265723,0.01258571,0.06384779
2.69238,-0.0692262,-0.006643654,0.3313897,-0.06636685,0.0463626,-0.01880037,0.9965403,-0.06519576,0.0335484,0.008400951,0.0738008
2.708697,-0.07050709,-0.005935167,0.3314957,-0.06497111,0.04750657,-0.01932582,0.9965683,-0.06993902,0.03392004,0.00748425,0.07809
2.724917,-0.0718894,-0.005157432,0.3318309,-0.06377975,0.04863817,-0.01977504,0.9965819,-0.07815558,0.04685534,0.008369084,0.09150825
2.740892,-0.07336744,-0.004402955,0.3320123,-0.06351343,0.04987886,-0.01999936,0.9965331,-0.08651032,0.04467142,0.01749526,0.09892248
2.757403,-0.07497945,-0.00398873,0.3322035,-0.06258534,0.05097644,-0.02016214,0.996533,-0.09443156,0.03673577,0.009652187,0.1017841
2.774004,-0.07665379,-0.00356629,0.3323982,-0.06144249,0.05221845,-0.02019033,0.9965393,-0.09604674,0.03020262,0.01815357,0.102307
2.790853,-0.07840996,-0.00314939,0.332689,-0.05974104,0.05345605,-0.01995031,0.9965819,-0.1003356,0.02716026,0.01105834,0.1045333
2.807788,-0.08025198,-0.002651871,0.3330248,-0.05824789,0.05472066,-0.01984687,0.9966037,-0.1039631,0.02939463,0.01396139,0.1089371
2.824286,-0.08208525,-0.002409862,0.333296,-0.05702844,0.05607705,-0.01980631,0.9965997,-0.1085816,0.0178614,0.01329669,0.1108413
2.8414,-0.08403616,-0.002461315,0.3333479,-0.05524534,0.05740938,-0.01969303,0.9966265,-0.111927,0.006959846,0.01511568,0.1131573
2.858116,-0.0859517,-0.002380623,0.333446,-0.0530844,0.05886767,-0.01960628,0.9966606,-0.1115948,0.01024516,0.008306752,0.1123715
2.873129,-0.0879261,-0.002354434,0.3335431,-0.05130216,0.06016308,-0.01935158,0.9966815,-0.1139892,0.004951038,0.006637393,0.1142895
2.889659,-0.08988756,-0.002224392,0.3335489,-0.04987315,0.06129647,-0.0189279,0.9966931,-0.1298347,0.01111177,0.003039217,0.1303448
2.906512,-0.09188586,-0.002158798,0.3336292,-0.0494008,0.06222834,-0.01833735,0.99667,-0.1165824,0.004036935,0.006530312,0.1168349
2.922941,-0.09382141,-0.00189866,0.3336468,-0.04969343,0.0628644,-0.01796865,0.9966222,-0.118602,0.008012287,0.004346592,0.1189518
2.939511,-0.09566956,-0.001728862,0.3336873,-0.05073836,0.06327692,-0.01813695,0.9965404,-0.1149045,0.009640799,0.002610363,0.1153378
2.957576,-0.09748062,-0.001618407,0.3336499,-0.05115933,0.06375525,-0.01872121,0.9964776,-0.1129047,0.009104262,-0.001410089,0.1132799
2.975263,-0.09938309,-0.001571718,0.3334502,-0.05204255,0.06420831,-0.01951776,0.9963875,-0.1044432,0.01427235,-0.005587594,0.1055619
2.99275,-0.1012804,-0.001650803,0.3331362,-0.0517114,0.06450667,-0.01944246,0.9963869,-0.1063885,-0.01161067,-0.007279206,0.1072674
3.009493,-0.1030594,-0.001061504,0.3328658,-0.05035536,0.06434329,-0.01897101,0.9964761,-0.1067497,0.01008296,-0.01891869,0.1088811
3.026911,-0.1046058,-0.0002601737,0.3326938,-0.05089245,0.0638984,-0.01820366,0.9964916,-0.1019122,0.04487061,-0.01331975,0.1121467
3.043382,-0.1060193,-3.930352E-05,0.332309,-0.05205185,0.06326684,-0.01719671,0.99649,-0.08739258,0.02743168,-0.01721784,0.09320093
3.057874,-0.1073347,0.0001653441,0.3320344,-0.05286999,0.0626408,-0.01653542,0.9964976,-0.08622994,0.01142849,-0.01407356,0.08811513
3.075856,-0.1085253,0.0002269169,0.3315821,-0.05334065,0.06191862,-0.01591476,0.9965279,-0.08839776,0.0113874,-0.02736114,0.09323341
3.091991,-0.1096233,0.0002545645,0.3309543,-0.05343731,0.06123554,-0.01566034,0.9965689,-0.06930221,0.01101937,-0.02271761,0.07375848
3.107843,-0.1106177,6.813927E-06,0.3303697,-0.05389859,0.06061112,-0.01546863,0.9965852,-0.07002532,-0.00615775,-0.03912763,0.08045144
3.125081,-0.1112476,-0.001680758,0.3293343,-0.05378272,0.05990784,-0.01497301,0.9966416,-0.05443966,-0.05169657,-0.0480453,0.08913227
3.141656,-0.111858,-0.002579946,0.3283661,-0.05236118,0.05943136,-0.01465916,0.9967504,-0.03912955,-0.05742376,-0.05135785,0.0864074
3.158346,-0.1122949,-0.002914609,0.3268425,-0.05041393,0.05870605,-0.01425066,0.9968997,-0.03689266,-0.03479067,-0.07432564,0.08997644
3.174011,-0.1125255,-0.002378014,0.3254566,-0.04954876,0.05791355,-0.01359643,0.9969986,-0.02579734,0.008212191,-0.08037803,0.08481491
3.191413,-0.1124796,-0.002106288,0.3238752,-0.05049062,0.05680334,-0.01240591,0.9970307,-0.006132163,0.01200296,-0.08987308,0.09087818
3.208198,-0.1120512,-0.00237673,0.3221024,-0.05202603,0.0553698,-0.01125499,0.9970461,0.001710885,-0.00558165,-0.08517947,0.0853793
3.225632,-0.1115504,-0.002664512,0.3200842,-0.05198226,0.05401061,-0.01082556,0.9971277,0.01762472,-0.02752188,-0.1065455,0.1114452
3.242517,-0.1109627,-0.002414016,0.3179518,-0.05163985,0.05276457,-0.01100247,0.9972102,0.02418253,-0.002882136,-0.1138194,0.1163957
3.259095,-0.110204,-0.002119486,0.3154876,-0.05176935,0.05134591,-0.01146984,0.9972723,0.03601221,0.01313246,-0.1301191,0.1356478
3.275965,-0.1094113,-0.002137409,0.3129382,-0.05200506,0.04983336,-0.01187512,0.997332,0.04552874,0.006664106,-0.1406584,0.1479935
3.290333,-0.1084414,-0.002142437,0.3102628,-0.05101448,0.0483204,-0.0125965,0.9974487,0.04494094,0.001333717,-0.1594226,0.1656412
3.307041,-0.1073631,-0.001766677,0.3071778,-0.05011133,0.0466125,-0.0140783,0.997556,0.06799506,0.007674397,-0.1968313,0.2083862
3.324429,-0.1061161,-0.001890888,0.3038183,-0.0488384,0.04504788,-0.015533,0.9976695,0.06569939,0.01314604,-0.1834432,0.1952962
3.340519,-0.1047385,-0.001777949,0.3003018,-0.04695797,0.04365007,-0.01694756,0.9977989,0.07111357,0.003791464,-0.1923551,0.2051146
3.357832,-0.1032,-0.001610022,0.2964061,-0.04507816,0.04231327,-0.01843196,0.9979167,0.08547553,0.007654204,-0.2246569,0.2404899
3.374451,-0.1014864,-0.001404669,0.2924225,-0.04291302,0.04121019,-0.01961943,0.9980357,0.08982768,0.009598006,-0.2187448,0.2366652
3.39091,-0.09954572,-0.0008496635,0.288231,-0.04092709,0.04031604,-0.02068628,0.9981341,0.1057925,0.02315,-0.242678,0.2657453
