timestamp,x,y,z,qx,qy,qz,qw,velocity_x,velocity_y,velocity_z,speed,roll,pitch,yaw
0.0,0.00926134,0.01782982,-0.01197428,-0.05325387584831118,-0.05839025544787741,-0.025601008004137404,0.9965436223091473,0.5425785,1.064526,-0.7182461,1.394089,-3.299254951075058,-5.920586086653464,-6.877230574244841
5000000.0,0.00934257675,0.0177422225,-0.0119003925,-0.05287586410014657,-0.058499622679468156,-0.025585969438910536,0.9965577230195418,0.41177522749999995,0.7938574250000001,-0.53381205,1.0537987174999999,-3.2954284470294404,-5.877053746973742,-6.888215027711353
10000000.0,0.0094238135,0.017654625,-0.011826505000000001,-0.05249784414146743,-0.058608980827292406,-0.025570926900718355,0.9965716689853883,0.280971955,0.52318885,-0.349378,0.7135084349999999,-3.2915938519477663,-5.8335221378761055,-6.8992015477667294
15000000.0,0.00950505025,0.0175670275,-0.0117526175,-0.05211981603097232,-0.05871832987436912,-0.025555880391896643,0.9965854602045213,0.15016868250000004,0.25252027499999996,-0.16494395000000006,0.3732181525,-3.287751163430575,-5.789991261099074,-6.910190146575548
20000000.0,0.009586287,0.01747943,-0.01167873,-0.05174177982736107,-0.05882766980371867,-0.0255408299147818,0.9965990966747992,0.01936541,-0.0181483,0.0194901,0.03292787,-3.283900379055811,-5.7464611183829675,-6.921180836305008
25000000.0,0.00961851225,0.01745309,-0.01161366,-0.05157918642418421,-0.05881726308514984,-0.025545307508361374,0.9966080244285087,0.0159735795,-0.0149719105,0.017590635,0.0282724475,-3.2831688793291303,-5.727852487291617,-6.919356641209391
30000000.0,0.0096507375,0.017426749999999998,-0.011548590000000001,-0.05141659164669705,-0.058806854799414554,-0.02554978442129471,0.996616925627928,0.012581749,-0.011795521,0.01569117,0.023617025,-3.282437998812631,-5.709243833038602,-6.917532744204849
35000000.0,0.00968296275,0.017400409999999998,-0.01148352,-0.05125399549923186,-0.05879644494679014,-0.02555426065346252,0.99662580027282,0.0091899185,-0.0086191315,0.013791705,0.0189616025,-3.2817077372924275,-5.690635155646544,-6.915709144877911
40000000.0,0.009715188,0.01737407,-0.01141845,-0.05109139798612097,-0.05878603352755397,-0.025558736204745528,0.9966346483629482,0.005798088,-0.005442742,0.01189224,0.01430618,-3.2809780945550906,-5.672026455138112,-6.913885842815308
45000000.0,0.009907182,0.017177496666666667,-0.011278986666666668,-0.05061901169701323,-0.05872943600053233,-0.025562990020951328,0.99666198008305,0.012238065333333333,-0.013078217999999999,0.015259066666666666,0.024136806666666667,-3.2777089407200832,-5.61811134691098,-6.905507942914668
50000000.0,0.010099176,0.01698092333333333,-0.011139523333333333,-0.049915562493423736,-0.05863836993412183,-0.025567068679042546,0.9967027155534369,0.018678042666666665,-0.020713693999999998,0.018625893333333334,0.03396743333333333,-3.272560700087662,-5.537863443140459,-6.892248539317154
55000000.0,0.01029117,0.01678435,-0.01100006,-0.0492120880919679,-0.05854727426648612,-0.025571134430626315,0.9967429478785009,0.02511802,-0.02834917,0.02199272,0.04379806,-3.2674318091162107,-5.457614356155839,-6.878998166517647
60000000.0,0.010306696666666667,0.016691803333333335,-0.010957103333333334,-0.048590114364657336,-0.05845412790367304,-0.025589104076301952,0.9967784675993071,0.017905968,-0.021879549,0.016920719333333334,0.03311415,-3.2644968105729784,-5.386606179696846,-6.8659196382142
65000000.0,0.010322223333333333,0.016599256666666666,-0.010914146666666666,-0.04826720657661473,-0.05835355107832735,-0.02565812105614639,0.9967982748127665,0.010693916000000001,-0.015409928000000002,0.011848718666666667,0.02243024,-3.2695516234473727,-5.349503123876821,-6.85344058095991
70000000.0,0.01033775,0.01650671,-0.01087119,-0.04794429301867135,-0.05825296727735113,-0.025727134968798356,0.9968179628681563,0.003481864,-0.008940307,0.006776718,0.01174633,-3.274614246701709,-5.3124011651612975,-6.840958990313641
75000000.0,0.01036648,0.016496775,-0.0108423975,-0.0476223669159727,-0.0581511080219966,-0.025796564167289017,0.9968375474882041,0.0043885235,-0.008299321,0.00608714725,0.011399832499999998,-3.279733103434526,-5.275415291141706,-6.828334957683498
80000000.0,0.01039521,0.016486840000000003,-0.010813605,-0.0473254417461249,-0.05801730394350203,-0.025876523876163505,0.9968574123307444,0.005295183,-0.0076583350000000005,0.0053975765,0.011053335,-3.286079678202795,-5.241325979512832,-6.81218582055186
85000000.0,0.01042394,0.016476905,-0.0107848125,-0.04702851123530498,-0.05788349331739182,-0.025956480664710412,0.9968771646716905,0.0062018425000000005,-0.007017349,0.00470800575,0.0107068375,-3.2924355555597846,-5.207238450688417,-6.796033770324515
90000000.0,0.01045267,0.01646697,-0.01075602,-0.04673157541702341,-0.05774967615876734,-0.026036434523906127,0.9968968045088132,0.007108502,-0.006376363,0.004018435,0.01036034,-3.29880073799961,-5.173152707699858,-6.779878796196357
95000000.0,0.010456463333333334,0.01650543,-0.01064933,-0.04645904194897635,-0.05759169228621236,-0.026107088055659165,0.9969168342214146,0.005334589666666667,-0.003518857333333334,0.00826311,0.01257023,-3.304156517900145,-5.142005184651555,-6.760988794509735
100000000.0,0.010460256666666667,0.01654389,-0.010542639999999999,-0.046237104207454555,-0.05738361508333459,-0.026158464143182434,0.9969378043128602,0.0035606773333333335,-0.0006613516666666673,0.012507785,0.01478012,-3.3074105692335256,-5.116946820123121,-6.736433481525145
105000000.0,0.01046405,0.01658235,-0.01043595,-0.04601516204419844,-0.05717553239276237,-0.026209837729126495,0.996958679065418,0.001786765,0.002196154,0.01675246,0.01699001,-3.310675274987852,-5.091889846916348,-6.711877699024681
